x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89633.2460133,43125.9313511,0.0,0.0,0.0,0.3993575657845911,0.9167952523058821,13.6210875
89632.5318457,43126.6240213,0.0,0.0,0.0,0.38019743296842406,0.9249053529763036,13.8526918
89631.8362203,43127.3566651,0.0,0.0,0.0,0.3611952885659852,0.9324901948641254,14.083428
89631.1774294,43128.1087048,0.0,0.0,0.0,0.34305721406665546,0.9393145095636631,14.3020112
89630.5473832,43128.8836431,0.0,0.0,0.0,0.3266576879657849,0.9451427166797869,14.546114
89629.9430257,43129.6794719,0.0,0.0,0.0,0.311688177551898,0.9501844452391212,14.8180723
89629.3616796,43130.4946643,0.0,0.0,0.0,0.29842134159515254,0.9544342318256137,15.1028773
89628.8017961,43131.321653,0.0,0.0,0.0,0.28855921512442245,0.9574620511366376,15.379819
89628.2581003,43132.1545342,0.0,0.0,0.0,0.28236179679985046,0.9593079879308626,15.6493388
89627.7204215,43132.9952463,0.0,0.0,0.0,0.2792725188523579,0.9602118829788868,15.9118369
89627.186785,43133.8391438,0.0,0.0,0.0,0.2773170940926251,0.9607784496563305,16.1676781
89626.6570458,43134.682533,0.0,0.0,0.0,0.2763593486255031,0.9610543743344013,16.4171956
89626.1272424,43135.527993,0.0,0.0,0.0,0.27618539325779407,0.9611043796336783,16.6606952
89625.597527,43136.3738204,0.0,0.0,0.0,0.2760531426809598,0.9611423736450109,16.8984579
89625.0687614,43137.2186833,0.0,0.0,0.0,0.275902768578795,0.9611855503962572,17.1307433
89624.540275,43138.0637998,0.0,0.0,0.0,0.2756471795904058,0.9612588789622983,17.3577913
89624.0123429,43138.9097497,0.0,0.0,0.0,0.2750074008129553,0.9614421092806902,17.5798245
89623.4854002,43139.7574151,0.0,0.0,0.0,0.27396445915222983,0.9617398167495335,17.7970499
89622.9613688,43140.6050658,0.0,0.0,0.0,0.2727514396421955,0.962084534837303,18.0096603
89622.4387781,43141.4542343,0.0,0.0,0.0,0.27204846794944304,0.9622835502523988,18.2178358
89621.915915,43142.3055361,0.0,0.0,0.0,0.2718972898471864,0.9623262771917616,18.4217446
89621.3936424,43143.1554385,0.0,0.0,0.0,0.27223937965029854,0.9622295568977398,18.6215448
89620.870502,43144.0047321,0.0,0.0,0.0,0.2729088811232967,0.9620398861814567,18.8173846
89620.3454006,43144.8539339,0.0,0.0,0.0,0.27389468420757956,0.9617596903399676,19.0094033
89619.8185714,43145.7014123,0.0,0.0,0.0,0.2752024717547812,0.9613862904889267,18.7360397
89619.2892682,43146.5470556,0.0,0.0,0.0,0.276854206912107,0.9609119356710417,18.0698892
89618.7566642,43147.3908301,0.0,0.0,0.0,0.2788516791891456,0.96033418194574,17.3919885
89618.2202375,43148.2321953,0.0,0.0,0.0,0.28121373496762425,0.9596451611223592,16.7009122
89617.6793373,43149.0706177,0.0,0.0,0.0,0.2840052036553029,0.958822738725313,15.9935787
89617.1332707,43149.9054983,0.0,0.0,0.0,0.28723175230675185,0.9578611175252876,15.2650887
89616.5823369,43150.7351298,0.0,0.0,0.0,0.2904138029209725,0.9569011563756095,14.5002259
89616.0272052,43151.5621681,0.0,0.0,0.0,0.29185461400644974,0.9564626936180763,13.6546338
89615.4695005,43152.3911756,0.0,0.0,0.0,0.29141174051283614,0.9565977197815597,12.7247755
89614.9139604,43153.223029,0.0,0.0,0.0,0.287910803589211,0.9576572294806815,11.8680204
89614.3711466,43154.0629406,0.0,0.0,0.0,0.27660272678097053,0.9609843555112287,11.1234445
89613.857476,43154.9171476,0.0,0.0,0.0,0.2567192490419652,0.9664860201634214,10.4817311
89613.3914092,43155.7890288,0.0,0.0,0.0,0.22746091276762065,0.9737872114393991,9.9668356
89612.9893962,43156.6901206,0.0,0.0,0.0,0.1873652942264599,0.9822903066402682,9.5649058
89612.6669432,43157.638144,0.0,0.0,0.0,0.13783107107585355,0.9904557515841296,9.2015087
89612.4417521,43158.6370483,0.0,0.0,0.0,0.08391819089227386,0.9964726475108927,8.8529492
89612.3219153,43159.6600175,0.0,0.0,0.0,0.03239633054379854,0.9994751011242335,8.3541972
89612.3118551,43160.6526836,0.0,0.0,0.0,-0.024644554656159515,0.9996962768390205,7.8449285
89612.4379214,43161.6469499,0.0,0.0,0.0,-0.1057284216335921,0.9943950426560207,7.6095754
89612.7408231,43162.6160869,0.0,0.0,0.0,-0.19409159446469149,0.9809834111533965,7.474285
89613.1507843,43163.45307,0.0,0.0,0.0,-0.2513852983721903,0.9678870965987328,7.3020957
89613.6699188,43164.2648597,0.0,0.0,0.0,-0.3197407866248711,0.9475050550622454,7.0514205
89614.3664919,43164.9860734,0.0,0.0,0.0,-0.4308029620157682,0.9024460138525964,7.0186733
89615.2162073,43165.5312236,0.0,0.0,0.0,-0.5193908894643006,0.8545367774072001,6.9857726
89616.1632269,43165.9385416,0.0,0.0,0.0,-0.5785212990786681,0.8156672768429112,7.5507737
89617.1073794,43166.1946029,0.0,0.0,0.0,-0.6401288738800993,0.7682675476843962,7.4085512
89618.0932407,43166.2629209,0.0,0.0,0.0,-0.7233520322310104,0.6904794258102607,7.3741455
89619.0701131,43166.1325813,0.0,0.0,0.0,-0.7720871436896484,0.635516673698779,7.3395785
89619.9811006,43165.9280994,0.0,0.0,0.0,-0.7899189113015884,0.613211312328885,7.9963073
89620.9377336,43165.6414358,0.0,0.0,0.0,-0.8153725146589466,0.5789366652223247,8.5975722
89621.9242441,43165.2321403,0.0,0.0,0.0,-0.8485388260355782,0.5291331219175027,9.0941707
89622.7870057,43164.7437857,0.0,0.0,0.0,-0.8774254901123213,0.47971294468791736,9.2210096
89623.6047553,43164.1615767,0.0,0.0,0.0,-0.8990768182898037,0.43779090307346874,9.5234318
89624.3684985,43163.5101244,0.0,0.0,0.0,-0.9162671107716334,0.40056782411746866,9.9067436
89625.0848691,43162.793736,0.0,0.0,0.0,-0.9309956836195911,0.3650301865348814,10.289392
89625.739283,43162.0354784,0.0,0.0,0.0,-0.9430609825686405,0.3326198778736328,10.648169
89626.3339005,43161.2503445,0.0,0.0,0.0,-0.9523225027094918,0.30509318385229434,11.031254
89626.8903833,43160.4292371,0.0,0.0,0.0,-0.9592980406345465,0.2823955899703817,11.4510155
89627.4135551,43159.5789,0.0,0.0,0.0,-0.96487804741593,0.2626982177610318,11.8522014
89627.902941,43158.7122426,0.0,0.0,0.0,-0.9692056225872214,0.24625283987259203,12.2366726
89628.3659345,43157.830387,0.0,0.0,0.0,-0.9724987790106814,0.23290797500887317,12.6059911
89628.8069351,43156.9357367,0.0,0.0,0.0,-0.9751953748939353,0.22134583977449646,12.9614835
89629.2282835,43156.03122,0.0,0.0,0.0,-0.9773951992023079,0.21142049232815863,13.3042881
89629.632523,43155.1194405,0.0,0.0,0.0,-0.9791503014982933,0.20313711397920714,13.6353913
89630.0227162,43154.2017265,0.0,0.0,0.0,-0.9805142701626525,0.19644787096683186,13.955654
89630.4021784,43153.2785721,0.0,0.0,0.0,-0.9815226623399937,0.1913459257810592,14.2658338
89630.7733206,43152.3526419,0.0,0.0,0.0,-0.9822002249340538,0.1878369456190504,14.5666013
89631.1392054,43151.4249935,0.0,0.0,0.0,-0.9825671027092583,0.18590828027157316,14.8585539
89631.5033006,43150.4955525,0.0,0.0,0.0,-0.9826348195588694,0.18555002395717485,15.1422264
89631.8681,43149.566672,0.0,0.0,0.0,-0.9824074932099074,0.18674987894246642,15.4181004
89632.2364409,43148.6396644,0.0,0.0,0.0,-0.9818873371986891,0.18946571470550452,15.686611
89632.6114931,43147.7148705,0.0,0.0,0.0,-0.9810627848495385,0.19368998988917366,14.9975717
89632.995666,43146.7945419,0.0,0.0,0.0,-0.9799057277698088,0.1994611859082398,14.3053384
89633.3921374,43145.8800082,0.0,0.0,0.0,-0.978325449464058,0.20707321152420674,13.6181164
89633.8050575,43144.9714039,0.0,0.0,0.0,-0.9762698821797228,0.21655742228977123,12.9251512
89634.2374465,43144.0714646,0.0,0.0,0.0,-0.9736552396304476,0.22802516163830577,12.2353451
89634.6935684,43143.183932,0.0,0.0,0.0,-0.9700600879300437,0.24286503619326466,11.5634192
89635.1800302,43142.3125568,0.0,0.0,0.0,-0.9652191449174979,0.26144215858337394,10.8960023
89635.6995419,43141.4682433,0.0,0.0,0.0,-0.9587451619587245,0.2842669773658893,10.2929467
89636.2627074,43140.6606024,0.0,0.0,0.0,-0.9483986822778252,0.3170803359618579,9.8419929
89636.8976407,43139.8904127,0.0,0.0,0.0,-0.9329304734513342,0.3600565673694474,9.4901824
89637.6247295,43139.169723,0.0,0.0,0.0,-0.9123926165130752,0.4093161532757099,9.1407445
89638.4318805,43138.5190438,0.0,0.0,0.0,-0.8917503095639926,0.45252777306207775,8.7330225
89639.271565,43137.9611141,0.0,0.0,0.0,-0.8700235813981064,0.49301010923835276,8.071153
89640.1183821,43137.5124645,0.0,0.0,0.0,-0.840905801311106,0.541181516056606,7.5717773
89641.0931075,43137.1685718,0.0,0.0,0.0,-0.7866683076801796,0.6173758771539445,7.5028151
89642.0322811,43137.0353998,0.0,0.0,0.0,-0.7231895423990297,0.6906496114273012,7.4653526
89643.0142026,43137.0700924,0.0,0.0,0.0,-0.665465588748929,0.7464285298613935,7.2861885
89644.0006272,43137.2724544,0.0,0.0,0.0,-0.5945712493360095,0.8040429276245249,6.9890004
89644.9160222,43137.6742122,0.0,0.0,0.0,-0.49355723320358535,0.8697133191761649,6.9565431
89645.7097735,43138.283706,0.0,0.0,0.0,-0.3931996378686109,0.9194531226658558,6.9239337
89646.3528916,43139.0161535,0.0,0.0,0.0,-0.31449978112609656,0.9492575454910208,7.1451412
89646.8457128,43139.8276972,0.0,0.0,0.0,-0.21836229432199325,0.9758677719949743,7.1119588
89647.1693455,43140.804825,0.0,0.0,0.0,-0.10271368053542496,0.994710962959023,7.0786208
89647.2853434,43141.7456543,0.0,0.0,0.0,-0.025880010165273214,0.9996650564433296,7.3049899
89647.2780405,43142.7503554,0.0,0.0,0.0,0.03093801243182504,0.9995213051189895,7.9394126
89647.1581759,43143.7925053,0.0,0.0,0.0,0.0833733569563262,0.9965183808389251,8.5451782
89646.9390902,43144.7833861,0.0,0.0,0.0,0.13263301965741192,0.9911652143293552,9.0291013
89646.6357185,43145.7351456,0.0,0.0,0.0,0.17332271365188098,0.9848650856499829,9.4870331
89646.2660363,43146.6539634,0.0,0.0,0.0,0.20550461529601563,0.9786561465050105,9.9868584
89645.8385249,43147.5601515,0.0,0.0,0.0,0.23089184916386218,0.9729794211542669,10.458482
89645.3696998,43148.4431939,0.0,0.0,0.0,0.25156391765392516,0.9678406869596924,10.9056024
89644.872378,43149.3003972,0.0,0.0,0.0,0.26729842509768903,0.9636137981267677,11.3311577
89644.3486199,43150.148099,0.0,0.0,0.0,0.2784009156433609,0.9604649552008331,11.7375294
89643.8087609,43150.9862852,0.0,0.0,0.0,0.2853156964939434,0.9584335935964349,12.1266804
89643.2611306,43151.8182584,0.0,0.0,0.0,0.28791559187175947,0.9576557899146929,12.5002519
89642.7123889,43152.6492321,0.0,0.0,0.0,0.28732418456706266,0.9578333952013118,12.8596333
89642.1639365,43153.4826301,0.0,0.0,0.0,0.28652951510368124,0.9580714153832424,13.2060136
89641.6161425,43154.3181361,0.0,0.0,0.0,0.28568472018908636,0.9583236617398547,13.5404201
89641.070573,43155.153587,0.0,0.0,0.0,0.2847549161225714,0.958600353507147,13.8637477
89640.5270214,43155.9897979,0.0,0.0,0.0,0.28365871452438224,0.9589253014048461,14.176782
89639.9851718,43156.8278994,0.0,0.0,0.0,0.2823942212485457,0.9592984435541566,14.4802175
89639.4462393,43157.666582,0.0,0.0,0.0,0.2810285662001828,0.9596994034485327,14.7746715
89638.9093574,43158.507253,0.0,0.0,0.0,0.2797051619603906,0.9600859453052688,15.060696
89638.3741807,43159.3502787,0.0,0.0,0.0,0.27842795262154063,0.9604571178345117,15.3387873
89637.8419884,43160.1933763,0.0,0.0,0.0,0.2772815931396075,0.9607886958670784,15.6093932
89637.3113971,43161.0377799,0.0,0.0,0.0,0.2764589123754291,0.961025738348456,15.8729199
89636.7812495,43161.8840445,0.0,0.0,0.0,0.2759670712746519,0.9611670903501073,16.129737
89636.2522224,43162.7295143,0.0,0.0,0.0,0.27609293373864535,0.9611309442212274,16.3801824
89635.7216747,43163.5744133,0.0,0.0,0.0,0.2775250000542725,0.9607184157415096,16.6245656
89635.1870997,43164.417522,0.0,0.0,0.0,0.2802908583030761,0.9599151185139887,16.6275133
89634.6477323,43165.2546468,0.0,0.0,0.0,0.2846531590909538,0.9586305748407674,16.0004767
89634.0986027,43166.0858433,0.0,0.0,0.0,0.2912935028090295,0.9566337309656429,15.4135222
89633.5341169,43166.9108104,0.0,0.0,0.0,0.30017980837834674,0.9538826356748188,14.8580773
89632.953925,43167.7222443,0.0,0.0,0.0,0.3108006645050738,0.9504751164250459,14.2971536
89632.354562,43168.5205691,0.0,0.0,0.0,0.3222616252274324,0.9466506456479993,13.7168801
89631.7349904,43169.3039625,0.0,0.0,0.0,0.33463940735042125,0.9423462564515014,13.1147006
89631.0914231,43170.0729958,0.0,0.0,0.0,0.3486191289868685,0.9372644786315318,12.528484
89630.4238964,43170.8187571,0.0,0.0,0.0,0.3659687453615109,0.9306271419953974,11.9780658
89629.7316561,43171.5309018,0.0,0.0,0.0,0.3869069161579732,0.922118776638415,11.462679
89628.9925844,43172.218419,0.0,0.0,0.0,0.4126118375687473,0.9109069499669775,11.021739
89628.2122624,43172.8568719,0.0,0.0,0.0,0.44510351065790166,0.8954791258315357,10.7266408
89627.4050097,43173.4148169,0.0,0.0,0.0,0.48530808949041526,0.874343215376641,10.6768257
89626.5594473,43173.8835969,0.0,0.0,0.0,0.5270600715494089,0.8498280302380782,10.6267771
89625.672494,43174.2934973,0.0,0.0,0.0,0.5461102691382357,0.8377133005639601,10.4129588
89624.732748,43174.7097039,0.0,0.0,0.0,0.5411674503220334,0.8409148534256898,9.4800246
89623.8083743,43175.1547519,0.0,0.0,0.0,0.5217319885252371,0.8531094491033973,8.5442099
89622.9071307,43175.6526759,0.0,0.0,0.0,0.4921503491811587,0.8705102146447585,7.6351696
89622.1023558,43176.1930423,0.0,0.0,0.0,0.4432708333921017,0.8963877332180933,7.0153797
89621.3482979,43176.8988045,0.0,0.0,0.0,0.3445415593101795,0.93877106575997,6.9827999
89620.8193468,43177.7058893,0.0,0.0,0.0,0.22663837105710183,0.9739789775783579,6.9500673
89620.4865251,43178.6092912,0.0,0.0,0.0,0.12955323073766917,0.9915724685596269,6.956795
89620.3177763,43179.5987557,0.0,0.0,0.0,0.0381464424639386,0.9992721595878399,7.1287221
89620.3433782,43180.5919827,0.0,0.0,0.0,-0.06827419659343559,0.9976665946494956,7.0956159
89620.5822836,43181.5645858,0.0,0.0,0.0,-0.16321729063576423,0.986590145925612,7.0623545
89620.9478164,43182.4878931,0.0,0.0,0.0,-0.20210867225767687,0.9793631015094652,7.7287403
89621.3365706,43183.3641404,0.0,0.0,0.0,-0.21915155345281634,0.9756908304474412,8.3516524
89621.8104266,43184.23499,0.0,0.0,0.0,-0.279138278502498,0.9602509158936855,8.8918004
89622.4002392,43185.0237317,0.0,0.0,0.0,-0.3507170226869652,0.9364814840655371,8.8501192
89623.0703053,43185.698529,0.0,0.0,0.0,-0.4099462207304372,0.9121096952169907,8.896557
89623.8892958,43186.3348044,0.0,0.0,0.0,-0.4683930540790157,0.8835202017444379,8.8682708
89624.8135522,43186.8767758,0.0,0.0,0.0,-0.5243144260654586,0.8515247398752714,8.616481
89625.7725384,43187.2953795,0.0,0.0,0.0,-0.5701624648091368,0.8215319614736665,8.165171
89626.7393831,43187.5969484,0.0,0.0,0.0,-0.6161200596422357,0.7876522532859586,7.533962
89627.6560283,43187.7574456,0.0,0.0,0.0,-0.6746773599623989,0.7381127691309558,7.4989739
89628.7702394,43187.7238921,0.0,0.0,0.0,-0.7557411616669748,0.6548704425779587,7.4638217
89629.6542624,43187.5528836,0.0,0.0,0.0,-0.7739200850854928,0.6332832714522495,7.7543272
89630.5460528,43187.4198487,0.0,0.0,0.0,-0.7548004479976735,0.655954482950236,7.969168
89631.5735569,43187.1746869,0.0,0.0,0.0,-0.8169393597732739,0.5767235754269401,7.9321587
89632.3708816,43186.8340927,0.0,0.0,0.0,-0.8476132421909864,0.5306145415105811,7.894976
89633.2705233,43186.352926,0.0,0.0,0.0,-0.8664233285052986,0.49931013991486234,8.5042944
89634.2092069,43185.7693219,0.0,0.0,0.0,-0.8812137093107485,0.4727180962506001,9.0676315
89635.0499717,43185.1835493,0.0,0.0,0.0,-0.8906039713401004,0.4547796897765354,9.5931367
89635.8647351,43184.5819471,0.0,0.0,0.0,-0.8939406007564431,0.4481854552740524,10.0867676
89636.647316,43184.0018715,0.0,0.0,0.0,-0.8912917135234292,0.45343034901125595,10.5530388
89637.499151,43183.4059603,0.0,0.0,0.0,-0.8820556827619658,0.47114517137218154,10.9155075
89638.3467181,43182.8638777,0.0,0.0,0.0,-0.8721946206785931,0.4891590167413098,10.1938788
89639.149722,43182.3927485,0.0,0.0,0.0,-0.863495952946522,0.5043557665428023,9.3520666
89640.0354986,43181.9249486,0.0,0.0,0.0,-0.8461277184620487,0.5329801910486055,8.8791214
89640.9479923,43181.5539338,0.0,0.0,0.0,-0.8099127800337829,0.5865503292454529,8.8378863
89641.8880338,43181.3226287,0.0,0.0,0.0,-0.7636236851973476,0.6456615734311763,8.7964578
89642.8719598,43181.2271051,0.0,0.0,0.0,-0.7170647699835083,0.6970065391719782,8.8282217
89643.9082085,43181.2699955,0.0,0.0,0.0,-0.6668652012041995,0.7451783702060082,8.9480607
89644.8703739,43181.4384881,0.0,0.0,0.0,-0.6201205834620718,0.7845065085559582,9.0489596
89645.8287594,43181.72364,0.0,0.0,0.0,-0.5758636917099622,0.817545722617502,9.2735723
89646.7661493,43182.1152558,0.0,0.0,0.0,-0.5328106783013592,0.8462344716968493,9.5437302
89647.6371649,43182.5795866,0.0,0.0,0.0,-0.4984343411358477,0.8669274523144791,9.8192148
89648.4863011,43183.1055397,0.0,0.0,0.0,-0.4767756501471173,0.8790250163828067,10.3000262
89649.3238918,43183.6656504,0.0,0.0,0.0,-0.4677887051219347,0.8838403291094742,10.7551672
89650.1468372,43184.225255,0.0,0.0,0.0,-0.4692132888732724,0.8830848710881231,11.1878091
89650.9788227,43184.775778,0.0,0.0,0.0,-0.4788968836996645,0.877871160696574,11.2121165
89651.8295839,43185.3011552,0.0,0.0,0.0,-0.4966379969569245,0.8679577754583536,10.5754879
89652.7065337,43185.7861037,0.0,0.0,0.0,-0.5195917767049291,0.8544146449942294,9.8983419
89653.6074445,43186.2202733,0.0,0.0,0.0,-0.5445832595692909,0.8387067863066844,9.1691214
89654.5267129,43186.5945993,0.0,0.0,0.0,-0.5719641474189541,0.820278619779468,8.3596303
89655.5252767,43186.9176587,0.0,0.0,0.0,-0.6059867210247071,0.7954747600909308,7.4708489
89656.5151675,43187.1336899,0.0,0.0,0.0,-0.651012272772918,0.7590672043363749,6.6178571
89657.4393457,43187.2036234,0.0,0.0,0.0,-0.7129153613456868,0.7012500891674445,6.0782307
89658.5230128,43187.0541449,0.0,0.0,0.0,-0.7880159183402993,0.6156548647109797,5.9323244
89659.4004376,43186.7833199,0.0,0.0,0.0,-0.8128967276253809,0.5824078555582396,5.2173833
89660.2526788,43186.4539505,0.0,0.0,0.0,-0.8596877829439846,0.5108198467726723,5.1931534
89661.0280716,43185.8059886,0.0,0.0,0.0,-0.9342798096969634,0.3565406529311992,5.16881
89661.6240982,43185.035307,0.0,0.0,0.0,-0.9556424514164621,0.29452929404515077,6.0862206
89662.1641432,43184.1251853,0.0,0.0,0.0,-0.972840716288205,0.23147557264612656,6.8753901
89662.5607376,43183.0900673,0.0,0.0,0.0,-0.9919006051493819,0.12701649304043075,6.4197695
89662.7225495,43182.1052038,0.0,0.0,0.0,-0.9991213669929113,0.04191054781574968,6.1677838
89662.7687324,43181.2433947,0.0,0.0,0.0,-0.99999940972982,0.0010865265811151113,6.1391402
89662.5590215,43180.2662355,0.0,0.0,0.0,0.9810501057384188,0.19375420003354096,6.1103624
89662.1736281,43179.4866553,0.0,0.0,0.0,0.9671898094124404,0.2540548613365375,6.6788693
89661.6196797,43178.6153638,0.0,0.0,0.0,0.9526189835764877,0.30416619162835873,7.4003678
89660.9229044,43177.7522643,0.0,0.0,0.0,0.9312098688273677,0.364483442968973,8.0516197
89660.1755539,43177.0424229,0.0,0.0,0.0,0.9060843855065268,0.42309701764637825,8.4378214
89659.3696919,43176.4430911,0.0,0.0,0.0,0.8804541939700495,0.4741312184623055,8.8208694
89658.5424303,43175.9593405,0.0,0.0,0.0,0.8535441847249584,0.5210204647825324,9.1495028
89657.6055863,43175.5445804,0.0,0.0,0.0,0.8229144175717035,0.5681653468424698,9.3521435
89656.6711651,43175.234195,0.0,0.0,0.0,0.8007744613998766,0.5989659940011098,9.6749498
89655.7390965,43174.9774015,0.0,0.0,0.0,0.7923831826917471,0.6100236813331898,10.163883
89654.8057146,43174.7378704,0.0,0.0,0.0,0.7876681632180071,0.6160997197311251,10.6260839
89653.8243005,43174.5038024,0.0,0.0,0.0,0.7819724640532889,0.6233129755286888,11.0649412
89652.8438261,43174.2882956,0.0,0.0,0.0,0.7777827382574363,0.6285332227247533,10.6428486
89651.8932989,43174.0751928,0.0,0.0,0.0,0.7854891708531165,0.6188754014116925,9.8532847
89650.9146736,43173.8096245,0.0,0.0,0.0,0.8047521971245215,0.5936109005259719,9.2760294
89649.933219,43173.4545741,0.0,0.0,0.0,0.8332864922270755,0.5528414075228953,8.7832256
89648.9827893,43172.9938806,0.0,0.0,0.0,0.8606748129610156,0.5091550513689528,8.2968248
89648.1179935,43172.4597589,0.0,0.0,0.0,0.8861692450586968,0.4633617044082295,7.5859977
89647.3958457,43171.8910012,0.0,0.0,0.0,0.9142973262479953,0.40504370037783194,7.1903302
89646.6713111,43171.0712841,0.0,0.0,0.0,0.9541293076515945,0.2993948300827668,6.8745041
89646.2101023,43170.2671575,0.0,0.0,0.0,0.9747105464342126,0.2234711405750609,6.8322611
89645.8456867,43169.4242715,0.0,0.0,0.0,0.9859788849290902,0.16687012456994185,6.6013777
89645.6570261,43168.4397183,0.0,0.0,0.0,0.9998128211601871,0.019347419561993106,6.5707206
89645.7258064,43167.4699465,0.0,0.0,0.0,-0.9969475009176914,0.07807483854590928,6.5399197
89645.9528205,43166.4648468,0.0,0.0,0.0,-0.989914401745244,0.14166678233571747,7.2763918
89646.3028434,43165.5062048,0.0,0.0,0.0,-0.9776114969402809,0.21041806255686094,7.9388937
89646.7728334,43164.6559677,0.0,0.0,0.0,-0.9576836047715773,0.28782305875609987,8.1171711
89647.3683035,43163.8664935,0.0,0.0,0.0,-0.940167469597474,0.34071267823590423,8.3345136
89648.0198941,43163.1253827,0.0,0.0,0.0,-0.9318589697648507,0.3628207001657857,8.9100939
89648.7070644,43162.409091,0.0,0.0,0.0,-0.9233777720097697,0.3838925502771236,9.4457712
89649.4567371,43161.7042736,0.0,0.0,0.0,-0.9116099193422957,0.41105638902312797,9.9480373
89650.2440318,43161.0606364,0.0,0.0,0.0,-0.8941535223202154,0.4477605146977032,9.7912505
89651.0658921,43160.5089785,0.0,0.0,0.0,-0.8691024318877477,0.4946321490631223,9.6507085
89651.9446621,43160.0573862,0.0,0.0,0.0,-0.8366727682890809,0.54770309365886,9.6058901
89652.8822049,43159.7182896,0.0,0.0,0.0,-0.8000759427896289,0.5998987295946595,9.5608616
89653.8382548,43159.4956896,0.0,0.0,0.0,-0.7666394797554122,0.6420778053167318,9.6105697
89654.8381694,43159.3684133,0.0,0.0,0.0,-0.734120994389433,0.6790186783857054,9.3194234
89655.850391,43159.3383365,0.0,0.0,0.0,-0.7003586994263568,0.7137910703685092,8.8769997
89656.9335015,43159.416253,0.0,0.0,0.0,-0.6620024293061203,0.7495016901867502,8.3642843
89657.9527473,43159.5959705,0.0,0.0,0.0,-0.6222099498517774,0.7828504188575546,7.6639169
89658.8309528,43159.8521848,0.0,0.0,0.0,-0.5738246227524967,0.8189782062564027,7.1710532
89659.7468807,43160.2975826,0.0,0.0,0.0,-0.48013389856043914,0.8771952117135353,7.1377505
89660.4908474,43160.8756554,0.0,0.0,0.0,-0.41177012022088316,0.911287752629914,7.1042916
89661.1736447,43161.4924129,0.0,0.0,0.0,-0.3944849702958526,0.9189023931902018,7.7829469
89661.8563884,43162.2297125,0.0,0.0,0.0,-0.32887371408051663,0.944373909098979,8.3551094
89662.411203,43163.074028,0.0,0.0,0.0,-0.24824822393516885,0.9686964536494568,8.3159441
89662.8457659,43163.9432326,0.0,0.0,0.0,-0.2187233504424941,0.9757869111497705,8.745755
89663.290799,43164.8793989,0.0,0.0,0.0,-0.2270714283904648,0.9738781065455338,9.2923727
