x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89619.6485886000,43165.1209507000,0.0000000000,0.0000000000,0.0000000000,-0.7555077682,0.6551396891,7.5145303000
89620.6187311000,43164.9304991000,0.0000000000,0.0000000000,0.0000000000,-0.7857251384,0.6185757891,8.1779825000
89621.5167320000,43164.6727131000,0.0000000000,0.0000000000,0.0000000000,-0.8123727719,0.5831384737,8.6548257000
89622.4654680000,43164.2947367000,0.0000000000,0.0000000000,0.0000000000,-0.8422633908,0.5390662116,9.0928819000
89623.3669962000,43163.8243293000,0.0000000000,0.0000000000,0.0000000000,-0.8666321026,0.4989476915,9.5247315000
89624.1908069000,43163.3051107000,0.0000000000,0.0000000000,0.0000000000,-0.8837065522,0.4680413760,10.0503986000
89625.0178565000,43162.7017007000,0.0000000000,0.0000000000,0.0000000000,-0.8988785938,0.4381977563,10.5563355000
89625.8154901000,43162.0323068000,0.0000000000,0.0000000000,0.0000000000,-0.9137173729,0.4063502953,10.9190813000
89626.5618868000,43161.3076854000,0.0000000000,0.0000000000,0.0000000000,-0.9279945059,0.3725938768,11.1100000000
89627.2352666000,43160.5515031000,0.0000000000,0.0000000000,0.0000000000,-0.9409253021,0.3386141991,11.1100000000
89627.8258226000,43159.7807361000,0.0000000000,0.0000000000,0.0000000000,-0.9530591219,0.3027842634,11.1100000000
89628.3662367000,43158.9401963000,0.0000000000,0.0000000000,0.0000000000,-0.9656662614,0.2597858188,11.1100000000
89628.8277009000,43158.0485088000,0.0000000000,0.0000000000,0.0000000000,-0.9770331740,0.2130872519,11.1100000000
89629.1936023000,43157.1448212000,0.0000000000,0.0000000000,0.0000000000,-0.9854189799,0.1701453323,11.1100000000
89629.4859744000,43156.2156976000,0.0000000000,0.0000000000,0.0000000000,-0.9908166942,0.1352119760,11.1100000000
89629.7255020000,43155.2553072000,0.0000000000,0.0000000000,0.0000000000,-0.9938912992,0.1103634237,11.1100000000
89629.9309490000,43154.2646940000,0.0000000000,0.0000000000,0.0000000000,-0.9954343338,0.0954488716,11.1100000000
89630.1143413000,43153.2783955000,0.0000000000,0.0000000000,0.0000000000,-0.9960304837,0.0890127834,11.1100000000
89630.2884861000,43152.2935581000,0.0000000000,0.0000000000,0.0000000000,-0.9962693192,0.0862985721,11.1100000000
89630.4609414000,43151.3044871000,0.0000000000,0.0000000000,0.0000000000,-0.9962419688,0.0866137376,11.1100000000
89630.6383707000,43150.3091844000,0.0000000000,0.0000000000,0.0000000000,-0.9959210476,0.0902289696,11.1100000000
89630.8271818000,43149.3175301000,0.0000000000,0.0000000000,0.0000000000,-0.9951384522,0.0984858411,11.1100000000
89631.0334126000,43148.3489691000,0.0000000000,0.0000000000,0.0000000000,-0.9937250052,0.1118508567,11.1100000000
89631.2712522000,43147.3882714000,0.0000000000,0.0000000000,0.0000000000,-0.9913160809,0.1315006758,11.1100000000
89631.5569832000,43146.4338969000,0.0000000000,0.0000000000,0.0000000000,-0.9871531416,0.1597769539,11.1100000000
89631.9037677000,43145.5015640000,0.0000000000,0.0000000000,0.0000000000,-0.9807134190,0.1954512468,11.1100000000
89632.3131708000,43144.6162219000,0.0000000000,0.0000000000,0.0000000000,-0.9720881472,0.2346159287,11.1100000000
89632.7943600000,43143.7657537000,0.0000000000,0.0000000000,0.0000000000,-0.9615845439,0.2745089523,11.1100000000
89633.3672893000,43142.9257937000,0.0000000000,0.0000000000,0.0000000000,-0.9491506079,0.3148223681,11.1100000000
89634.0054872000,43142.1378945000,0.0000000000,0.0000000000,0.0000000000,-0.9359342123,0.3521748858,11.1100000000
89634.6862281000,43141.4149700000,0.0000000000,0.0000000000,0.0000000000,-0.9229688558,0.3848746436,10.8986225000
89635.4282430000,43140.7295020000,0.0000000000,0.0000000000,0.0000000000,-0.9089546606,0.4168949808,10.5599657000
89636.2159125000,43140.0998825000,0.0000000000,0.0000000000,0.0000000000,-0.8929084583,0.4502382538,10.2316834000
89637.0820425000,43139.5108228000,0.0000000000,0.0000000000,0.0000000000,-0.8746543121,0.4847471860,9.7660047000
89637.9574130000,43139.0066449000,0.0000000000,0.0000000000,0.0000000000,-0.8566594528,0.5158823334,9.2513187000
89638.8188381000,43138.5877970000,0.0000000000,0.0000000000,0.0000000000,-0.8384147965,0.5450326862,8.7009430000
89639.8035945000,43138.1987020000,0.0000000000,0.0000000000,0.0000000000,-0.8138822334,0.5810298703,8.1075586000
89640.7669864000,43137.9238440000,0.0000000000,0.0000000000,0.0000000000,-0.7800403671,0.6257291951,7.5891590000
89641.6921343000,43137.7861502000,0.0000000000,0.0000000000,0.0000000000,-0.7306133907,0.6827913835,7.3688841000
89642.7158658000,43137.8152724000,0.0000000000,0.0000000000,0.0000000000,-0.6625417317,0.7490250021,6.8547721000
89643.6486995000,43137.9995839000,0.0000000000,0.0000000000,0.0000000000,-0.6086726547,0.7934214513,6.0615580000
89644.5617786000,43138.3578205000,0.0000000000,0.0000000000,0.0000000000,-0.5047493819,0.8632659274,6.0901445000
89645.3255025000,43138.9637722000,0.0000000000,0.0000000000,0.0000000000,-0.3690655844,0.9294033540,6.1185974000
89645.9293100000,43139.7616623000,0.0000000000,0.0000000000,0.0000000000,-0.2721207605,0.9622631094,6.5742802000
89646.3797885000,43140.6601710000,0.0000000000,0.0000000000,0.0000000000,-0.1882092842,0.9821289454,7.0448239000
89646.6606995000,43141.5748052000,0.0000000000,0.0000000000,0.0000000000,-0.1103055560,0.9938977233,7.5459485000
89646.8188773000,43142.6212717000,0.0000000000,0.0000000000,0.0000000000,-0.0437049012,0.9990444843,8.0256847000
89646.8593556000,43143.5592012000,0.0000000000,0.0000000000,0.0000000000,-0.0007293767,0.9999997340,8.7067570000
89646.8191920000,43144.5612267000,0.0000000000,0.0000000000,0.0000000000,0.0405257757,0.9991784933,9.2907039000
89646.6887006000,43145.6032710000,0.0000000000,0.0000000000,0.0000000000,0.0844426993,0.9964283369,9.7097273000
89646.4749519000,43146.5926363000,0.0000000000,0.0000000000,0.0000000000,0.1270325122,0.9918985537,10.1338586000
89646.1842290000,43147.5553550000,0.0000000000,0.0000000000,0.0000000000,0.1645362418,0.9863710383,10.5521038000
89645.8273249000,43148.4869421000,0.0000000000,0.0000000000,0.0000000000,0.1989840462,0.9800027293,10.9478871000
89645.4038836000,43149.3980718000,0.0000000000,0.0000000000,0.0000000000,0.2320916262,0.9726939277,11.1100000000
89644.9230016000,43150.2832409000,0.0000000000,0.0000000000,0.0000000000,0.2591228053,0.9658443828,11.1100000000
89644.4105536000,43151.1293094000,0.0000000000,0.0000000000,0.0000000000,0.2772452048,0.9607991967,11.1100000000
89643.8742787000,43151.9610832000,0.0000000000,0.0000000000,0.0000000000,0.2863179437,0.9581346644,11.1100000000
89643.3192544000,43152.7969914000,0.0000000000,0.0000000000,0.0000000000,0.2909208497,0.9567471240,11.1100000000
89642.7629040000,43153.6238146000,0.0000000000,0.0000000000,0.0000000000,0.2921896228,0.9563604050,11.1100000000
89642.2076115000,43154.4506011000,0.0000000000,0.0000000000,0.0000000000,0.2902230167,0.9569590381,11.1100000000
89641.6530616000,43155.2857823000,0.0000000000,0.0000000000,0.0000000000,0.2876102065,0.9577475498,11.1100000000
89641.1057234000,43156.1194250000,0.0000000000,0.0000000000,0.0000000000,0.2852723048,0.9584465098,11.1100000000
89640.5626174000,43156.9549582000,0.0000000000,0.0000000000,0.0000000000,0.2832223999,0.9590542593,11.1100000000
89640.0202853000,43157.7962992000,0.0000000000,0.0000000000,0.0000000000,0.2816547839,0.9595158064,11.1100000000
89639.4820053000,43158.6362734000,0.0000000000,0.0000000000,0.0000000000,0.2806613424,0.9598068612,11.1100000000
89638.9450196000,43159.4769391000,0.0000000000,0.0000000000,0.0000000000,0.2802456717,0.9599283116,11.1100000000
89638.4071140000,43160.3196025000,0.0000000000,0.0000000000,0.0000000000,0.2803667644,0.9598929510,11.1100000000
89637.8692171000,43161.1607639000,0.0000000000,0.0000000000,0.0000000000,0.2810156839,0.9597031757,11.1100000000
89637.3302312000,43162.0000595000,0.0000000000,0.0000000000,0.0000000000,0.2822743324,0.9593337278,11.1100000000
89636.7879955000,43162.8373346000,0.0000000000,0.0000000000,0.0000000000,0.2847776606,0.9585935969,11.1100000000
89636.2390701000,43163.6727132000,0.0000000000,0.0000000000,0.0000000000,0.2886404804,0.9574375557,11.1100000000
89635.6824142000,43164.5025131000,0.0000000000,0.0000000000,0.0000000000,0.2940783892,0.9557813040,11.1100000000
89635.1140913000,43165.3236278000,0.0000000000,0.0000000000,0.0000000000,0.3027235784,0.9530783992,11.1100000000
89634.5270301000,43166.1334649000,0.0000000000,0.0000000000,0.0000000000,0.3148749286,0.9491331726,11.1100000000
89633.9229835000,43166.9173718000,0.0000000000,0.0000000000,0.0000000000,0.3307292227,0.9437256918,11.1100000000
89633.2906398000,43167.6748032000,0.0000000000,0.0000000000,0.0000000000,0.3517546410,0.9360922351,11.1100000000
89632.6079568000,43168.4140401000,0.0000000000,0.0000000000,0.0000000000,0.3772239648,0.9261220656,11.1100000000
89631.8811153000,43169.1154888000,0.0000000000,0.0000000000,0.0000000000,0.4044652806,0.9145533537,11.1100000000
89631.1165555000,43169.7707845000,0.0000000000,0.0000000000,0.0000000000,0.4313674721,0.9021763154,11.1100000000
89630.3150929000,43170.3764785000,0.0000000000,0.0000000000,0.0000000000,0.4603461009,0.8877395267,11.1100000000
89629.4668871000,43170.9279688000,0.0000000000,0.0000000000,0.0000000000,0.4935165099,0.8697364282,11.1100000000
89628.5646962000,43171.4337032000,0.0000000000,0.0000000000,0.0000000000,0.5139072455,0.8578457572,11.1100000000
89627.7018864000,43171.8941039000,0.0000000000,0.0000000000,0.0000000000,0.5106029313,0.8598166354,10.9771783000
89626.8834987000,43172.3730491000,0.0000000000,0.0000000000,0.0000000000,0.4809728710,0.8767354774,10.8222718000
89626.0927794000,43172.9193513000,0.0000000000,0.0000000000,0.0000000000,0.4496623028,0.8931986416,10.3701117000
89625.2832514000,43173.5505875000,0.0000000000,0.0000000000,0.0000000000,0.4306382826,0.9025246088,9.8927383000
89624.5248619000,43174.1784973000,0.0000000000,0.0000000000,0.0000000000,0.4193388542,0.9078297888,9.3862599000
89623.7703058000,43174.8494415000,0.0000000000,0.0000000000,0.0000000000,0.3980158920,0.9173785204,8.8456296000
89623.0474649000,43175.5744728000,0.0000000000,0.0000000000,0.0000000000,0.3631682117,0.9317235910,8.2640948000
89622.3644587000,43176.4094074000,0.0000000000,0.0000000000,0.0000000000,0.3066881809,0.9518100439,7.6571487000
89621.7970991000,43177.3171690000,0.0000000000,0.0000000000,0.0000000000,0.2427806886,0.9700812014,6.9639499000
89621.4271943000,43178.1452515000,0.0000000000,0.0000000000,0.0000000000,0.1679515442,0.9857952520,6.6945004000
89621.2324550000,43179.1353184000,0.0000000000,0.0000000000,0.0000000000,0.0199448042,0.9998010826,6.7260719000
89621.2335334000,43180.0361986000,0.0000000000,0.0000000000,0.0000000000,0.0200454341,0.9997990701,6.7574958000
89621.1991467000,43180.9649493000,0.0000000000,0.0000000000,0.0000000000,-0.0095665809,0.9999542392,6.9341587000
89621.3358388000,43181.9950244000,0.0000000000,0.0000000000,0.0000000000,-0.1206775346,0.9926917611,7.2797892000
89621.6365429000,43182.9043771000,0.0000000000,0.0000000000,0.0000000000,-0.1937697987,0.9810470249,7.6249462000
89622.1072433000,43183.8495798000,0.0000000000,0.0000000000,0.0000000000,-0.2640361540,0.9645127834,8.0064078000
89622.6957192000,43184.6936674000,0.0000000000,0.0000000000,0.0000000000,-0.3351162641,0.9421767825,8.2799831000
89623.3804451000,43185.4224303000,0.0000000000,0.0000000000,0.0000000000,-0.4007747528,0.9161766192,8.5150777000
89624.1616822000,43186.0475801000,0.0000000000,0.0000000000,0.0000000000,-0.4653871157,0.8851072435,8.6414628000
89625.0472348000,43186.5623010000,0.0000000000,0.0000000000,0.0000000000,-0.5308718948,0.8474520820,8.7985951000
89625.9953657000,43186.9413801000,0.0000000000,0.0000000000,0.0000000000,-0.5895341400,0.8077434604,8.7741608000
89626.9367503000,43187.1729812000,0.0000000000,0.0000000000,0.0000000000,-0.6445050517,0.7646000512,8.8155400000
89627.9995467000,43187.2642342000,0.0000000000,0.0000000000,0.0000000000,-0.7054778321,0.7087319864,8.8567258000
89628.9825186000,43187.2079323000,0.0000000000,0.0000000000,0.0000000000,-0.7448186882,0.6672669044,9.0050619000
89629.8750369000,43187.0869342000,0.0000000000,0.0000000000,0.0000000000,-0.7607835540,0.6490056886,9.6120037000
89630.8325729000,43186.8951987000,0.0000000000,0.0000000000,0.0000000000,-0.7843943469,0.6202624513,10.1830188000
89631.7275452000,43186.6631803000,0.0000000000,0.0000000000,0.0000000000,-0.7976461771,0.6031256719,10.7750612000
89632.6813283000,43186.3622629000,0.0000000000,0.0000000000,0.0000000000,-0.8159480239,0.5781252652,11.1016894000
89633.7067814000,43185.9519487000,0.0000000000,0.0000000000,0.0000000000,-0.8410461430,0.5409633864,11.1100000000
89634.6114341000,43185.4897953000,0.0000000000,0.0000000000,0.0000000000,-0.8630935187,0.5050441347,10.8916229000
89635.4775677000,43184.9678230000,0.0000000000,0.0000000000,0.0000000000,-0.8771210446,0.4802693756,10.4431478000
89636.3040495000,43184.4169791000,0.0000000000,0.0000000000,0.0000000000,-0.8853154746,0.4649908713,9.9699931000
89637.1456595000,43183.8263861000,0.0000000000,0.0000000000,0.0000000000,-0.8879024460,0.4600317885,9.4684145000
89637.9780840000,43183.2523524000,0.0000000000,0.0000000000,0.0000000000,-0.8808581782,0.4733802593,8.9335775000
89638.7971707000,43182.7511010000,0.0000000000,0.0000000000,0.0000000000,-0.8612342747,0.5082081504,8.5376953000
89639.7238083000,43182.3135821000,0.0000000000,0.0000000000,0.0000000000,-0.8267716995,0.5625376049,8.1744303000
89640.6824080000,43182.0084915000,0.0000000000,0.0000000000,0.0000000000,-0.7856530690,0.6186673219,7.8927188000
89641.6324619000,43181.8587319000,0.0000000000,0.0000000000,0.0000000000,-0.7308355323,0.6825536057,7.9299410000
89642.6328279000,43181.8792079000,0.0000000000,0.0000000000,0.0000000000,-0.6714502491,0.7410496360,7.9669894000
89643.5967010000,43182.0178080000,0.0000000000,0.0000000000,0.0000000000,-0.6446261945,0.7644979198,8.4802211000
89644.5242876000,43182.1983002000,0.0000000000,0.0000000000,0.0000000000,-0.6250136951,0.7806137848,9.1600176000
89645.5274304000,43182.4650486000,0.0000000000,0.0000000000,0.0000000000,-0.5930377263,0.8051746737,9.6497003000
89646.4344339000,43182.7829810000,0.0000000000,0.0000000000,0.0000000000,-0.5656239150,0.8246633172,10.1444019000
89647.3525709000,43183.1629955000,0.0000000000,0.0000000000,0.0000000000,-0.5469336672,0.8371759455,10.7909291000
89648.3096386000,43183.6026751000,0.0000000000,0.0000000000,0.0000000000,-0.5332430149,0.8459621073,11.1100000000
89649.2010527000,43184.0400074000,0.0000000000,0.0000000000,0.0000000000,-0.5260476181,0.8504551155,11.1100000000
89650.0921097000,43184.4849129000,0.0000000000,0.0000000000,0.0000000000,-0.5272187055,0.8497296255,11.1100000000
89651.0022635000,43184.9257417000,0.0000000000,0.0000000000,0.0000000000,-0.5361908186,0.8440967990,10.8861080000
89651.9303527000,43185.3413844000,0.0000000000,0.0000000000,0.0000000000,-0.5521905256,0.8337179520,10.4373415000
89652.8719438000,43185.7137079000,0.0000000000,0.0000000000,0.0000000000,-0.5731808736,0.8194288780,9.9638535000
89653.8190456000,43186.0263050000,0.0000000000,0.0000000000,0.0000000000,-0.5996739246,0.8002444528,9.4634321000
89654.7893567000,43186.2672094000,0.0000000000,0.0000000000,0.0000000000,-0.6335222665,0.7737244586,9.0241265000
89655.8495046000,43186.4265926000,0.0000000000,0.0000000000,0.0000000000,-0.6709970458,0.7414600222,8.4571467000
89656.8316126000,43186.4774013000,0.0000000000,0.0000000000,0.0000000000,-0.7067868232,0.7074265945,7.8652446000
89657.7949956000,43186.4195871000,0.0000000000,0.0000000000,0.0000000000,-0.7514919748,0.6597422313,7.5708001000
89658.7738420000,43186.2006331000,0.0000000000,0.0000000000,0.0000000000,-0.8088129729,0.5880659614,7.2844467000
89659.6484118000,43185.8438337000,0.0000000000,0.0000000000,0.0000000000,-0.8478692057,0.5302054413,6.5479146000
89660.5001818000,43185.3257388000,0.0000000000,0.0000000000,0.0000000000,-0.8978427594,0.4403162265,6.3911727000
89661.1833941000,43184.6152046000,0.0000000000,0.0000000000,0.0000000000,-0.9531266947,0.3025714854,6.4213136000
89661.6427072000,43183.7308545000,0.0000000000,0.0000000000,0.0000000000,-0.9846131344,0.1747483207,6.4513137000
89661.8715004000,43182.7671627000,0.0000000000,0.0000000000,0.0000000000,-0.9983860474,0.0567917272,6.5746135000
89661.8589224000,43181.7807576000,0.0000000000,0.0000000000,0.0000000000,0.9975263994,0.0702928338,6.6211039000
89661.5930957000,43180.8085704000,0.0000000000,0.0000000000,0.0000000000,0.9816138087,0.1908777896,6.7519904000
89661.1351144000,43179.9192206000,0.0000000000,0.0000000000,0.0000000000,0.9612145700,0.2758016503,7.1691367000
89660.5346495000,43179.1048164000,0.0000000000,0.0000000000,0.0000000000,0.9373323893,0.3484364964,7.5767954000
89659.8308717000,43178.4042393000,0.0000000000,0.0000000000,0.0000000000,0.9087527561,0.4173349114,8.0059288000
89659.0366650000,43177.8045987000,0.0000000000,0.0000000000,0.0000000000,0.8823262462,0.4706382849,8.4146219000
89658.2096703000,43177.2978234000,0.0000000000,0.0000000000,0.0000000000,0.8632434535,0.5047878168,9.0399088000
89657.3308855000,43176.8413842000,0.0000000000,0.0000000000,0.0000000000,0.8463779536,0.5325827257,9.7337306000
89656.3788286000,43176.4185210000,0.0000000000,0.0000000000,0.0000000000,0.8307607920,0.5566295954,10.4039721000
89655.4759189000,43176.0682009000,0.0000000000,0.0000000000,0.0000000000,0.8204831589,0.5716706972,11.0688244000
89654.5300059000,43175.7300045000,0.0000000000,0.0000000000,0.0000000000,0.8153906215,0.5789111627,11.1100000000
89653.5626331000,43175.3942284000,0.0000000000,0.0000000000,0.0000000000,0.8150497042,0.5793910421,10.7612174000
89652.6501429000,43175.0670610000,0.0000000000,0.0000000000,0.0000000000,0.8220307384,0.5694431185,10.3057746000
89651.7304530000,43174.6947086000,0.0000000000,0.0000000000,0.0000000000,0.8375840674,0.5463084568,9.8260081000
89650.8058697000,43174.2429950000,0.0000000000,0.0000000000,0.0000000000,0.8593781331,0.5113406148,9.4460238000
89649.9243086000,43173.7112160000,0.0000000000,0.0000000000,0.0000000000,0.8815149951,0.4721560266,8.9244910000
89649.0936481000,43173.1020929000,0.0000000000,0.0000000000,0.0000000000,0.9024778262,0.4307363152,8.3674971000
89648.3608361000,43172.4419311000,0.0000000000,0.0000000000,0.0000000000,0.9252607177,0.3793317865,8.0072406000
89647.6949738000,43171.6435380000,0.0000000000,0.0000000000,0.0000000000,0.9546427143,0.2977537374,7.9333925000
89647.1802167000,43170.7356155000,0.0000000000,0.0000000000,0.0000000000,0.9767287258,0.2144784283,7.4526005000
89646.8575722000,43169.9263201000,0.0000000000,0.0000000000,0.0000000000,0.9855698920,0.1692689813,6.7362233000
89646.5678226000,43168.9365500000,0.0000000000,0.0000000000,0.0000000000,0.9954930552,0.0948344714,6.7679915000
89646.5096283000,43168.0215765000,0.0000000000,0.0000000000,0.0000000000,-0.9996915925,0.0248338467,6.7996113000
89646.6278712000,43167.0335662000,0.0000000000,0.0000000000,0.0000000000,-0.9964212171,0.0845266712,7.2934630000
89646.8220347000,43166.0622630000,0.0000000000,0.0000000000,0.0000000000,-0.9934256152,0.1144794610,8.0580798000
89647.0951783000,43165.1304261000,0.0000000000,0.0000000000,0.0000000000,-0.9847914127,0.1737408225,8.2006988000
89647.5376755000,43164.1615059000,0.0000000000,0.0000000000,0.0000000000,-0.9679987417,0.2509550477,8.4624415000
89648.0429835000,43163.3683860000,0.0000000000,0.0000000000,0.0000000000,-0.9519401555,0.3062840844,8.7294087000
89648.6775484000,43162.5778087000,0.0000000000,0.0000000000,0.0000000000,-0.9343377626,0.3563887560,9.1551159000
89649.4214103000,43161.8305013000,0.0000000000,0.0000000000,0.0000000000,-0.9134184383,0.4070218134,9.4315560000
89650.1993628000,43161.2036624000,0.0000000000,0.0000000000,0.0000000000,-0.8900121543,0.4559367995,9.6539461000
89651.0409461000,43160.6654202000,0.0000000000,0.0000000000,0.0000000000,-0.8634907968,0.5043645942,9.6531994000
89651.9388670000,43160.2245305000,0.0000000000,0.0000000000,0.0000000000,-0.8330560934,0.5531885260,9.5744411000
89652.8835736000,43159.8919340000,0.0000000000,0.0000000000,0.0000000000,-0.7984905838,0.6020072986,9.4569391000
89653.8614110000,43159.6718397000,0.0000000000,0.0000000000,0.0000000000,-0.7630301464,0.6463628978,9.2151859000
89654.8544623000,43159.5611774000,0.0000000000,0.0000000000,0.0000000000,-0.7271182356,0.6865122515,8.8468309000
89655.8541166000,43159.5565721000,0.0000000000,0.0000000000,0.0000000000,-0.6898893751,0.7239148086,8.3376730000
89656.9366263000,43159.6702611000,0.0000000000,0.0000000000,0.0000000000,-0.6477660654,0.7618393036,7.7126112000
89657.9252612000,43159.8905631000,0.0000000000,0.0000000000,0.0000000000,-0.6006525746,0.7995101529,7.0507249000
89658.7604218000,43160.1996484000,0.0000000000,0.0000000000,0.0000000000,-0.5350515178,0.8448194324,7.0839763000
89659.6720782000,43160.7869595000,0.0000000000,0.0000000000,0.0000000000,-0.4266432119,0.9044200184,7.1170723000
89660.3527089000,43161.3713145000,0.0000000000,0.0000000000,0.0000000000,-0.4355055681,0.9001860364,7.2308554000
89661.0764427000,43161.9084155000,0.0000000000,0.0000000000,0.0000000000,-0.4407876022,0.8976114358,7.5207894000
89661.8666686000,43162.6360226000,0.0000000000,0.0000000000,0.0000000000,-0.3610433129,0.9325490476,7.9424220000
89662.4420208000,43163.3265950000,0.0000000000,0.0000000000,0.0000000000,-0.3254703094,0.9455522607,8.3941493000
