idx,ub,lb,distance
282,3.632601782945068,-3.615108884825827,0.000000000000000
283,3.634313451115860,-3.606524112280057,0.000000000000000
284,3.617203607038369,-3.620225207988459,0.000000000000000
285,3.673330038421170,-3.632576110748210,0.000000000000000
286,3.739863281561304,-3.707792835863491,0.000000000000000
287,3.725352866437373,-3.754339810983666,0.000000000000000
288,3.726435110126227,-3.728529149664634,0.000000000000000
289,3.718624274726712,-3.728701434968329,0.000000000000000
290,3.715530764815442,-3.715697628689388,0.000000000000000
291,3.680381132968827,-3.672519387084779,0.000000000000000
292,3.640203299967196,-3.602316809989889,0.000000000000000
293,3.631361420150782,-3.619573672495832,0.000000000000000
294,3.606721686951306,-3.661645403901614,0.000000000000000
295,3.645612719444147,-3.684445995526383,0.000000000000000
296,3.715874678992673,-3.682552154426604,0.000000000000000
297,3.717299164355845,-3.791307744177675,0.000000000000000
298,3.765735859427272,-3.834995552950798,0.000000000000000
299,3.731370764987522,-3.813259428969723,0.000000000000000
300,3.727337184796030,-3.765632535724817,0.000000000000000
301,3.736819573570108,-3.697337122460449,0.000000000000000
302,3.714804545201204,-3.655135805830687,0.000000000000000
303,3.653826440629136,-3.660183718884794,0.000000000000000
304,3.656019736477264,-3.625573039973217,0.000000000000000
305,3.635999120754044,-3.608564435662872,0.000000000000000
306,3.618040361884169,-3.613610913569013,0.000000000000000
307,3.648071568590059,-3.615039016000113,0.000000000000000
308,3.644430751537935,-3.646555099455091,0.000000000000000
309,3.668442975624289,-3.646048519754033,0.000000000000000
310,3.667264133664056,-3.679259287286133,0.000000000000000
311,3.700540006720176,-3.679486280285166,0.000000000000000
312,3.707221286226386,-3.764339780463937,0.000000000000000
