idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
90,2.650665977265932,-4.944766380830754,2989,2978,89642.61063138048,43139.62207798786,89644.7294518687,43132.32816323341
91,2.5170969881638667,-5.064373539041531,2983,2967,89643.0760072531,43139.66498317254,89646.67701894244,43132.99329596703
92,2.31149844515674,-5.118324972916941,2935,2951,89643.58460412586,43139.770223585205,89648.41953748249,43134.128796863115
93,2.220076118707032,-5.165768260797185,2953,2943,89644.03005088102,43140.1106134753,89649.83826512538,43135.54822983406
94,2.3065771456482924,-5.062107657351567,2926,2930,89644.27789055365,43140.6579518421,89650.78613886889,43137.20248955853
95,2.4117642731727678,-4.823100931336105,2918,2916,89644.4250739055,43141.272886724095,89651.27235488208,43138.93664663473
96,2.7206165139937446,-4.549379760398034,2875,2907,89644.2839699614,43141.962896012,89651.42826394954,43140.61682423059
97,3.153634500547114,-4.274406539642151,2864,2895,89643.92820234288,43142.63877339764,89651.34295628691,43142.19468146547
98,3.482458986695926,-3.8045386957628793,2856,2888,89643.59899758111,43143.2657069235,89650.87598613203,43143.64750903711
99,3.780305916054863,-3.2538119772464293,2851,2877,89643.23530930086,43143.866443869374,89650.18784488284,43144.934649616494
100,4.030126598650119,-2.762913197990905,2842,2864,89642.86052208005,43144.455775293194,89649.45678485633,43146.07895336877
101,4.223502601524207,-2.425678622514452,2833,2848,89642.4853572317,43145.050848698746,89648.79822417354,43147.1387476246
102,4.371238340342473,-2.2479264528375906,2825,2838,89642.09975889123,43145.662425166054,89648.22906733901,43148.16140906181
103,4.478745464749068,-2.104895398582528,2817,2826,89641.6987067294,43146.298182676765,89647.64215364201,43149.13010178124
104,4.550254489201976,-2.017058957060876,2809,2813,89641.2786344329,43146.96462934862,89647.0669446545,43150.06705915121
105,4.591839743123486,-1.9788387967287369,2799,2802,89640.83559301047,43147.665245730335,89646.50713746181,43150.9829859267
106,4.608929058947439,-1.9890246568379246,2790,2791,89640.36863136313,43148.401237930375,89645.96982604229,43151.88830136568
107,4.605641867456812,-2.040058475035413,2781,2777,89639.88043142523,43149.17161750519,89645.4554458261,43152.788874404054
108,4.588965605469758,-2.0444985537220584,2768,2769,89639.37363753117,43149.97048571442,89644.89709851518,43153.6439344359
109,4.564450195951434,-2.0053565813415184,2757,2760,89638.85510049698,43150.78736068583,89644.30079697742,43154.462513870916
110,4.534651563361635,-1.977362118646914,2749,2746,89638.33099508779,43151.61242457494,89643.71182176775,43155.280261326334
111,4.499981854195338,-1.991560934029711,2737,2736,89637.80452353974,43152.4430075018,89643.15590822526,43156.1176244504
112,4.445521049967104,-2.021317702316591,2727,2723,89637.29009316274,43153.285741622094,89642.61098847509,43156.961075147505
113,4.3873222565498855,-2.0729417681432505,2717,2712,89636.77526185662,43154.131318552245,89642.08246580382,43157.81487627971
114,4.327227007758969,-2.1264494678574675,2705,2703,89636.25908633307,43154.97865565456,89641.55425809378,43158.66797755384
115,4.272797564602067,-2.147858769752663,2694,2692,89635.73574739664,43155.82363283323,89640.99888718147,43159.501157458464
116,4.219964571349399,-2.168808741703814,2684,2680,89635.20904311785,43156.66870696332,89640.44275574575,43160.33267701971
117,4.166042968946675,-2.202975945711395,2673,2669,89634.68193934255,43157.51506408733,89639.89721395473,43161.170924130456
118,4.111542612428601,-2.2376351027292354,2661,2659,89634.1547728409,43158.36156444514,89639.3516329115,43162.00912569417
119,4.057745329285024,-2.2729187480871706,2650,2648,89633.62770212292,43159.205600641835,89638.8053484738,43162.848303748826
120,4.010170033092047,-2.3098244100647456,2640,2637,89633.09701953988,43160.04121878826,89638.25738409052,43163.68991272802
121,3.9597968091461477,-2.3487419750738514,2629,2626,89632.56966344907,43160.8716829022,89637.70623390905,43164.53410088787
122,3.904811286937289,-2.3895728036899957,2618,2615,89632.04604173933,43161.69676154518,89637.15002140774,43165.38032810829
123,3.843767101173831,-2.437058643314762,2608,2603,89631.5269100989,43162.5149013891,89636.59006288783,43166.23152026498
124,3.774280847134843,-2.4936618168913007,2598,2593,89631.01392900675,43163.32359080569,89636.02437421159,43167.0895626708
125,3.6930582614675203,-2.564356915294284,2587,2582,89630.50758504079,43164.12218460208,89635.45247039283,43167.95667981651
126,3.5976988793268845,-2.6531216863950045,2577,2569,89630.00643834438,43164.911324347704,89634.87341394978,43168.83373511167
127,3.5006376292772172,-2.7181523222352677,2568,2560,89629.49765746569,43165.682329159594,89634.25092892055,43169.69228663287
128,3.3703211590969913,-2.689374299677399,2551,2552,89629.00202773324,43166.45492498918,89633.53003893924,43170.481961563564
129,3.2396912176330246,-2.794509416063917,2545,2535,89628.49125901594,43167.206957876995,89632.87859256256,43171.34976871487
130,3.0507439813225172,-2.969613927067277,2537,2524,89628.00330009517,43167.97839306517,89632.23955138573,43172.25611259177
131,2.8394556355597462,-3.281369578262473,2526,2509,89627.50707085761,43168.74509773035,89631.64903093837,43173.25161168102
132,2.611241856772484,-3.7500263794008486,2518,2496,89626.99360864381,43169.5034501268,89631.10268686211,43174.359498908314
133,2.3118086196764676,-4.103458367959892,2508,2490,89626.49117755739,43170.29575836038,89630.41461329658,43175.371416201786
134,1.9839914452412244,-4.234122827792314,2501,2482,89625.95920961032,43171.09507502359,89629.53999381923,43176.17866918144
135,1.8723209000496845,-4.0582678194668285,2462,2478,89625.25741280295,43171.701421489146,89628.47556302474,43176.68292645352
136,1.8648680638411013,-3.4905133105528288,2458,2473,89624.45573357011,43172.207046474905,89627.24189117587,43176.78060476808
137,2.125633217024964,-2.839495855883183,2440,2452,89623.46824251846,43172.49399362617,89626.0389345535,43176.74182238586
138,2.5546335553870434,-2.56827528117097,2428,2446,89622.34151750032,43172.68117189414,89625.10065256372,43176.99757880841
139,2.9971453878435486,-2.4180283821725053,2421,2438,89621.13852510217,43172.95329546841,89624.29763644202,43177.35149083719
140,3.314428388530289,-2.530691510292622,2417,2430,89619.94547390199,43173.47618908059,89623.7377440616,43177.92412272085
141,3.9045526479834756,-2.599937351342281,2391,2400,89618.52114387507,43174.010685581496,89623.26581594492,43178.4600087998
142,4.38715946113175,-2.627630639893696,2386,2409,89617.15097150732,43174.91878756307,89622.87907909963,43178.967992864404
143,4.514618520356579,-2.6169204969018067,2377,2407,89616.16221951645,43176.329084171826,89622.57369650947,43179.45187323334
144,4.483662655077121,-2.7917928351086907,2366,2392,89615.55143411637,43178.01081231294,89622.55074879224,43179.99622074893
145,4.4921952703948165,-3.3548900578850467,2357,2329,89615.21035022463,43179.76181254878,89623.0175345528,43180.55214223654
146,4.619142971176709,-3.5158263500714906,2339,2345,89615.05571540256,43181.516623907264,89623.17291818772,43180.97927411217
147,4.662958180089897,-3.657053090111469,2332,2314,89615.26192513164,43183.222095575155,89623.37877497851,43181.394710531014
148,4.664525298323133,-3.659605250584492,2322,2294,89615.74364844413,43184.81524560645,89623.5209604764,43181.847996552526
149,4.367332018507323,-3.914483006861083,2310,2287,89616.68262167009,43186.14184717064,89623.96052038527,43182.18955031869
150,3.9164284446886226,-4.124664018844654,2300,2281,89617.86940409022,43187.18471401508,89624.40362899633,43182.49823635232
151,3.626388969972713,-4.3134757993495345,2291,2271,89619.00588108524,43188.12409314466,89624.86377785557,43182.76438251971
152,3.442012897648609,-4.41722567922503,2277,2266,89620.14031147593,43188.97118314473,89625.29213728015,43183.036006492664
153,3.4138352040043256,-4.460834632604537,2263,2261,89621.2513242204,43189.79488699995,89625.71399850355,43183.3068238623
154,3.487315024747866,-4.453102982378526,2247,2255,89622.3922009387,43190.57537212648,89626.13976281226,43183.574942273124
155,3.699007427763789,-4.389025795098633,2231,2250,89623.56831595802,43191.356797689565,89626.57341646349,43183.84775964424
156,3.9467802717743057,-4.227646071167222,2223,2246,89624.84069450953,43192.046476361145,89627.00925877158,43184.1649425588
157,4.206569532126932,-3.975009302358395,2211,2241,89626.21968776731,43192.6081354944,89627.4723770273,43184.523025610004
158,4.4312924200278525,-3.620788006180609,2202,2234,89627.70212695855,43192.974715020566,89627.98208617284,43184.92750295498
159,4.458302467492074,-3.281988107370931,2193,2214,89629.245012986,43192.961584120356,89628.566951049,43185.25105040388
160,4.522312218568,-2.992691886165773,2180,2188,89630.79733761461,43192.79147659043,89629.20659268019,43185.446763032516
161,4.539419651271757,-2.9030156083514123,2170,2179,89632.30590921863,43192.38118065827,89629.83424375662,43185.361158404914
162,4.498194351921358,-2.7668384912824955,2161,2152,89633.70617104908,43191.7453474386,89630.49437993439,43185.22882228723
163,4.357724544758108,-2.9197656029021983,2151,2139,89634.91958690755,43190.89822432643,89631.01843743616,43184.754699633624
164,4.20243689462311,-3.0522281521320576,2140,2118,89635.96194624521,43189.97340034163,89631.53859644609,43184.22325760469
165,3.966438970555701,-3.382912517549506,2131,2112,89636.79281777787,43188.974208423366,89631.92605407702,43183.46716035967
166,3.7118321698907897,-3.704304169800115,2123,2097,89637.46678268156,43187.99752857485,89632.32999099264,43182.64846797007
167,3.5010080416611107,-4.052454119978354,2109,2090,89638.06536650732,43187.111168998046,89632.76294898949,43181.73165609315
168,3.302734774975237,-4.411177515454419,2102,2084,89638.60068379689,43186.30534368862,89633.2713255128,43180.72839263053
169,3.0749817071198016,-4.686109862904008,2096,2076,89639.07424252767,43185.554206638466,89633.96646002508,43179.71082574513
170,2.8367027822156303,-4.745194270434433,2069,2065,89639.52610584964,43184.87164261261,89634.96771769584,43178.813073445206
171,2.671057582168749,-4.80479269410961,2059,2049,89640.02225366168,43184.32843495642,89636.15881399672,43177.92826532519
172,2.5344049251604717,-4.572473053378984,2031,2042,89640.54142565929,43183.897916875976,89637.68745168726,43177.38926515931
173,2.586340629513052,-4.368165639799945,2027,2035,89641.13652635041,43183.74040922102,89639.32322776044,43177.026460630696
174,2.575662639766154,-4.136094095658539,2013,2020,89641.73165716934,43183.61813401277,89640.97574696234,43176.949080239225
175,2.646722336785681,-4.0351210935249755,2002,2007,89642.36549362095,43183.664880613935,89642.55616546917,43176.985758225965
176,2.684314337884035,-3.949087796708247,1992,1996,89643.01705426098,43183.76753608144,89644.0461808101,43177.214451126616
177,2.6421896520229575,-3.9771914585136336,1977,1982,89643.7182822195,43183.87856335144,89645.44964041558,43177.48961937897
178,2.713542776299054,-4.0777309491021585,1964,1969,89644.41134958295,43184.180236082575,89646.7823830433,43177.81630654626
179,2.85440569471692,-4.1552542318787,1960,1963,89645.08123945909,43184.615981214825,89648.01973009201,43178.25197264422
180,2.8976208736283313,-4.383699637337609,1956,1948,89645.80021676992,43185.027186427345,89649.24219131612,43178.610766895654
181,3.040393039280498,-4.504797270338848,1939,1935,89646.48383878014,43185.581957969756,89650.33656019846,43179.094552133734
182,3.1187596333001752,-4.557399243840831,1924,1929,89647.22157972743,43186.130380619295,89651.31713465993,43179.638089428816
183,3.151447069531674,-4.607764476932935,1912,1915,89648.01653108408,43186.68124664012,89652.22213627114,43180.1606447635
184,3.15492503290207,-4.551270178409918,1903,1906,89648.87063712195,43187.237110801136,89653.00304895767,43180.73260335977
185,3.1694792923091466,-4.469945692248528,1892,1893,89649.77321094103,43187.817699159175,89653.71664077711,43181.2747506478
186,3.218330749464945,-4.36549600591877,1874,1887,89650.72217470815,43188.42505193396,89654.37275925772,43181.77767194617
187,3.3346756605714303,-4.207286280790991,1863,1881,89651.72041698545,43189.07237333592,89654.97164965914,43182.26717855351
188,3.5361417657783942,-3.993830451640659,1853,1874,89652.78224831373,43189.75688788765,89655.52767383856,43182.74524611965
189,3.834957454224599,-3.7220549330797725,1834,1865,89653.93607565368,43190.47062587728,89656.06169064569,43183.21871598211
190,4.342741816019206,-3.4378266458220734,1828,1854,89655.2020539265,43191.296601709786,89656.60482399397,43183.6435316247
191,5.017586419415143,-3.0806255642386775,1824,1823,89656.67049428624,43192.15810474736,89657.16150655036,43184.074792042244
192,5.951772689351026,-2.890801423933248,1815,1811,89658.4386513037,43193.07945135339,89657.74833411076,43184.26386407165
193,5.951772689351026,-2.656985676836875,1797,1828,89660.37060696166,43192.77666846943,89658.33187798,43184.41279946359
194,5.951772689351026,-2.6523370355448774,1782,1798,89662.3546016139,43192.099531737906,89658.81387637595,43184.257722702525
195,5.585084372992272,-2.7237421512430626,1771,1791,89664.04273558663,43190.70441445006,89659.18062615005,43183.96672270611
196,5.072011922444347,-2.6762915541943726,1761,1782,89665.30366847983,43188.88435118527,89659.51099285514,43183.73837063019
197,4.9852796278804785,-2.591958170720301,1742,1750,89666.4729428812,43187.067251109154,89659.80530859614,43183.46764200575
198,5.386494541120882,-2.5936968567818575,1732,1747,89667.65653122774,43185.15962988017,89659.94369527363,43183.111309521395
199,5.386494541120882,-2.5588358186122173,1724,1743,89667.97526715518,43182.97915558618,89660.03461709751,43182.70648144557
200,5.386494541120882,-2.4777539790895426,1709,1697,89667.82322086235,43180.8618018311,89660.07835673244,43182.22689684498
201,5.386494541120882,-2.2637986275377258,1687,1691,89667.27956125609,43178.91846466429,89660.13266667252,43181.64772892006
202,5.916926859191744,-2.076972446235456,1666,1654,89666.91567209877,43176.951175933136,89660.01778838629,43180.99117919978
203,5.626960663472405,-2.319243287122497,1663,1680,89665.63940495663,43175.61239343089,89659.42906218022,43180.569590201645
204,5.261663902816478,-2.3643746552579223,1660,1676,89664.24086451698,43174.61796168802,89658.91790697718,43180.078967741734
205,4.960028302783913,-2.301359403435553,1642,1665,89662.87563288202,43173.829024272185,89658.39498478797,43179.543177234555
206,4.81855265535828,-2.706187188512006,1631,1622,89661.61265790385,43173.10735183193,89657.53242280727,43179.42980319786
207,4.794427139589926,-2.77357332266532,1611,1617,89660.41980915447,43172.433439873836,89656.82045581147,43179.09071307755
208,4.836415805688397,-2.7063709739287303,1601,1610,89659.26950164532,43171.81494468997,89656.11245902181,43178.66525229446
209,4.87585069271155,-2.5218942007890157,1585,1595,89658.14215652099,43171.29020837172,89655.3889317826,43178.156530753404
210,4.9031743063049,-2.2578678817535915,1581,1573,89657.04783899873,43170.84917389096,89654.63088813623,43177.59001017049
211,4.905868135909479,-2.154206923136275,1575,1567,89656.00159531391,43170.48853188667,89653.76641805847,43177.18544479309
212,4.6395745481834,-2.041298317490773,1558,1557,89654.9474010329,43170.424808920565,89652.86218063795,43176.77192780647
213,4.472429953997249,-2.08256666451705,1554,1544,89654.0062067808,43170.289615103065,89651.87378046941,43176.4880615774
214,4.262078701678889,-2.3092031527985464,1543,1528,89653.12971272673,43170.20065819208,89650.78845136553,43176.34071034573
215,4.0129196448281155,-2.639377315762249,1538,1513,89652.30861845119,43170.137298806694,89649.61861000842,43176.22145112478
216,3.7487781483533777,-3.0631087657948077,1527,1505,89651.54086099502,43170.06342150983,89648.35154614282,43176.08256381623
217,3.4616693264756897,-3.7470604198345283,1520,1489,89650.81223587749,43169.97271219546,89646.87809443667,43176.01326810357
218,3.1267802413184222,-4.363127236435153,1513,1485,89650.0968598282,43169.86953807222,89645.34699956932,43175.66069871119
219,2.843173147184932,-4.848314662426907,1484,1468,89649.45552098665,43169.66394448649,89643.848756245,43174.929224522464
220,2.6205092657574354,-5.082895620722486,1499,1460,89648.90339551061,43169.34099912441,89642.57651043955,43173.73565180041
221,2.2698949608293892,-5.244446300855618,1495,1451,89648.29854717535,43169.0018475604,89641.51503022536,43172.2343732581
222,2.274073838446309,-5.167936280287823,1473,1436,89648.08840207831,43168.43411059741,89640.92090374549,43170.43672944688
223,2.597420840172668,-5.174903852551499,1413,1425,89648.30049402606,43167.815151417744,89640.56466615282,43168.567479966114
224,2.681380105680079,-5.06708845008554,1387,1413,89648.38040100857,43167.268580624775,89640.65277521082,43166.700633013075
225,2.9640389209599713,-4.917214958356272,1371,1401,89648.74538128142,43166.76617576297,89641.075964002,43164.951182290715
226,3.3458957212458564,-4.641740407287896,1352,1391,89649.27228236868,43166.37500297877,89641.85341481761,43163.414811231334
227,3.909852586404237,-4.439627134327494,1341,1381,89650.00602336986,43166.15243807063,89642.72943910665,43162.05791330366
228,4.296004205373059,-3.982861186999847,1334,1370,89650.60236603406,43165.944185174456,89643.93293530292,43161.03925847699
229,4.550894674585011,-3.4307566022419227,1328,1360,89651.12108160931,43165.718972971816,89645.25895271555,43160.302128693285
230,4.743926629936638,-2.9173615137601097,1323,1351,89651.62538631614,43165.498970947454,89646.5677271113,43159.744371101384
231,4.886534090629634,-2.568741586049206,1318,1339,89652.13185802443,43165.27966618478,89647.77413199286,43159.23058697807
232,4.990854596813638,-2.354223499105059,1313,1324,89652.64519839577,43165.07015560617,89648.91537519799,43158.74255012317
233,5.052259932222265,-2.2837033196524628,1306,1309,89653.16536727718,43164.86388885682,89650.01081144747,43158.24081295886
234,5.061451558145631,-2.323534962651753,1301,1294,89653.67985025284,43164.655570334595,89651.09873963632,43157.73632948768
235,5.048761768836496,-2.468716788383532,1297,1286,89654.1943239813,43164.475262841814,89652.20846817331,43157.22482419521
236,5.041968778109229,-2.67708774207377,1285,1269,89654.70493085196,43164.35276198639,89653.37154904289,43156.74974110565
237,4.948489713294045,-2.9668447458827556,1279,1258,89655.19456001949,43164.196101749745,89654.60201027681,43156.30297788127
238,4.768561548187299,-3.347545566041313,1276,1245,89655.68144846612,43164.00383741489,89655.92058286973,43155.891254014605
239,4.510348746538191,-3.8070722418710985,1273,1236,89656.18587659954,43163.78631292359,89657.34812454815,43155.55049653392
240,4.135120136980072,-4.183066574285434,1261,1224,89656.74078253224,43163.5141553514,89658.86324745997,43155.47130928834
