s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
71.870628,89679.5948503,43160.3508844,-3.01292548560442,-0.08159160454759311,9.694,0.0
70.8724248,89679.6825573,43159.3569777,-3.0953698730446217,-0.08379931073519958,9.694,0.0
69.8742217,89679.6870048,43158.3586014,3.102983388289368,-0.0865311944132949,9.694,0.0
68.8760185,89679.6055869,43157.3643951,3.015106033093451,-0.08986267136659559,9.694,0.0
67.8778153,89679.4353949,43156.3799997,2.923569528372628,-0.09412883177406524,9.694,0.0
66.8796122,89679.1742927,43155.417635,2.82721026169561,-0.09827118371760885,9.694,0.0
65.881409,89678.8188613,43154.483944,2.727399532237505,-0.100895426196989,9.694,0.0
64.8832058,89678.3719674,43153.5926153,2.625808765282022,-0.1013622263976787,9.694,0.0
63.8850027,89677.8363533,43152.7510554,2.5252187841352107,-0.09868190632291747,9.694,0.0
62.8867995,89677.2201708,43151.9668147,2.4289478913105,-0.09423606329298204,9.694,0.0
61.8885963,89676.5337298,43151.2436298,2.337269830233182,-0.09066859451177259,9.694,0.0
60.8903932,89675.7845905,43150.5845672,2.2480750389964896,-0.08886469590566301,9.694,0.0
59.89219,89674.9801831,43149.9943135,2.1599388256623673,-0.08819972082622533,9.694,0.0
58.8939868,89674.1269546,43149.4767452,2.0720576294686737,-0.0874924485500768,9.694,0.0
57.8957837,89673.2313881,43149.0360764,1.985299683779317,-0.08487005787427453,9.694,0.0
