s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
139.7765084,89640.7776116,43154.5017278,2.187302,-0.0082602,3.733587,0.3348082
141.7717632,89639.6239799,43156.1296638,2.1705763,-0.0083726,3.9125108,0.328567
143.7718273,89638.495022,43157.7806364,2.1529046,-0.008841,4.0804733,0.3234894
145.769384,89637.396793,43159.4492063,2.1339705,-0.0094765,4.2388344,0.317858
147.7677654,89636.3299113,43161.1389673,2.1137237,-0.0101304,4.3886873,0.244236
149.766547,89635.2972516,43162.850324,2.0921536,-0.0107987,4.499922,-0.7651073
151.7626284,89634.3030882,43164.5812139,2.0677921,-0.0121927,4.1605347,-0.8328192
153.76253,89633.3495612,43166.3391653,2.0570952,-0.0053528,3.760212,-0.8814034
155.7593778,89632.4163204,43168.1045158,2.0936072,0.0181975,3.2921457,-0.5860761
157.7751713,89631.4097995,43169.8510378,2.2145173,0.0602293,2.9332891,-0.1440272
159.7719274,89630.2113947,43171.4481793,2.4239931,0.1043607,2.8352465,-0.0093804
161.7822937,89628.6968122,43172.7701522,2.6358375,0.1061425,2.8285952,0.0440854
163.7561622,89626.9700545,43173.7264287,2.7603606,0.062731,2.8593591,-0.0847513
165.7497951,89625.1195506,43174.4681884,2.7186125,-0.0209167,2.8002679,-0.4552452
167.7477133,89623.2977095,43175.2882936,2.5208642,-0.097634,2.4754624,-0.2274871
169.7940029,89621.6331452,43176.4784727,2.2654158,-0.1270055,2.2874149,-0.2152284
171.7594057,89620.3751043,43177.9884864,1.9155207,-0.1777365,2.1024853,-0.0011425
173.711182,89619.7155262,43179.825437,1.5743231,-0.1734563,2.1014247,0.1707125
175.6744564,89619.7086023,43181.7886992,1.263961,-0.1561601,2.2609143,0.102975
177.6701647,89620.3113925,43183.6911964,1.0067383,-0.1279251,2.3518104,0.2070304
179.6848361,89621.3884762,43185.3937802,0.7745986,-0.1157119,2.5291623,0.1326834
181.6735335,89622.8098019,43186.7847333,0.545993,-0.1147789,2.6334922,0.0366939
183.6595744,89624.5070964,43187.8160188,0.3164162,-0.1139917,2.6611648,-0.1601898
185.6926449,89626.4392385,43188.4486345,0.0865609,-0.1124702,2.5387834,-0.2209157
187.7379803,89628.4769161,43188.6254597,-0.1753482,-0.1309155,2.3608057,-0.0228652
189.6823906,89630.3915105,43188.2862553,-0.398159,-0.1157893,2.3419734,0.2349472
191.5785747,89632.1393681,43187.551063,-0.5135155,-0.0581936,2.5321989,0.2751376
193.6447574,89633.9390607,43186.5360664,-0.6808596,-0.0824108,2.7567012,0.2231475
195.6350521,89635.4855831,43185.2832531,-0.7123787,-0.0154837,2.9178102,0.1378382
197.7158314,89637.0603361,43183.9231811,-0.6473832,0.0321259,3.0161068,-0.5674414
199.6806382,89638.6275932,43182.738204,-0.495789,0.0770305,2.6464539,-0.1440574
201.6480182,89640.3580881,43181.8022706,-0.2443231,0.1284159,2.5393613,-0.0530956
203.5867532,89642.2392451,43181.3332913,0.0353723,0.1417233,2.4988242,-0.0142675
205.5822207,89644.2334643,43181.4038609,0.2943153,0.1281825,2.4874307,0.1254904
207.6156951,89646.1795014,43181.9937407,0.504467,0.1040089,2.5900191,0.21731
209.6158183,89647.9304736,43182.960482,0.6084953,0.051728,2.7578352,0.351538
211.6360102,89649.5880595,43184.1152914,0.6135013,0.0025084,3.0153466,-0.1520653
213.6072692,89651.1998341,43185.2502118,0.522321,-0.0463009,2.9159352,-0.4353651
215.5732467,89652.9036752,43186.2310243,0.3675612,-0.0768467,2.6224039,-0.4427711
217.6309976,89654.8239818,43186.9704577,0.1666108,-0.0987215,2.2749698,-0.2781402
219.637454,89656.8026537,43187.3032104,-0.1642428,-0.1632962,2.0296583,-0.1515327
221.6647286,89658.8026462,43186.9717402,-0.3729334,-0.1072791,1.8783036,-0.3421452
223.5209679,89660.5312924,43186.2954217,-0.8244359,-0.232951,1.5401776,0.2168647
225.5081411,89661.8805258,43184.836509,-1.1511899,-0.1585894,1.8199815,0.0423183
227.623362,89662.7422691,43182.9047848,-1.5579509,-0.2024687,1.8691648,-0.064202
229.4982043,89662.7663517,43181.0300973,-1.915085,-0.18858,1.8047678,0.2215791
231.3908781,89662.1275228,43179.2484936,-2.18999,-0.139265,2.0371394,0.1626646
233.4336715,89660.941929,43177.5849516,-2.4660448,-0.1346169,2.2002555,0.2862709
235.4792079,89659.345665,43176.3058267,-2.686238,-0.1071377,2.4663962,0.2082542
237.5358434,89657.4985901,43175.4013578,-2.8633746,-0.0883093,2.6400516,0.3060128
239.4856823,89655.6237296,43174.8658488,-2.9195425,-0.0286378,2.8660607,0.3523011
241.4579776,89653.6998581,43174.4314905,-2.8387905,0.0410045,3.1084986,-0.2056144
243.4233044,89651.8239445,43173.8454379,-2.7752348,0.0315707,2.9785003,-0.702572
245.4835523,89649.9004183,43173.1074213,-2.663129,0.0550444,2.4925267,-0.427465
247.4944528,89648.1153352,43172.1815709,-2.4071545,0.1260825,2.14766,-0.3365566
249.5329041,89646.6023815,43170.8154615,-2.0662735,0.1721769,1.8282173,-0.1781909
251.4348989,89645.6980752,43169.1421969,-1.5755323,0.2542155,1.6428355,0.2059373
253.355105,89645.6889812,43167.2220123,-1.2179268,0.1810732,1.8835426,0.2299808
255.3636987,89646.3831349,43165.3371783,-0.9455553,0.1349353,2.1287922,0.290787
257.3797064,89647.5630896,43163.7025548,-0.8318841,0.0567735,2.4041732,0.3606011
259.3659143,89648.9007692,43162.2343467,-0.6802022,0.0761638,2.7020838,0.1973871
261.3589345,89650.450234,43160.9808363,-0.4783243,0.1007895,2.8476738,-0.1168257
263.3650454,89652.231194,43160.0574391,-0.2708066,0.1038077,2.7653732,-0.1825386
265.3498829,89654.143695,43159.5264778,-0.0718984,0.0981047,2.6343567,-0.303315
267.4133759,89656.2018568,43159.3782438,0.130509,0.0988292,2.39677,-0.3484301
269.4389966,89658.2102512,43159.6418558,0.4322194,0.1506159,2.1022956,-0.000602
271.4045409,89659.9950408,43160.4651969,0.6808081,0.1289377,2.1017328,-0.0502848
273.2850131,89661.4562887,43161.6488059,0.9473,0.1388793,2.0567417,0.0332294
275.2309319,89662.5924663,43163.2285845,1.1186729,0.0844771,2.0881806,0.3396903
277.3372896,89663.5126846,43165.1232985,1.0956006,-0.011049,2.4308278,-0.2224039
279.4071969,89664.4596929,43166.9638667,0.9849439,-0.0552684,2.2414457,-0.2989383
281.3395771,89665.5281249,43168.5740053,0.6368855,-0.1810888,1.983727,0.0999229
283.2318803,89667.0494456,43169.6993475,0.3114321,-0.1635813,2.0790447,0.132306
285.3010352,89669.0190652,43170.3333825,-0.0242227,-0.1648217,2.2107214,0.1146696
287.2857086,89671.0031564,43170.285313,-0.3057985,-0.143457,2.3136659,0.0900925
289.2136498,89672.8416544,43169.7048971,-0.5465012,-0.1225857,2.3887386,0.2511278
291.2033188,89674.5415242,43168.6708636,-0.6985369,-0.0751513,2.5979123,0.3196829
293.2558754,89676.113339,43167.3508686,-0.8823275,-0.090842,2.8504871,0.0790694
295.2439997,89677.3765047,43165.8155997,-1.0612072,-0.0901195,2.9056355,0.1655447
297.220418,89678.3406384,43164.0902952,-1.2032831,-0.0709085,3.0182393,0.2375226
299.2479319,89679.0691156,43162.1981712,-1.3401078,-0.0670383,3.177796,0.0366041
301.2992221,89679.5381388,43160.2012213,-1.4817324,-0.0701757,3.2014242,-0.2118642
303.2808424,89679.7143963,43158.2274553,-1.6205441,-0.07065,3.0702844,-0.2766822
305.2256249,89679.6176877,43156.2850788,-1.7444671,-0.063193,2.8950281,-0.1434181
307.2003828,89679.2764514,43154.3400269,-1.962388,-0.1099003,2.7971996,-0.0394165
309.1835774,89678.5195451,43152.5069548,-2.1991778,-0.1178948,2.7692536,-0.0329995
311.2079692,89677.3295344,43150.8692623,-2.4416772,-0.1201676,2.7451302,-0.0020751
313.2097141,89675.7984063,43149.5798323,-2.6755142,-0.116162,2.743617,0.0278513
315.2248513,89673.9982089,43148.6742569,-2.8848713,-0.1040237,2.7640733,0.1142662
317.227548,89672.0611452,43148.1657507,-3.0434182,-0.0799236,2.8468644,0.27222
319.1881558,89670.1099783,43147.9735781,-3.0942943,-0.0259004,3.0343396,0.3566017
321.1557196,89668.1446149,43147.8805503,-3.0540991,0.0203346,3.2655717,0.0179917
323.1412597,89666.1666697,43147.7070499,-3.0086555,0.0224103,3.2765111,-0.7596763
325.2109757,89664.115215,43147.4327175,-2.9296723,0.0387189,2.7966365,-0.4042817
327.2200275,89662.1511082,43147.0101383,-2.71656,0.1057439,2.5062081,-0.0460282
329.2340789,89660.3162565,43146.1796431,-2.4521307,0.1338832,2.4692187,-0.0979624
331.1586617,89658.8312707,43144.9553734,-2.1711866,0.1435289,2.3928639,0.0162557
333.1360197,89657.7141337,43143.3238252,-1.9283801,0.1221722,2.4062969,0.2337444
335.1237268,89657.0184125,43141.46185,-1.7032814,0.1117263,2.59938,0.0902142
337.1569814,89656.749824,43139.4464135,-1.5120914,0.0949357,2.6699463,0.2629587
339.1453735,89656.8664854,43137.4614467,-1.4244222,0.0440048,2.8657798,0.3545435
341.1402364,89657.1574402,43135.4879159,-1.4840166,-0.029987,3.1125767,0.2815961
343.1194662,89657.3289817,43133.5161341,-1.6092152,-0.0624317,3.2916384,0.1602853
345.1483579,89657.2510531,43131.4887395,-1.7274373,-0.0584668,3.3904347,-0.2628331
347.1611875,89656.9370491,43129.5005532,-1.7274373,-0.039543,3.2343962,-0.8172991
