x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89613.05902436792,43158.08216185643,0.0,0.0,0.0,0.7285842621360533,0.6849561832465364,9.23049295503903
89612.8709800027,43161.12555856944,0.0,0.0,0.0,0.5703199351651299,0.8214226509862277,7.8092965278884865
89613.89019542013,43163.858125955616,0.0,0.0,0.0,0.3403889181417479,0.9402847358147906,7.340761115483257
89616.14390297311,43165.735920378895,0.0,0.0,0.0,0.06920596969165829,0.9976023926189418,7.0812506235992405
89619.06022161087,43166.14250049875,0.0,0.0,0.0,-0.15530999830973732,0.9878657825965173,8.123292933454175
89621.86482418064,43165.23828421567,0.0,0.0,0.0,-0.29687092821055056,0.9549176152859503,8.813603739713503
89624.40474311064,43163.49006557697,0.0,0.0,0.0,-0.41977982371400907,0.907625968999695,10.050233756635043
89626.32595409294,43161.22934470376,0.0,0.0,0.0,-0.4954704201840932,0.8686248112520147,10.878955165911387
89627.85057605601,43158.65119054271,0.0,0.0,0.0,-0.5310260290878956,0.8473555077009539,12.09733382956913
89629.15816863005,43155.95236510845,0.0,0.0,0.0,-0.5493667500506466,0.8355813389124905,13.182269328017716
89630.34745555067,43153.197866995855,0.0,0.0,0.0,-0.5570963135501605,0.8304478896528193,14.157482244123296
89631.48552158712,43150.42153294774,0.0,0.0,0.0,-0.554891604194478,0.8319226572190943,15.045039842311132
89632.63796802647,43147.65207292619,0.0,0.0,0.0,-0.5422683390664306,0.8402053608768124,15.470295908147374
89633.8741394453,43144.91726367624,0.0,0.0,0.0,-0.5199095133774708,0.8542213401101623,13.432232701355122
89635.25025672186,43142.25651538221,0.0,0.0,0.0,-0.4700657928000343,0.8826313785716409,11.199585238113576
89636.92009683947,43139.77367204414,0.0,0.0,0.0,-0.35654087782887517,0.9342797238712907,9.611481996581007
89639.17272551231,43137.761299428916,0.0,0.0,0.0,-0.17889314496905354,0.9838685088379855,8.207383622951355
89641.95752037842,43136.71397634826,0.0,0.0,0.0,0.11871574498661737,0.9929282813437597,7.031665723304362
89644.7677258153,43137.39570492589,0.0,0.0,0.0,0.40499840451260083,0.9143173914687655,7.257608792037001
89646.7639369584,43139.595833874606,0.0,0.0,0.0,0.6195024337381511,0.784994735391587,7.779525988052917
89647.44870411973,43142.46122569949,0.0,0.0,0.0,0.7653550244243765,0.6436083332185515,8.298532079727762
89646.93512929016,43145.410814372895,0.0,0.0,0.0,0.8539700536441935,0.5203221573976388,9.290851163362039
89645.55712168294,43148.08153891043,0.0,0.0,0.0,0.8919249639576742,0.4521834347575126,10.310002470499315
89643.77969792884,43150.50721142016,0.0,0.0,0.0,0.896354105396029,0.4433388294969036,11.612143665905446
89641.96028841613,43152.889847561,0.0,0.0,0.0,0.8911340634987076,0.453740102781627,12.751097588689467
89640.19725013162,43155.31359584821,0.0,0.0,0.0,0.8854147417630903,0.4648018234351067,13.768261051509388
89638.4950219986,43157.780636423,0.0,0.0,0.0,0.8791674736567597,0.4765129098607829,14.689703853178354
89636.85886065582,43160.29201663955,0.0,0.0,0.0,0.8720700760821338,0.48938101965861047,15.533152049775914
89635.2972516467,43162.85032398987,0.0,0.0,0.0,0.8639454670451414,0.5035853750578471,16.199719332741356
89633.81976282682,43165.45911818428,0.0,0.0,0.0,0.8569287576232255,0.5154348691719598,14.280349150073157
89632.41632043033,43168.104515848194,0.0,0.0,0.0,0.8721204413746164,0.4892912585940447,11.851724518781001
89630.84483458327,43170.6778126349,0.0,0.0,0.0,0.92637208675166,0.37660955496027304,10.254689183576566
89628.69681215222,43172.77015220315,0.0,0.0,0.0,0.9727685616213145,0.2317786131660959,10.18294270574217
89626.05125850378,43174.10672717609,0.0,0.0,0.0,0.9795322411354818,0.20128732840420047,10.541455721298561
89623.29770954092,43175.288293589845,0.0,0.0,0.0,0.942569230987037,0.3340108453276712,8.911664462164644
89620.94566885891,43177.19462471539,0.0,0.0,0.0,0.8436742526181377,0.5368554325600392,7.762195778520863
89619.71552623813,43179.825437017644,0.0,0.0,0.0,0.6794018043035657,0.7337664398901461,7.565129043563498
89619.94263769499,43182.772865177416,0.0,0.0,0.0,0.5084140444574714,0.8611127448821068,8.267755764003143
89621.38847616635,43185.393780179875,0.0,0.0,0.0,0.350854412942543,0.9364300192319464,9.104984418662331
89623.6327757737,43187.3501709538,0.0,0.0,0.0,0.18545758631451817,0.9826522699706102,9.592264109085441
89626.43923847399,43188.44863451013,0.0,0.0,0.0,0.014672081392970958,0.9998923592205303,9.139620147640104
89629.40787809108,43188.535774894895,0.0,0.0,0.0,-0.17213898179924914,0.9850726729257684,8.459272956566107
89632.13936810523,43187.55106298132,0.0,0.0,0.0,-0.27576965034740225,0.9612237512396744,9.115916066855359
89634.715473667,43185.940347433825,0.0,0.0,0.0,-0.3477845962127683,0.9375744635158968,10.0338102786734
89637.06033606426,43183.92318114919,0.0,0.0,0.0,-0.3025059641228296,0.95314749208615,10.857984527301564
89639.48146296741,43182.21422851984,0.0,0.0,0.0,-0.1539809378954398,0.9880738184795915,9.25850645932266
89642.23924512728,43181.333291289484,0.0,0.0,0.0,0.051054372881651384,0.9986958751339976,8.99576712441467
89645.21601277315,43181.63843967468,0.0,0.0,0.0,0.22467713868250017,0.9744332626472911,9.13670778151955
89647.93047364685,43182.96048204647,0.0,0.0,0.0,0.30197547075503306,0.95331569538232,9.928206564956376
89650.39678817442,43184.69722079853,0.0,0.0,0.0,0.27110271618250725,0.9625504232394617,11.07986297309784
89652.90367524773,43186.23102426739,0.0,0.0,0.0,0.16102836258818468,0.9869497790881602,9.440654089506545
89655.8132739293,43187.20643644072,0.0,0.0,0.0,-0.03916472317474056,0.9992327679067805,7.565319238598241
89658.80264621545,43186.97174022695,0.0,0.0,0.0,-0.2448509626841041,0.9695607284088333,6.761892979196333
89661.23713634467,43185.65837718006,0.0,0.0,0.0,-0.5100826913653811,0.8601253675886146,5.710065109756024
89662.74226913792,43182.90478484539,0.0,0.0,0.0,-0.7389420661653243,0.6737689684538176,6.728993276582389
89662.4851937092,43180.12449381391,0.0,0.0,0.0,-0.871585411790481,0.4902436842571433,6.637695576061926
89660.94192899494,43177.58495155729,0.0,0.0,0.0,-0.9524533303801409,0.3046845146176255,7.9209198497293025
89658.4343205008,43175.79771978163,0.0,0.0,0.0,-0.9872152542482484,0.1593927281263679,9.225430242857692
89655.62372957576,43174.865848783316,0.0,0.0,0.0,-0.9927326032981749,0.12034109168870187,10.317818442717304
89652.77570860216,43174.16506497233,0.0,0.0,0.0,-0.984510087576671,0.17532794260977203,11.333789898626824
89649.90041830324,43173.10742132388,0.0,0.0,0.0,-0.9636154133527655,0.2672926021216805,8.973096079367425
89647.28927178319,43171.53808620927,0.0,0.0,0.0,-0.881260444629654,0.47263096463429527,7.187082408834748
89645.69807519607,43169.14219686929,0.0,0.0,0.0,-0.6748691888943353,0.7379373807316594,5.9142079258089915
89645.95836860425,43166.232557320276,0.0,0.0,0.0,-0.48186078236561336,0.8762477882528429,7.366267200242945
89647.56308959209,43163.70255478076,0.0,0.0,0.0,-0.3877767858427393,0.9217533099270511,8.655023523785323
89649.65796935056,43161.56090742841,0.0,0.0,0.0,-0.26131859489976067,0.9652526052591699,10.14479085479864
89652.23119401233,43160.05743909338,0.0,0.0,0.0,-0.11011499090762171,0.9939188542217189,9.955343479486226
89655.15412982489,43159.40173428644,0.0,0.0,0.0,0.03919474410987634,0.9992315907907242,9.100665516479653
89658.21025118305,43159.64185575217,0.0,0.0,0.0,0.2481617174124032,0.9687186185941337,7.5682642891558105
89660.72803170382,43161.02244390583,0.0,0.0,0.0,0.4210236761686034,0.9070496480929117,7.65169633973908
89662.59246625459,43163.22858449682,0.0,0.0,0.0,0.529110573884694,0.8485528861558422,7.517450202256148
89663.99082668421,43166.08182839181,0.0,0.0,0.0,0.48733895423310675,0.8732128856624723,8.955562241095198
89665.52812494192,43168.57400525415,0.0,0.0,0.0,0.27289124275582555,0.9620448896112807,7.141417063298953
89668.00038699579,43170.099282805524,0.0,0.0,0.0,0.03093195663039119,0.9995214925448155,7.9083551119246795
89671.0031563575,43170.285312961925,0.0,0.0,0.0,-0.18588470382033023,0.9825715632388453,8.329197212271874
89673.7268675369,43169.21650722173,0.0,0.0,0.0,-0.3257062329732612,0.9454710200753738,8.808480775261817
89676.11333903264,43167.35086858114,0.0,0.0,0.0,-0.448001687259509,0.8940327109298816,10.261753486198243
89677.89458970983,43164.967125847455,0.0,0.0,0.0,-0.5520423269419191,0.8338160883939283,10.596698871334963
89679.06911564649,43162.198171198295,0.0,0.0,0.0,-0.6341085398517853,0.7732440492412708,11.440065631891061
89679.66232288483,43159.22735538415,0.0,0.0,0.0,-0.7124494858169652,0.7017234000367537,11.260297423591378
89679.61768771012,43156.28507877634,0.0,0.0,0.0,-0.7825259489137038,0.622617972176123,10.422101087692543
89678.95336352235,43153.40410354737,0.0,0.0,0.0,-0.877329580876077,0.4798883271343521,10.020653276445962
89677.32953435282,43150.869262287284,0.0,0.0,0.0,-0.9492090616837996,0.3146460824757887,9.882468672005874
89674.92011150341,43149.074713817885,0.0,0.0,0.0,-0.9881786135856223,0.15330697196147763,9.881651572237063
89672.06114516844,43148.16575071955,0.0,0.0,0.0,-0.999189901396176,0.04024352057039709,10.248711725064558
89669.13928080857,43147.93000541695,0.0,0.0,0.0,-0.9992995218072357,0.0374227967398236,11.349445343718662
89666.16666966725,43147.70704993606,0.0,0.0,0.0,-0.9972573524308522,0.07401197891292376,11.795439808411626
89663.10947907752,43147.25075467211,0.0,0.0,0.0,-0.9832863468091899,0.18206581276735495,9.390795283721792
89660.31625647213,43146.17964312678,0.0,0.0,0.0,-0.9285801855247424,0.3711318351352185,8.889187373075094
89658.21890988499,43144.18439895706,0.0,0.0,0.0,-0.8376943818221537,0.5461392887017008,8.57409281408058
89657.01841252811,43141.461849979954,0.0,0.0,0.0,-0.7354290043402645,0.6776017853983911,9.357768175369177
89656.7714276139,43138.44931716036,0.0,0.0,0.0,-0.6598278125619252,0.7514168335682565,9.905641255308222
89657.15744017904,43135.48791594111,0.0,0.0,0.0,-0.6871536450107846,0.7265121252590302,11.20527614944232
89657.32352858431,43132.50747191991,0.0,0.0,0.0,-0.750826671082577,0.6604992884107111,12.059160398858433
89656.93704913529,43129.500553190235,0.0,0.0,0.0,-0.750826671082577,0.6604992884107111,11.643826284499665
