s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
78,89670.37787154572,43171.34607639199,2.9483535111395303,0.12368626585207972,9.7,0.0
79,89668.7848515095,43171.41333704759,3.1307368497400256,0.2547500181450576,9.7,0.0
80,89668.07876560006,43171.371036015655,-2.7789685914423155,0.242361483003587,9.7,0.0
81,89666.75228637987,43170.64217846866,-2.671733877489436,0.12452821161892551,9.7,0.0
82,89665.52534514476,43170.07443912116,-2.3698008089880767,0.2566562799775225,9.7,0.0
83,89664.85174653892,43168.79266618145,-1.9972688860653747,0.14374810293960694,9.7,0.0
84,89664.44177964045,43167.68961425242,-1.9881429244375726,-0.05025596563947636,9.7,0.0
85,89663.91494678656,43166.67987192758,-2.1188080499083157,-0.06123701006494074,9.7,0.0
86,89663.27280487213,43165.77443286481,-2.1219259788762153,0.08536429048305519,9.7,0.0
87,89662.71200166047,43164.722783461766,-1.9338442383162757,0.2995198382357696,9.7,0.0
88,89662.40389139978,43163.48713586242,-1.5135028965870765,0.026458275859159167,9.7,0.0
89,89662.90334988415,43161.38664513093,-1.7271463866570524,-0.19567848815412853,9.7,0.0
90,89661.8875782729,43160.21179906503,-2.3775124598384845,-0.4576203542353761,9.7,0.0
91,89661.1827558931,43159.73788971116,-2.79628911414158,-0.6575327431617178,9.7,0.0
92,89660.5197268303,43159.719761945424,-2.982765636076329,-0.0953053037788264,9.7,0.0
93,89658.94373265759,43159.37925157363,-3.0600160790092534,-0.09808148823143356,9.7,0.0
94,89657.6715098689,43159.48689738189,2.983632591596046,-0.13354893499240422,9.7,0.0
95,89656.3380730284,43159.7942994923,2.88356635972623,-0.0620167216412193,9.7,0.0
96,89655.23509219979,43160.12989058481,2.8252671064408132,-0.03958083272795581,9.7,0.0
97,89654.21446246371,43160.489391991854,2.801423525824941,-0.026935704964053262,9.7,0.0
98,89653.22640068876,43160.84082110702,2.7682105961095007,-0.03514149341186642,9.7,0.0
99,89652.27911701627,43161.24758124839,2.7286767966527186,-0.019004355320332594,9.7,0.0
100,89651.34763150554,43161.66391418523,2.7297439802384327,0.005856222167093282,9.7,0.0
101,89650.3936021293,43162.07123235721,2.740275955184101,0.003909750630161486,9.7,0.0
102,89649.37191394945,43162.50230231928,2.738749806584185,-0.024360587450416544,9.7,0.0
103,89648.18731670064,43163.01143709324,2.6854759590910255,-0.07861922275416199,9.7,0.0
104,89647.06481782725,43163.6342132654,2.5365223421325704,-0.1375105092493404,9.7,0.0
105,89646.01765055444,43164.5119916915,2.3408170400793815,-0.12166970699580822,9.7,0.0
106,89645.00426283924,43165.75913529101,2.1377470457491214,-0.17977569936875587,9.7,0.0
107,89644.54505896429,43166.82493293518,1.828914915058054,-0.27681597118587487,9.7,0.0
108,89644.37049354415,43168.15970388257,1.5279967047401237,-0.18542970048346782,9.7,0.0
109,89644.67108136731,43169.76760948186,1.202534220932305,-0.2506248103174233,9.7,0.0
110,89645.35309232921,43170.70618609563,0.8757657454738,-0.17326028134973995,9.7,0.0
111,89646.51738225666,43171.98185418374,0.6932993366779993,-0.1380301739165495,9.7,0.0
112,89647.74360203439,43172.69245594522,0.386788806735073,-0.210348158272968,9.7,0.0
113,89649.00418988807,43172.994746037984,0.16308795920376248,-0.11217473075949304,9.7,0.0
114,89650.31829074233,43173.11611950572,0.09643378792954607,-0.026188140366404572,9.7,0.0
115,89651.51577580307,43173.23770136784,0.09948404607110929,0.009864484119057923,9.7,0.0
116,89652.61832419597,43173.345694012045,0.1207993280348799,0.03129325858988242,9.7,0.0
117,89653.6120747269,43173.49217186002,0.16687373472437939,0.086675355844606,9.7,0.0
118,89654.5511838738,43173.671265193625,0.2877902172215702,0.12108551485539751,9.7,0.0
119,89655.48607886348,43174.04689170957,0.40018312300597875,0.09035739843918851,9.7,0.0
120,89656.40758520606,43174.45653983641,0.47414924345133624,0.06855789232651957,9.7,0.0
121,89657.2668584701,43174.96078214491,0.5329456890913129,0.02281482230173533,9.7,0.0
122,89658.25023920546,43175.54348606229,0.5270546360607201,-0.05221004720523617,9.7,0.0
123,89659.20336705199,43176.08776684215,0.41763008793832146,-0.02107453983285292,9.7,0.0
124,89660.338543468,43176.47013559756,0.47113278418998156,0.09459322423950609,9.7,0.0
125,89661.44748185642,43177.23090050832,0.6407180044422784,0.08799755322457291,9.7,0.0
126,89662.6081150487,43178.16246535539,0.7297012111002178,0.1180188412116293,9.7,0.0
127,89663.79802915656,43179.33318204101,0.9808008472134319,0.1991809771864851,9.7,0.0
128,89664.6727632047,43181.24610501654,1.4850050572578852,0.20832181064921093,9.7,0.0
129,89664.14557054779,43183.374249659006,1.9136802195296585,0.16614985020202006,9.7,0.0
130,89663.35090787694,43184.94893706161,2.122141479697035,0.07208280104573024,9.7,0.0
131,89661.91194950338,43187.00640459068,2.2391607656811394,0.07843274594910832,9.7,0.0
132,89660.71345428223,43188.2891963435,2.5493235616548735,0.30573008868673,9.7,0.0
133,89659.40329762138,43188.69434345458,3.065274159612715,0.2883520329571095,9.7,0.0
134,89657.68973927558,43188.52041079726,-2.8356877377618703,0.19759058711387184,9.7,0.0
135,89656.43757950407,43187.75771594746,-2.5677983185153135,0.10627552251009534,9.7,0.0
136,89655.21441310414,43186.92052127504,-2.5312881091711033,0.015605737770819875,9.7,0.0
137,89654.19327913187,43186.18811450298,-2.527301577927866,-0.0013578464237675287,9.7,0.0
138,89653.27384820415,43185.55179170019,-2.5356729454688516,-0.004048906663615172,9.7,0.0
139,89652.36938099575,43184.92440363258,-2.5356985187496592,-0.00800173555840459,9.7,0.0
140,89651.48038435102,43184.30923548866,-2.553572989453379,-0.022188344267118982,9.7,0.0
141,89650.59878240933,43183.74396094149,-2.5832209424877366,-0.028374218013727782,9.7,0.0
142,89649.72135752735,43183.21040039805,-2.612221454671423,-0.021754920615781444,9.7,0.0
143,89648.84336530793,43182.716914395816,-2.6262570971198365,-0.016423481085903573,9.7,0.0
144,89647.87104592995,43182.1624122037,-2.646893780430212,-0.029814233049402877,9.7,0.0
145,89646.89331194611,43181.66497941798,-2.6951948509277184,-0.051395019131753546,9.7,0.0
146,89645.95640931113,43181.24602878366,-2.7503331166462988,-0.054515638108432796,9.7,0.0
147,89644.80347869065,43180.80286461233,-2.8239904490155885,-0.0708985220282513,9.7,0.0
148,89643.86990864531,43180.56013259725,-2.917912242521221,-0.1274988822961864,9.7,0.0
149,89642.97725945176,43180.38742334027,-3.02371585420143,-0.09323765226217304,9.7,0.0
150,89641.60140786468,43180.2914835442,-3.135314567368224,-0.11281186429429862,9.7,0.0
151,89640.38452386102,43180.37114570882,2.945628981134399,-0.17449929272667042,9.7,0.0
152,89639.14038969821,43180.7800233673,2.712138849596662,-0.16492851414494378,9.7,0.0
153,89638.11435466917,43181.41079264117,2.5186325633937994,-0.1470088578720518,9.7,0.0
154,89637.24948855811,43182.13842260145,2.3820870459763634,-0.09486116609612155,9.7,0.0
155,89636.42693802775,43183.01301312965,2.2981367875209435,-0.06824319409465822,9.7,0.0
156,89635.68980205845,43183.89060492696,2.2207487539803203,-0.05731552952149003,9.7,0.0
157,89635.01477230291,43184.87080976715,2.1671300146335626,-0.006089009821014591,9.7,0.0
158,89634.31950803744,43185.909400936085,2.2021636928583352,0.05305719139610861,9.7,0.0
159,89633.51811354517,43186.91763151086,2.2931948958802333,0.07603879826655117,9.7,0.0
160,89632.4599549653,43188.01936324146,2.4306135355892176,0.12154471261870445,9.7,0.0
161,89631.46622957021,43188.6847808402,2.660055632713594,0.21499142153732323,9.7,0.0
162,89630.48803661604,43189.049820762186,2.895459169148889,0.26450572797991095,9.7,0.0
163,89629.60169047334,43189.15320406121,3.1159790248893113,0.24308586316799385,9.7,0.0
164,89628.39185986432,43189.10352319968,-2.9356058203710824,0.13127636090650388,9.7,0.0
165,89626.83703138035,43188.57552709561,-2.744523251802562,0.09881897607352759,9.7,0.0
166,89625.64406813402,43187.95125589216,-2.618320778230641,0.07164436278432755,9.7,0.0
167,89624.4909532709,43187.22204065265,-2.56228983635066,0.031460567272000285,9.7,0.0
168,89623.39441475761,43186.47959461309,-2.5335296251467336,0.02030211431023544,9.7,0.0
169,89622.33101670936,43185.7186392756,-2.509932323167041,0.03210890289371131,9.7,0.0
170,89621.2293348044,43184.89549050497,-2.453113407592328,0.09014803557045424,9.7,0.0
171,89620.03304131546,43183.82790499713,-2.2372701314374597,0.19929603379449135,9.7,0.0
172,89619.36471743754,43182.52480435302,-1.8749403396012334,0.09955776898743766,9.7,0.0
173,89619.03974001284,43180.66334239836,-1.863231659592332,0.16706242949311095,9.7,0.0
174,89618.72030644714,43180.38437992605,-1.490257247390679,0.3379263050794453,9.7,0.0
175,89619.21546987374,43178.48614173995,-1.2410097667918458,0.12640985304961502,9.7,0.0
176,89619.7676149524,43177.324636697536,-0.953100960447225,0.20712372846851096,9.7,0.0
177,89620.8131364465,43176.23728649671,-0.7285808380866656,0.1499382777418229,9.7,0.0
178,89621.97239623405,43175.35716697706,-0.47877733238007264,0.19043519926650856,9.7,0.0
179,89623.30868208053,43174.94195412535,-0.20891253439180615,0.11174882533546296,9.7,0.0
180,89624.81614004335,43174.75427668619,-0.14095869455370555,-0.024762202753617606,9.7,0.0
181,89626.14786243631,43174.5390751124,-0.2990910085745976,-0.1456467912779549,9.7,0.0
182,89627.24961502088,43174.003937655005,-0.5387834430595868,-0.19246027712776265,9.7,0.0
183,89627.9299978666,43173.47375528779,-0.6966694570609532,-0.2936551394342174,9.7,0.0
184,89628.34778482918,43173.08519683351,-0.9110201802640764,-0.2938424992212555,9.7,0.0
185,89628.72402427052,43172.45019073039,-1.0150083482649601,-0.05097068809752611,9.7,0.0
186,89629.30618255908,43171.542125110514,-1.0301314864042002,-0.008561720515896992,9.7,0.0
187,89629.87153682704,43170.53873292923,-1.0368448876321879,0.016771519677881472,9.7,0.0
188,89630.44983893532,43169.6077810913,-0.9912999352057158,0.037636181714419396,9.7,0.0
189,89631.0701636376,43168.70722736836,-0.9552049266986532,0.029484706445997363,9.7,0.0
190,89631.698082814,43167.8429158573,-0.9271536420248909,0.002302971100088821,9.7,0.0
191,89632.32800808197,43167.030596017394,-0.9518398772479351,-0.03305251419138131,9.7,0.0
192,89632.88536543102,43166.17616775881,-0.9944809215557923,-0.021928394459449475,9.7,0.0
193,89633.43603744474,43165.32571229254,-0.9961695868872571,-0.0008518852834352088,9.7,0.0
194,89633.98816919033,43164.47303698176,-0.9962059762563297,-0.00015494847973552636,9.7,0.0
195,89634.53357634415,43163.63057717456,-0.9964849925362063,-0.0003467577937050245,9.7,0.0
196,89635.07473131939,43162.79382854659,-0.9968988700353012,-0.0009151575392741021,9.7,0.0
197,89635.61407971659,43161.95921590705,-0.9983136747066469,-0.0022660986425610545,9.7,0.0
198,89636.14572066854,43161.13203187349,-1.0013924506177172,-0.002509352429496294,9.7,0.0
199,89636.6720168211,43160.30651929991,-1.003219672649015,-0.0009656845773441046,9.7,0.0
200,89637.19777264852,43159.48189634422,-1.0032774821350574,0.0007913041454469334,9.7,0.0
201,89637.7206800275,43158.661489252525,-1.0016684065911896,0.0027346964769391835,9.7,0.0
202,89638.24426777638,43157.846080276366,-0.9979625976907747,-0.0017609436541550887,9.7,0.0
203,89638.76990120296,43157.03472361961,-1.0050948330467349,-0.00990900743986702,9.7,0.0
204,89639.28101265948,43156.21320717601,-1.0171352025787654,-0.006661484050917706,9.7,0.0
205,89639.78588738712,43155.39114233504,-1.01795875012455,0.005429354568768912,9.7,0.0
206,89640.2905827589,43154.57699401434,-1.0066375629490967,0.014488650639742267,9.7,0.0
207,89640.80894522046,43153.77431947528,-0.9901796872471851,0.016282936139552475,9.7,0.0
208,89641.33298204119,43152.98809214925,-0.9755086747871082,0.009367813741906953,9.7,0.0
209,89641.85293943295,43152.23277942844,-0.9729820062486295,-0.015672999799145756,9.7,0.0
210,89642.35606701314,43151.48561673859,-1.0049201201461395,-0.033156988042672635,9.7,0.0
211,89642.80141418605,43150.73950839351,-1.0315896284418715,-0.010991047758677402,9.7,0.0
212,89643.23637035201,43150.01440305362,-1.0229726123751455,0.009508039931679084,9.7,0.0
213,89643.69998242975,43149.26672299688,-1.0154897608317472,0.004156897680089961,9.7,0.0
214,89644.18945585255,43148.478234793125,-1.015128466118375,-0.0074375287521239244,9.7,0.0
215,89644.6866406769,43147.67772450462,-1.0288593654124059,-0.006214891572387935,9.7,0.0
216,89645.19143724683,43146.81399530603,-1.0277822853941516,0.009151380109065233,9.7,0.0
217,89645.75580669908,43145.90621557426,-1.0116152600885244,-0.00799615182993477,9.7,0.0
218,89646.40846785913,43144.86926449553,-1.041796686644461,-0.04584744633731043,9.7,0.0
219,89647.01904068637,43143.745267687154,-1.1299675782256138,-0.10493582159589866,9.7,0.0
220,89647.46493297193,43142.63001056793,-1.2993260806134892,-0.14047833323369663,9.7,0.0
221,89647.6918088093,43141.32820885188,-1.4705494193311444,-0.1323526061107118,9.7,0.0
222,89647.73920580356,43139.90320872024,-1.682300656156656,-0.2242604653042773,9.7,0.0
223,89647.39184788181,43138.64923900446,-2.0447313523724873,-0.282645997756581,9.7,0.0
224,89646.38286091902,43137.25888124427,-2.4426987985145097,-0.13155088793865785,9.7,0.0
225,89644.34853895009,43136.09164448913,-2.7091057005550803,-0.1735900467969637,9.7,0.0
226,89643.18537755072,43135.78281258041,-3.1019839582106283,-0.2539957708896841,9.7,0.0
227,89641.46084934747,43135.97720702003,2.9236328397151503,-0.1794832873709449,9.7,0.0
228,89640.22244311462,43136.43903793191,2.5869388857556648,-0.22235774705280537,9.7,0.0
229,89639.1017658058,43137.438722241786,2.3222158166748277,-0.14129274271163886,9.7,0.0
230,89638.37026597856,43138.42156334223,2.193521093867477,-0.06968345778807614,9.7,0.0
231,89637.67493608694,43139.4258657879,2.165182243209993,-0.016993270793096663,9.7,0.0
232,89637.01001375803,43140.433989459576,2.1516007739815772,-0.00538505402331129,9.7,0.0
233,89636.42468503676,43141.33081051137,2.154011480111198,0.0037581585702658824,9.7,0.0
234,89635.86099222329,43142.175529084096,2.1594794684292196,-0.0028528379484496205,9.7,0.0
235,89635.32114461507,43142.98368287835,2.1476639769372703,-0.025329220023222018,9.7,0.0
236,89634.81421732974,43143.78421781749,2.110597976554603,-0.031017851802531988,9.7,0.0
237,89634.35276161172,43144.59991718547,2.0890316013308636,0.00033813653570625985,9.7,0.0
238,89633.9186243481,43145.35482477752,2.1133385013019166,0.020790969030603988,9.7,0.0
239,89633.46613466961,43146.07054395559,2.123311626769691,-0.001581440886193335,9.7,0.0
240,89633.00469590386,43146.837099985874,2.1112623082607063,-0.013889652963692392,9.7,0.0
241,89632.53001618973,43147.63057705647,2.098015385108613,-0.011912665457866707,9.7,0.0
242,89632.05540382829,43148.4676608724,2.0886524180069115,-0.0030617409849307735,9.7,0.0
243,89631.56207845022,43149.32955227044,2.091587780703477,0.0011618387347887337,9.7,0.0
244,89631.04528122848,43150.22864294732,2.091133713174265,-0.005089689930620796,9.7,0.0
245,89630.5205087236,43151.14726905481,2.0809565762221145,-0.008310287015519727,9.7,0.0
246,89630.0176550292,43152.06510274615,2.0735374507453415,4.788477853420936e-05,9.7,0.0
247,89629.51500985207,43152.975890884976,2.081188474269605,0.005894200605271829,9.7,0.0
248,89629.00744707242,43153.86945256146,2.085729075727622,0.004442217710938208,9.7,0.0
249,89628.51299397848,43154.74669747126,2.0903506459094414,0.014458564177283301,9.7,0.0
250,89628.04053533755,43155.55994578108,2.115419288015794,0.025309341972181213,9.7,0.0
251,89627.57391671001,43156.297017606616,2.135710129807045,0.011021027312366406,9.7,0.0
252,89627.13460556047,43156.98927193426,2.132565122604948,-0.008770525090776487,9.7,0.0
253,89626.69062014733,43157.7003758162,2.1216334649125614,-0.009460373607479887,9.7,0.0
254,89626.23476362831,43158.45419788775,2.116047489407295,0.0004423849286918319,9.7,0.0
255,89625.7774112974,43159.2058548434,2.122022090954485,0.011157774353108402,9.7,0.0
256,89625.27268744734,43160.0190760937,2.13580568576239,0.011970142323457195,9.7,0.0
257,89624.72346804939,43160.86835715224,2.1457817934432035,0.003903550444484154,9.7,0.0
258,89624.12454368928,43161.79083491428,2.144784676702076,0.003911213939686844,9.7,0.0
259,89623.50508730863,43162.7526164019,2.15439799437371,0.026386353917423406,9.7,0.0
260,89622.8750872944,43163.68300940853,2.202574310447814,0.0701867563378769,9.7,0.0
261,89622.10589882616,43164.6644902086,2.3128046584863777,0.05737442012553522,9.7,0.0
262,89621.12581339024,43165.591074290336,2.3623806207607254,0.08301711383083753,9.7,0.0
263,89620.32821314441,43166.42031684296,2.5245329785276245,0.25182020711301045,9.7,0.0
264,89619.15556614188,43166.98892409331,2.8815859726083586,0.2138341294193655,9.7,0.0
265,89617.3802208176,43167.20456739605,-3.066028774856524,0.22913100161899522,9.7,0.0
266,89615.6868727566,43166.72631615495,-2.6387063553453345,0.10917977657047236,9.7,0.0
267,89613.64211126947,43165.1483973523,-2.4363132086978996,0.2448826350762413,9.7,0.0
268,89613.62035967209,43164.96698254856,-2.0233873438181007,0.2781629359511377,9.7,0.0
269,89612.6110637679,43163.02801162259,-1.8877120751239467,0.11640081533399477,9.7,0.0
270,89612.56689088399,43161.75489297377,-1.4942631095293806,0.2505951344110415,9.7,0.0
271,89612.81273975276,43160.398015432016,-1.3319769517299453,0.08828208760785261,9.7,0.0
272,89613.22213584097,43159.06356987696,-1.2328933206450534,0.0851959008008374,9.7,0.0
273,89613.65444120101,43158.00259370905,-1.112994743189498,0.09342630896632072,9.7,0.0
274,89614.23906248799,43156.99963968465,-1.028595733749305,0.045252511473102115,9.7,0.0
275,89614.82300997077,43156.06281862943,-1.0109731014198604,0.011466621741482276,9.7,0.0
276,89615.38745636688,43155.16720339117,-1.0043906600464065,0.006363237950931802,9.7,0.0
277,89615.94143813115,43154.304032562985,-0.997691045018685,0.004122213533876362,9.7,0.0
278,89616.47270011652,43153.48558924462,-0.9963550070165189,-0.006307802648069815,9.7,0.0
279,89616.97775271151,43152.702934663575,-1.0095761691952643,-0.025257044719590865,9.7,0.0
280,89617.50399946986,43151.845092347874,-1.0464321799700789,-0.025584225700031583,9.7,0.0
281,89617.9237121324,43151.06737709166,-1.058336634146241,0.011570209413576954,9.7,0.0
282,89618.3249761934,43150.38581803314,-1.0239275335248372,0.039123787057938245,9.7,0.0
283,89618.75400005517,43149.70357816606,-0.9980505010368876,0.02593542579374924,9.7,0.0
284,89619.20755640409,43149.0171568728,-0.981810416090012,0.012427331198165309,9.7,0.0
285,89619.69380673386,43148.29686711119,-0.9766763869637219,0.0024560273185686254,9.7,0.0
286,89620.20208173447,43147.54496183568,-0.977171541754857,-0.0032290870419703225,9.7,0.0
287,89620.74807280858,43146.734570746165,-0.9825041974014943,-0.015758427726899796,9.7,0.0
288,89621.30421554235,43145.89279773644,-1.0083479498522447,-0.025140226926576272,9.7,0.0
289,89621.82334681886,43145.02877633039,-1.0333475897650473,-0.012079716152274812,9.7,0.0
290,89622.34661887729,43144.14370182705,-1.0331913286225427,0.005257827363107305,9.7,0.0
291,89622.88094248332,43143.25481890977,-1.0224665098062569,0.005361669522354789,9.7,0.0
292,89623.42119938022,43142.384429260695,-1.0221542946625677,-0.006582398996348017,9.7,0.0
293,89623.94393091895,43141.51574535365,-1.0360203851375331,-0.010385930168824886,9.7,0.0
294,89624.44996939207,43140.64767058302,-1.0430327785806393,0.010873469191741526,9.7,0.0
295,89624.95355537525,43139.78372356016,-1.0136952440056006,0.03122370125904333,9.7,0.0
296,89625.49285129695,43138.97348373744,-0.9811442185619619,0.018853178316356575,9.7,0.0
297,89626.02431330961,43138.18331271184,-0.9781392008459262,0.0019036535001301634,9.7,0.0
298,89626.55441006909,43137.39709276413,-0.9775578689085178,0.0003065928810396983,9.7,0.0
299,89627.07201228333,43136.62945368144,-0.9775731356740229,-0.0022609543058020798,9.7,0.0
300,89627.58055692827,43135.87514789158,-0.9817435663963447,-0.007628753976112036,9.7,0.0
301,89628.08302926167,43135.11637339903,-0.9912826553598141,-0.008117483300370843,9.7,0.0
302,89628.59141053926,43134.33061862269,-0.9967067420375213,-0.004823307413610859,9.7,0.0
303,89629.11436942703,43133.52173160052,-1.0005202372016686,-0.005997276874898181,9.7,0.0
304,89629.63661960777,43132.70093778635,-1.0081722031176412,-0.005238785851088989,9.7,0.0
305,89630.17656896455,43131.837334572,-1.0110521994262218,0.0015699649391090992,9.7,0.0
306,89630.73537791712,43130.94739432928,-1.0051670759432918,0.0038596951526336837,9.7,0.0
307,89631.311096982,43130.050167733614,-1.002779210327925,-0.0007378112615623487,9.7,0.0
308,89631.88829453537,43129.140809299046,-1.0067003941872446,-0.0040155433825117635,9.7,0.0
309,89632.46237191926,43128.23045975783,-1.011290235830659,0.008528507610787597,9.7,0.0
