idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
17,3.642312810569732,-3.6844076254380367,3779,3781,89620.17141459858,43140.67928174494,89626.3395970147,43144.633312350394
18,3.606745198166035,-3.6605403766009954,3767,3767,89619.50741506353,43141.815906710624,89625.7695744609,43145.503561698184
19,3.630061789428336,-3.617380518198415,3755,3754,89618.88487846317,43142.883901356196,89625.18736571881,43146.46217948888
20,3.6441284101785487,-3.5997700597714504,3739,3742,89618.3712637546,43143.748722942866,89624.49376361791,43147.62029374381
21,3.670274634356859,-3.6776432128513177,3730,3727,89617.74324392401,43144.60968583709,89623.82887468496,43148.72757302965
22,3.715438282337516,-3.7157690980742712,3716,3716,89617.04708743375,43145.57532102261,89623.21485890489,43149.72037086676
23,3.7187320186350536,-3.7285746985170656,3703,3703,89616.3794352509,43146.552109592136,89622.56513625177,43150.69933522709
24,3.726438883024122,-3.7283704326158906,3690,3690,89615.70244783268,43147.56144684386,89621.93449997193,43151.65237681957
25,3.7238529880258033,-3.754492225667521,3677,3678,89614.98529040017,43148.67122429658,89621.38919936404,43152.53329590618
26,3.7372394452359394,-3.6993286164969645,3666,3663,89614.35700560904,43149.76812930798,89620.8117127291,43153.46127167336
27,3.6528750464903688,-3.635230272391752,3650,3653,89613.89879001018,43150.71561647442,89620.09397331298,43154.55439010461
28,3.617420616726366,-3.618829314860545,3639,3638,89613.3013188729,43151.69522351085,89619.41953454242,43155.559256390305
29,3.634317908035202,-3.6065246100196298,3626,3626,89612.66044832193,43152.71100343742,89618.80593579893,43156.540204926154
30,3.632545544981988,-3.6150198405325433,3613,3613,89612.05912852583,43153.66087222876,89618.15172551043,43157.586106744115
31,3.6155739728467484,-3.6383931059943957,3600,3600,89611.43052717147,43154.653886491134,89617.52430391294,43158.58910229284
32,3.611777416534552,-3.649090357986787,3587,3587,89610.74884513543,43155.73046739744,89616.95006948149,43159.50737320099
33,3.6516711006429743,-3.660611781543626,3575,3573,89610.0627692653,43156.8314722536,89616.42807305901,43160.43041495431
34,3.692035024543527,-3.7048853072095382,3560,3567,89609.24976115677,43158.27898952592,89616.10859480526,43161.04861610301
35,3.679816453334493,-3.743666933305668,3550,3566,89608.71038221309,43160.39812340224,89616.09199104362,43161.18549667124
36,3.769438571209438,-3.7624017515615424,3534,3538,89608.66807845402,43162.24023273756,89616.17985210415,43161.69080096111
37,3.7653771107696863,-3.8893067310682405,3523,3532,89608.89422253611,43164.072335612625,89616.30796769197,43162.16693080461
38,3.8803760861082157,-3.915629952694471,3511,3508,89609.58149307071,43166.04010801596,89616.46063437205,43162.3719851836
39,3.8330828971927366,-3.8910418054032125,3497,3500,89610.6325472928,43167.57524661406,89616.70219292348,43162.79806079611
40,3.804388719015938,-3.8554059140611456,3484,3473,89612.15412125729,43169.085791102414,89616.78697972851,43162.985866823656
41,3.8847938608246273,-3.8380292940126317,3473,3470,89613.96417769788,43170.17919726014,89617.000119281,43163.0781370446
42,3.6697618255305454,-3.778031449227918,3459,3460,89615.61101683114,43170.8194736074,89617.56117768018,43163.32112890398
43,3.4081316962335495,-3.969503179114599,3446,3420,89617.42810074627,43171.09243788258,89618.11133388797,43163.244487595824
44,3.3601588044378587,-4.002083316994785,3433,3421,89619.83489555064,43170.93587938696,89618.01555062056,43163.2870340361
45,3.646292763424297,-3.877336112427253,3425,3438,89621.78215479018,43170.4107440272,89618.32604112409,43163.16961851631
46,3.345235579980855,-3.917735373981005,3407,3394,89623.32327451836,43169.278362570185,89618.75674414045,43163.00058284008
47,3.305482937895891,-3.7933233561053523,3397,3415,89624.78622852695,43167.74602384563,89618.94353985989,43162.88754195995
48,3.282785092139231,-3.7759115813438466,3380,3385,89625.68160292578,43166.50343511407,89619.4464530528,43162.230637264496
49,3.3043579334674567,-3.8390895616403204,3371,3367,89626.45202977392,43165.330188000305,89619.8999873076,43161.394069464244
50,3.59310780269046,-3.8172834829154816,3356,3357,89627.09089525745,43164.35731254307,89620.50932292329,43160.36799879529
51,3.6825217722846466,-3.8575336503076496,3344,3344,89627.66874516965,43163.470099360304,89621.17727971199,43159.254730555935
52,3.7667211449249677,-3.8878684760869757,3330,3331,89628.32373572256,43162.43938335665,89621.77451838457,43158.28710537341
53,3.833065083340252,-3.8703026657923583,3318,3317,89628.97625361265,43161.312225353235,89622.3417202439,43157.397529751106
54,3.844667416142614,-3.7982361223625114,3306,3305,89629.53963251773,43160.338459618484,89623.0123091927,43156.36252894638
55,3.783365061534508,-3.778470702302635,3291,3293,89630.07267251083,43159.414245389074,89623.73344940068,43155.29167210543
56,3.767675167722949,-3.7790162450790152,3280,3279,89630.7236729279,43158.37916014687,89624.3499120545,43154.33840234556
57,3.7761692026654643,-3.7636571596576616,3267,3266,89631.34842724307,43157.388929178596,89624.98925411371,43153.338015863694
58,3.729318331443361,-3.7763062153426246,3253,3255,89632.01548513748,43156.276423554205,89625.56103410818,43152.4456975463
59,3.710306548533432,-3.6933581475021606,3242,3240,89632.59168625259,43155.16747622366,89626.1544298794,43151.510157353616
60,3.6156278270556133,-3.6956232879136484,3228,3229,89633.14925886775,43154.05078657951,89626.72574577272,43150.5589572045
61,3.6189505307094816,-3.5906902073086635,3217,3214,89633.68967198454,43152.957231202294,89627.31663043643,43149.58628756626
62,3.550341997275406,-3.547611020864215,3201,3204,89634.16629352137,43151.98608812056,89627.98412077555,43148.49872849061
63,3.5288648305562496,-3.500615436907693,3191,3188,89634.7067890274,43150.97322187344,89628.61457997598,43147.46628849734
64,3.4692296680463324,-3.494799935170659,3175,3178,89635.23541731766,43149.96599747305,89629.24219832323,43146.41930402713
65,3.4070300053285796,-3.4493819196254947,3165,3162,89635.82250963029,43148.84711580221,89629.837630496,43145.50172999
66,3.400635766145295,-3.3347397943297583,3149,3151,89636.31770599462,43147.88837486013,89630.53724260749,43144.43127680385
67,3.3021793000467383,-3.3377875339077603,3138,3139,89636.87184345054,43146.89074124532,89631.21153578357,43143.41941921024
68,3.3184423597926127,-3.34120604036538,3127,3123,89637.51907009487,43145.76865087692,89631.7223787938,43142.49004038255
69,3.363616782777741,-3.3359663873931575,3111,3113,89638.06151024088,43144.90844920457,89632.39552143145,43141.33339879018
70,3.352603208178564,-3.3534112388380195,3100,3099,89638.65577644343,43144.034208729325,89633.11782658602,43140.25244443994
71,3.3213499117781566,-3.3594571151681394,3086,3087,89639.36091685292,43142.93005000486,89633.70008903519,43139.382063118006
72,3.3173120407678813,-3.2960072639578035,3074,3073,89639.99012502928,43141.84194499271,89634.30556953631,43138.46232651221
73,3.297576477147525,-3.26946460086413,3060,3061,89640.52996417353,43140.91559134955,89634.9967384957,43137.37872237849
74,3.336946629745067,-3.2593785224768643,3051,3045,89641.0429012364,43140.20847023372,89635.83451233892,43136.160731283846
75,3.5480348231489884,-3.38702496635178,3031,3038,89641.67966353823,43139.81814899357,89636.80250484253,43134.88779633469
76,3.610725208763882,-3.598202708158204,3029,3021,89642.11634051232,43139.49370749075,89638.01725610158,43133.56360220459
77,3.632260637502073,-3.7023591807946294,3029,3010,89642.24362160116,43139.41983305419,89639.93068204554,43132.45944811577
78,3.594786168939911,-3.7272399019656195,3028,2997,89642.3801576731,43139.38579714222,89642.13881647427,43132.06774957413
79,3.791311501274979,-3.73840137920709,2985,2983,89642.89021732501,43139.647788561895,89643.97234480498,43132.196239985955
80,3.7476727178577702,-3.4954854368791983,2962,2971,89643.27178010748,43139.63967433558,89645.88638818517,43132.67085607733
81,3.667824600536737,-3.2912765879504073,2934,2959,89643.59902259675,43139.7795484067,89647.63154082841,43133.62364335434
82,3.7406243254636795,-3.191306682569235,2933,2945,89643.71090226293,43139.85208196074,89649.34914862152,43135.01020458641
83,3.5231944707206027,-3.342373847427682,2953,2935,89643.97487753649,43140.07272444921,89650.51343597745,43136.681728996045
84,3.54996173602325,-3.1519082963845144,2907,2917,89644.27912034468,43140.67133047482,89651.07877432078,43138.298223277685
85,3.52479986099857,-3.050606326278075,2923,2911,89644.36849921745,43141.09566284928,89651.38105835018,43140.15471273104
86,3.547169889472623,-2.9232738291681395,2922,2894,89644.42939978502,43141.28573664911,89651.32633502675,43142.29537515178
87,3.4285479497206843,-2.8318022895748833,2879,2883,89644.40209970958,43141.49310518227,89650.56863912678,43144.26368760733
88,3.3068040085682564,-2.760278965645034,2871,2868,89644.11355649728,43142.28680790257,89649.80114445128,43145.5697824769
89,3.219883724157341,-2.70890709077933,2855,2859,89643.5835977187,43143.29388417515,89649.11186765233,43146.575283706305
90,3.2709062195059735,-2.7135750014870736,2844,2843,89642.95742030749,43144.304466344074,89648.54412170112,43147.596466381096
91,3.281475684526547,-2.9509730733327293,2830,2831,89642.38523233896,43145.209733813455,89647.900872228,43148.70982001075
92,3.2639958223474803,-3.081575647947437,2818,2818,89641.75039770773,43146.21617630676,89647.28884312592,43149.70474739282
93,3.282729845895719,-3.17867283651897,2805,2805,89641.11209241809,43147.22867144809,89646.68297634668,43150.69526306161
94,3.2806820787379207,-3.3078540273172528,2791,2793,89640.48662228638,43148.21544701242,89646.06916303367,43151.7145964556
95,3.2947837914251727,-3.346775016088124,2780,2778,89639.83456088338,43149.244561162144,89645.50391564265,43152.704144953175
96,3.3200197310015964,-3.2995955972463453,2764,2767,89639.27148151479,43150.135256004956,89644.78884218383,43153.79285608448
97,3.2499333030075963,-3.2957555406371437,2754,2753,89638.65298191507,43151.10413537086,89644.07683786006,43154.7685356118
98,3.2544130588156985,-3.244834938504015,2740,2741,89637.97969292707,43152.16594607967,89643.45113077149,43155.67359378794
99,3.2214876285801273,-3.2382810189324687,2728,2728,89637.34347860889,43153.1980552046,89642.81742026175,43156.62800764749
100,3.22995860621418,-3.2206579644239,2715,2715,89636.70851588949,43154.24089020003,89642.21876854883,43157.59462986966
101,3.2228900543411054,-3.2205886136742246,2702,2702,89636.13601563702,43155.18056249754,89641.55678853004,43158.663899774845
102,3.1861619106233343,-3.2203542263697758,2689,2689,89635.51359723932,43156.179661007205,89640.90120812858,43159.646229616
103,3.1879441661310732,-3.185491764273305,2677,2676,89634.86373507782,43157.223208856165,89640.27728413549,43160.58686343997
104,3.1884824760818997,-3.1611579307223394,2663,2664,89634.26153774258,43158.19008309416,89639.6124155353,43161.60856815967
105,3.1622794361998645,-3.164783874183967,2650,2651,89633.65217467405,43159.167066415735,89638.95404725286,43162.61987357682
106,3.152151632295204,-3.1614751269278685,2638,2638,89633.00770643825,43160.18187731085,89638.32331457708,43163.58866362191
107,3.152308117207371,-3.1463608182078975,2625,2625,89632.38126418683,43161.168423414136,89637.67296995172,43164.58471972093
108,3.1340877517974266,-3.1456708655960073,2612,2612,89631.74672658929,43162.1683649452,89637.0281686627,43165.56567828341
109,3.1374749168207154,-3.1222911905759174,2599,2599,89631.11062153646,43163.171188184744,89636.38438832418,43166.54343603863
110,3.1257268871568256,-3.113180503404508,2586,2587,89630.50199702117,43164.13099906101,89635.71199044934,43167.563189892884
111,3.1025550629397696,-3.1212423854051123,2573,2574,89629.84732561673,43165.15212842147,89635.08172042418,43168.51913980812
112,3.1405861039043534,-3.0556869552950396,2563,2560,89629.29028696445,43165.995275826965,89634.31432980625,43169.6219538314
113,3.0106959199349443,-3.001550903747177,2547,2551,89628.67713423622,43166.9236211256,89633.47801751886,43170.542824294156
114,2.972095687026826,-2.952967681460456,2536,2534,89627.97313075997,43168.02582366871,89632.85326204369,43171.38598654784
115,2.9368386420233974,-2.95316512157644,2522,2523,89627.29179051855,43169.062074298534,89632.21136988101,43172.30088322028
116,2.9716762411052366,-2.972994830651928,2508,2510,89626.54001362572,43170.21418599476,89631.71142657417,43173.14601175152
117,3.0526206650996652,-3.0103987781151123,2467,2495,89626.06999692273,43170.99309109698,89631.06195064499,43174.4341087958
118,3.123223423773046,-3.1071385035968526,2467,2482,89626.03537318906,43171.02510013739,89629.55593206602,43176.16543815545
119,2.9816320717165734,-2.8839239332340094,2466,2474,89625.92366099182,43171.12763256774,89627.49419557683,43176.77901897857
120,2.376045740046431,-2.5997111012950955,2460,2453,89624.84692715156,43171.95847173648,89626.36810762376,43176.6959991628
121,2.4102186549237388,-2.357722327617238,2444,2447,89623.7608541138,43172.41984724048,89625.25149039702,43176.94878361497
122,2.3909131640279946,-2.716696539254938,2431,2435,89622.79236740303,43172.62649439668,89624.00990866967,43177.58686435719
123,2.5791656344973957,-3.058978766227326,2420,2421,89621.02155854629,43172.992454443396,89623.67121815697,43177.96919798018
124,3.243929873779103,-3.0869907546798006,2401,2410,89619.2435971058,43173.55350524751,89623.3585197813,43178.36473870459
125,3.3737834230559867,-3.2860781186115324,2399,2408,89618.24984915249,43174.23933241175,89622.74492070102,43179.15340277427
126,3.5920084735176907,-3.559253242011386,2383,2407,89616.7184660063,43175.52531963428,89622.56656167627,43179.46487148898
127,3.7352354378532615,-3.713160033678759,2370,2406,89615.65235801952,43177.63370259521,89622.54977361838,43179.511258419705
128,3.8361300598964596,-3.642604230987095,2358,2391,89615.26510241043,43179.443160934075,89622.52799445268,43180.07576869332
129,4.0446926454963865,-4.029993997408973,2340,2348,89615.0148336785,43181.1889404111,89623.07588914315,43180.71995301564
130,4.128177902891265,-4.100437432766336,2331,2346,89615.2876078362,43183.35763140118,89623.13096952219,43180.86930107643
131,4.282368151027359,-4.060540311363984,2317,2318,89616.03642912714,43185.28898486983,89623.27730926473,43181.14485933542
132,3.9965832666745076,-3.9832746800130474,2304,2308,89617.2977137681,43186.68183455973,89623.4748916906,43181.630042227975
133,3.870635725171007,-3.8714430571170313,2293,2289,89618.70006250545,43187.89820308305,89623.76678038423,43182.04430234867
134,3.8434643292584623,-3.8984378167230274,2278,2281,89619.94250683502,43188.82301309783,89624.42589625661,43182.51141519141
135,3.9196922227873205,-3.9321012005669944,2267,2265,89621.02402929314,43189.62645272976,89625.28969033808,43183.03442756197
136,3.9654922204375724,-3.9363107574481386,2254,2252,89621.94435641961,43190.267532049475,89626.3338098707,43183.697053474665
137,3.952078283148717,-3.915690231373152,2238,2242,89622.79440273222,43190.84516525035,89627.41102414869,43184.47424788351
138,3.836603676087532,-3.9117222593850407,2227,2227,89624.09169855154,43191.64883008279,89628.05653747146,43184.99175811823
139,3.8457995971040404,-3.86471576494674,2215,2215,89625.76509796394,43192.440486733,89628.49245336189,43185.228442662024
140,3.8306092258761013,-3.887088208503406,2202,2195,89627.67657936715,43192.97061242458,89628.83621053307,43185.340533182025
141,3.7350114506579675,-3.751612595073874,2190,2187,89629.64284599217,43192.92214816295,89629.21278829801,43185.4478863277
142,3.738781797281561,-3.7671766629058925,2175,2179,89631.39778090271,43192.70079670572,89629.79269120404,43185.36846423472
143,3.6164151063739967,-3.7283173537177565,2164,2160,89633.23907118435,43191.97291501371,89630.14874367378,43185.309959904465
144,3.589903263903078,-3.6116892336106887,2151,2150,89634.84781386766,43190.95435083242,89630.56893177691,43185.16176051774
145,3.5342011157484894,-3.6280930512823444,2138,2139,89636.13248186416,43189.76865975384,89631.01364510153,43184.75907215279
146,3.476729016398959,-3.5517997888610973,2125,2123,89637.24198953912,43188.3288003952,89631.40851554096,43184.40823943035
147,3.6047883033981796,-3.5250950144608684,2111,2112,89638.02749304949,43187.16817642216,89631.86920022492,43183.5750349536
148,3.630238302060873,-3.645173956749971,2101,2096,89638.69482233822,43186.1570359248,89632.37791578851,43182.54756017645
149,3.7467605799024297,-3.7080010350151924,2087,2086,89639.18632339618,43185.40550905045,89633.00785307192,43181.2341813017
150,3.667638756315172,-3.977662061304682,2072,2074,89639.42027885334,43185.03593787696,89634.0636749445,43179.580901749156
151,3.4925404627129915,-3.9599993054903107,2060,2062,89639.95637469525,43184.37649309016,89635.26096488119,43178.58913828207
152,3.497816151617533,-3.751924181523475,2031,2045,89640.48987749484,43183.92767723874,89636.74133419573,43177.72226363184
153,3.490521496835938,-3.5246554404368515,2029,2038,89640.70355373115,43183.82131561914,89638.76300906653,43177.079877058575
154,3.450970791702275,-3.346689300838835,2026,2021,89641.16198920316,43183.73546823929,89640.65155340555,43176.95699953093
155,3.33040367547923,-3.321092467509911,2010,2009,89641.89420938108,43183.61588202741,89642.26488058844,43176.974722204286
156,3.323336699547731,-3.3061538042942993,1995,1998,89642.73486575215,43183.70845263255,89643.76171015445,43177.15896907169
157,3.332977037560892,-3.313895713553438,1987,1982,89643.57446100119,43183.8830082654,89645.23145593677,43177.44598370797
158,3.356958386326678,-3.427073380253672,1973,1968,89644.3443303421,43184.15391573981,89646.72188521097,43177.80015151256
159,3.5078522803105563,-3.5180520940902853,1959,1964,89645.28989465872,43184.73076040886,89647.89533205851,43178.20580613821
160,3.7943841017832023,-3.6154207295332235,1941,1947,89646.0569193605,43185.30098041544,89649.24643000877,43178.612764699516
161,3.8100981405658048,-3.7727901834011144,1937,1932,89646.62985738555,43185.67771012709,89650.74802331228,43179.31053612808
162,3.8397301050158377,-3.889250972152846,1921,1917,89647.48777485613,43186.3161741342,89651.86959342338,43179.949321337495
163,3.834601229574524,-3.8883367488188103,1905,1910,89648.52272022006,43187.01130375088,89652.78503404789,43180.571082337665
164,3.8334218039944092,-3.801941333795888,1896,1893,89649.51531721007,43187.65124823105,89653.72526990218,43181.28139198651
165,3.816022029098599,-3.705985002819073,1880,1882,89650.30121928842,43188.15506500353,89654.84247953874,43182.158603953285
166,3.6749675021006487,-3.684530247204736,1868,1869,89651.1970012827,43188.73374163587,89655.81978014395,43183.007300968064
167,3.5557603751242017,-3.670287431925745,1855,1857,89652.49232115744,43189.56903423703,89656.4488504228,43183.522411784616
168,3.629180505935538,-3.5665000286071082,1847,1824,89653.56461224325,43190.24853254573,89657.34302440917,43184.12469225882
169,3.657498938890189,-3.786182293768085,1828,1838,89655.09033056264,43191.227006459005,89657.83277095143,43184.30693340972
170,4.639320663353969,-3.7840972664964396,1821,1825,89657.52449037063,43192.62912310564,89657.59754825081,43184.20602200408
171,5.297900893681522,-3.4752687480435798,1804,1836,89659.49015234345,43193.090529669644,89658.23979243782,43184.40691834319
172,5.438723883014366,-3.693206271193989,1791,1793,89661.11799601326,43192.954132897095,89659.06955994401,43184.05491618934
173,5.098194733977555,-3.8972407776149325,1779,1752,89662.98408936379,43192.02675907208,89659.53107375138,43183.720463674996
174,4.026296134075863,-3.9503302228317487,1765,1752,89664.6301335292,43189.85414242506,89659.53658898719,43183.71554551401
175,3.760099563981049,-3.8476783851638885,1756,1750,89665.82417576504,43188.08145733254,89659.70143810386,43183.56588772773
176,3.7511626363159483,-3.928521753373711,1738,1746,89666.79374913183,43186.57032309296,89659.9497660376,43183.086439092156
177,4.266821086029758,-3.973148504046032,1728,1747,89668.07355910985,43184.40769115856,89659.92449132334,43183.18712036738
178,4.503493328488437,-3.932370465400124,1715,1747,89669.22025990346,43181.70574649272,89659.91040082161,43183.2426425246
179,4.7913670758491,-3.6379029805476595,1703,1701,89668.97826052093,43179.670551279414,89660.0145241804,43182.59673729774
180,4.568603470879711,-3.155277473827904,1690,1688,89668.4069484369,43178.482697115986,89660.08294387962,43181.410464705266
181,4.3885849933047,-3.7861137759600827,1677,1663,89667.9826584837,43177.86442221472,89659.02704689214,43180.19927399534
182,3.687773730024905,-4.000081956201674,1663,1662,89665.86202794491,43175.81247078088,89659.14328650657,43180.314906020394
183,3.3027676974795317,-3.727242045360181,1647,1651,89663.66082653769,43174.33686745676,89659.37903530429,43180.53100263133
184,3.304090601797822,-3.628769405912249,1640,1664,89662.50338861084,43173.616636431776,89658.67139719008,43179.809849785364
185,3.2564908587687467,-3.542251417021055,1627,1666,89661.23579862269,43172.89748567663,89657.96355446466,43179.19705392123
186,3.5892029825323448,-3.470389916261165,1610,1614,89660.35895316814,43172.39935652656,89656.57779923729,43178.945372089234
187,3.5114816269344475,-3.5875106467957235,1601,1596,89659.33328131626,43171.846203842906,89655.58612657263,43178.28408526628
188,3.5759443697657017,-3.683665929874949,1584,1591,89657.91490715231,43171.18901023987,89654.92361632323,43177.858536602995
189,3.6336416539698653,-3.46335044531437,1578,1570,89656.45613229129,43170.64210379827,89654.27321265684,43177.39504084276
190,3.445417698122435,-3.3405231551810135,1558,1565,89655.09893327867,43170.450833222574,89653.35280659776,43177.008274406355
191,3.2822457544230024,-3.2382250224657207,1546,1549,89653.75367820247,43170.285818972625,89652.41491758452,43176.66737514335
192,3.1935010955530725,-3.1693273382860765,1539,1534,89652.40113333821,43170.142567360315,89651.45241852019,43176.43427029931
193,3.157824585235475,-3.172199452568887,1523,1523,89651.10396179903,43170.00915203613,89650.40680878828,43176.30066870533
194,3.2191829639167353,-3.16868115731758,1512,1509,89650.01850559916,43169.8512921213,89649.15277037343,43176.18021861402
195,3.4589856822754332,-3.2897473641029413,1499,1492,89649.05108874227,43169.42700429266,89647.83072304436,43176.06448162178
196,3.6938955412497667,-3.46607780779578,1497,1487,89648.59918478048,43169.1645492207,89646.06817363676,43175.86225038971
197,3.636444667903729,-3.778531979504046,1495,1469,89648.36308975969,43169.03514611263,89644.13040983435,43175.12335597524
198,3.6550321317441083,-3.713167849613961,1491,1459,89648.19344380156,43168.958220351305,89642.51506338293,43173.65357622564
199,3.6995198704113132,-3.773481100668842,1476,1447,89648.24378420149,43168.83819927836,89641.33892541086,43171.69628755468
200,3.6759250248416975,-3.8031969104005285,1472,1432,89648.0895993693,43168.42120531272,89640.74898792563,43169.85392599567
201,3.89014130773502,-3.839958281176361,1415,1421,89648.26590356902,43168.04878073415,89640.53807114217,43167.86157593412
202,3.88709934200641,-3.82704282485845,1411,1406,89648.32050843617,43167.68417682415,89640.81472879842,43165.90337324146
203,3.849352353131681,-3.8226858411090574,1391,1395,89648.36111536685,43167.39595700708,89641.4979868605,43163.967015893664
204,3.686171886149178,-3.889979775880313,1381,1382,89648.41209838698,43167.06182276097,89642.59053515497,43162.21337192159
205,3.714040731079484,-3.7570755684620765,1370,1369,89648.77929755836,43166.74107488167,89644.02780523914,43160.97558275162
206,3.697583035318514,-3.5295333457859295,1355,1357,89649.16452295116,43166.455038483,89645.69428417187,43160.11558629841
207,3.700093227738149,-3.5129273154965346,1343,1344,89649.81425500258,43166.198054069195,89647.19941099166,43159.47568423738
208,3.7021289541419513,-3.59302235551634,1331,1331,89650.85115066422,43165.8363230989,89648.35591338864,43158.98117732588
209,3.6350855176935406,-3.645756683090171,1318,1319,89652.05191930862,43165.31290606855,89649.32156170513,43158.56340160454
210,3.6689607010680008,-3.6711848121531485,1304,1306,89653.27030842523,43164.82172417203,89650.26853063628,43158.12343586373
211,3.75879482156339,-3.679221783477284,1295,1291,89654.27667750175,43164.452445070485,89651.4329384428,43157.5795098037
212,3.828825022282598,-3.769070035963297,1278,1283,89655.34437107824,43164.137563199794,89652.56678859392,43157.06557303727
213,3.821999361395325,-3.736484056564552,1269,1266,89656.39473405137,43163.6889463406,89653.69719316455,43156.628213748045
214,3.691168072579279,-3.735994811379064,1255,1250,89657.41663647728,43163.198335115194,89654.8570923227,43156.226141613464
215,3.68567718570214,-3.628855922642231,1249,1242,89658.11895415929,43162.88710598425,89656.37165916064,43155.78433506152
216,3.7248197469778273,-3.683525805243382,1229,1228,89658.53365454258,43162.89889458535,89658.28636361418,43155.494677474955
217,3.659080316624469,-3.666465372052658,1216,1215,89659.0664477442,43162.85180567874,89660.1058191244,43155.600369491964
218,3.6137077064251537,-3.5741028132901977,1205,1202,89659.43364981156,43162.88219749051,89662.01020938353,43156.172058830285
219,3.684214035727307,-3.6326101057615805,1184,1191,89659.5867725104,43163.039029143394,89663.90632371863,43157.13332064424
220,3.5565999710343243,-3.6451386066941787,1147,1176,89659.99352341049,43163.29357539328,89665.2909375936,43158.414800801795
221,3.6062996052720626,-3.6302995226796324,1145,1164,89660.18937062327,43163.52328666699,89666.54028006898,43160.054235478114
222,3.575222543767745,-3.6798757863245073,1145,1154,89660.19334838362,43163.532286557216,89667.33552144855,43162.25721177906
223,3.251311299591868,-3.7333454170613125,1120,1134,89660.5168357692,43164.27604913182,89667.48868900475,43163.853329471196
224,3.461607700079396,-3.3828874550492176,1139,1094,89660.40549155687,43164.92330988406,89667.22362260902,43165.523478930525
225,4.493127277726175,-3.681148385799157,1112,1089,89659.0788788055,43166.63215966365,89667.2363858623,43166.10884212937
226,5.1799908047070895,-3.7265971185496714,1101,1094,89659.51360944001,43170.02231490727,89667.21850414242,43165.55444001428
227,4.5623796368168446,-3.172178458542489,1089,1123,89661.10193498955,43171.12165351761,89667.24427523687,43166.421116823076
228,4.026234423133195,-3.2009337767549346,1070,1056,89662.06846488272,43171.516044911725,89668.09674775305,43167.5295971415
229,3.4046572579289998,-3.538405556554687,1065,1076,89663.72931971517,43172.8232474768,89668.39173817559,43167.678543856004
230,3.4263184315593587,-3.3586809904686334,1049,1075,89665.56306853335,43173.86702321885,89668.57357931824,43167.78647702867
231,3.4881806444731738,-3.3307907682218127,1038,1069,89667.03831784641,43174.659438993,89669.16303786621,43168.17993778036
232,3.562527688491281,-3.5738565668996976,1025,1044,89669.17706454851,43175.080344808324,89669.40036495579,43167.947454989415
233,3.5210555319153074,-3.547530936676143,1012,1014,89671.10921683251,43174.87888024331,89669.80764625009,43167.93115912895
234,3.6098444288676967,-3.579491659007667,1000,995,89673.11991404211,43174.35747687767,89670.06910529004,43167.8475521974
235,3.8574475814426776,-3.4597528671173023,988,985,89674.99770996442,43173.42512801052,89670.38059395766,43167.74853905372
236,3.60483823673726,-3.3797899185896685,974,975,89676.06442135946,43172.045091451684,89670.91546069895,43167.32563866724
237,3.4319591467349584,-3.4287455630997945,964,959,89676.8720281949,43170.792366439084,89671.43328303455,43166.61034298192
238,3.3984991300604896,-3.5325197698345794,949,956,89677.8448497676,43169.33340365484,89671.71680740027,43166.095175785325
