x_m,y_m,w_tr_right_m,w_tr_left_m
12648226.555766983,3454045.3486505854,3.779743975578723,5.739326046777262
12648226.717240693,3454046.810532721,3.962015447248481,4.1988874955446445
12648226.04094987,3454048.1257052124,3.775730453165079,3.773151246289295
12648225.188596746,3454049.3550236174,3.9659593871411856,3.9663194833724527
12648223.840349346,3454049.9320640927,3.8174606115432366,5.44938135571192
12648222.379647698,3454050.2731662705,3.3163007981134722,5.691458935956962
12648220.91894605,3454050.614268448,3.7064033796836147,5.292110909940432
12648219.497428855,3454050.581395141,3.7866757499115415,3.821962861513365
12648218.208334554,3454049.818440953,3.6310492793404645,3.617799161847758
12648216.949809665,3454049.0043613543,3.680111482222342,3.6012627511739335
12648215.798154708,3454048.0436044107,3.721444838697069,3.772204056110099
12648214.598433698,3454047.1475867615,3.8041952680540136,3.8438631489103754
12648213.361350695,3454046.3002511826,3.8957542579061935,3.8626734346302127
12648212.12354804,3454045.4561543446,3.8591439967579877,3.834222934548527
12648210.865646308,3454044.646832928,3.708706363223614,3.767511104596591
12648209.51428934,3454044.0246052146,3.560915268948572,3.5273063360998878
12648208.133564517,3454043.475709452,3.4066386513932425,3.3297521353683854
12648206.694964087,3454043.0812975555,3.3258909361522626,3.3275471727875776
12648205.217253141,3454042.8373326384,3.335573139407594,3.3489642423042447
12648203.722578034,3454042.853319321,3.4093702350916972,3.445636786494429
12648202.24451429,3454043.1087013846,3.5661575578206754,3.5599865205962686
12648201.036493987,3454043.9674416804,3.9918441601068344,3.4745606003420244
12648199.892856399,3454044.938056469,4.061782510335312,3.5878444447105573
12648198.903323876,3454046.045502624,3.71335046119236,3.7220729640091776
12648198.169565856,3454047.3496419964,3.587660746625084,3.6096019575092564
12648197.393371677,3454048.629045629,3.515862337465027,3.515755769386379
12648196.46461481,3454049.805706023,3.629017281631488,3.562016929412248
12648195.229306063,3454050.6401495105,3.491159629964543,3.7547511792717243
12648193.913412757,3454051.360166741,3.7842614292319663,3.6953624675886836
12648192.439033655,3454051.5819127723,3.73476165345497,3.758482460628323
12648190.940608056,3454051.5354082575,3.915397528350173,3.852285014781372
12648189.537373343,3454051.010025769,3.859463776582367,3.8538878350416286
12648188.283488385,3454050.198520524,3.929632186950462,3.943380040893674
12648187.073431853,3454049.313101585,3.9517071437288895,3.967958555336136
12648185.818804512,3454048.491367787,3.9544153942780227,3.8916905391017824
12648184.618372796,3454047.593263148,3.8767578286615354,3.876763292498997
12648183.601119239,3454046.516051876,3.7810161416225867,4.102171573065387
12648182.752583958,3454045.279125089,3.9991719476282204,4.380342100064748
12648182.09411392,3454043.9458502373,4.1231575903007105,4.02459750405999
12648182.103801884,3454042.448854769,3.889770336169671,3.9527207042346952
12648182.270243669,3454040.9654174657,3.8631165493348174,3.738076560349679
12648182.885459337,3454039.6174861416,3.7086048279296002,3.621310187598892
12648183.84874742,3454038.5291510997,3.5129028727952165,3.19885086013735
12648185.104524797,3454037.761577363,3.1173477552127853,2.7299223674097943
12648186.465647252,3454037.23119329,2.6718703073221923,2.4234014755355293
12648187.925240226,3454036.9015075434,2.3725654581245506,2.389717222340525
12648189.316540873,3454036.3964270866,2.82839962475507,2.686544161234877
12648190.75935673,3454036.0369276474,3.1247378828664663,3.210869999524809
12648191.748716671,3454034.9245258253,3.0227312131407382,3.06725237892121
12648192.486244772,3454033.6198231103,2.9725751766329704,2.963430070166218
12648193.334765596,3454032.383508649,2.9512254765642743,2.957871939094752
12648194.18726621,3454031.1506167687,3.0109325001323475,3.0060516311710335
12648195.114261566,3454029.9770711265,3.116100609648113,3.1162799481491197
12648195.953650767,3454028.7339202026,3.1130135158919523,3.1182513687002533
12648196.78536603,3454027.4856821806,3.1215564827291513,3.1361166366917574
12648197.601929387,3454026.227419773,3.147063005718157,3.1361149613406116
12648198.433430148,3454024.979022279,3.1533845363309707,3.153710784178098
12648199.254596261,3454023.7237820546,3.1656347323937792,3.1584953913136604
12648200.085900787,3454022.475209756,3.16567658950471,3.1828652551076453
12648200.900864894,3454021.2159920763,3.185437440066383,3.193107135255724
12648201.711477371,3454019.9539871523,3.2265001575442254,3.198519763852591
12648202.536380138,3454018.7014939706,3.2227280956061817,3.2277053534289406
12648203.33276857,3454017.430376452,3.2302403769442627,3.2310981275292128
12648204.156175015,3454016.1769003514,3.2492606528525814,3.2575597583298697
12648204.986069173,3454014.9278959353,3.3102838042818172,3.2739287945829183
12648205.833258698,3454013.6925142654,3.3518465444079304,3.3113216747527447
12648206.631328354,3454012.4228462824,3.3026730845901273,3.2895067678696566
12648207.437186716,3454011.1577524752,3.2821557811670696,3.277867201367253
12648208.239876773,3454009.890625455,3.2761134248914447,3.265381460035231
12648209.053056033,3454008.630173357,3.235803211260714,3.2657912926531383
12648209.82409003,3454007.344468221,3.2101165238386056,3.2312104844517116
12648210.596688963,3454006.061773926,3.311750056857741,3.299008622425018
12648211.147412691,3454004.6666733306,3.509763188183966,3.424429420426413
12648211.334680852,3454003.2232436775,3.573033569169605,3.556401788725398
12648211.021935357,3454001.7904968825,3.732307546928639,3.5110100559845607
12648210.290250259,3454000.4810554297,3.9106348875326873,3.514092098190382
12648209.395501984,3453999.322557046,3.7349015669749663,3.733939919086118
12648208.101201663,3453998.599744276,3.7659231540542883,3.7404068813315727
12648206.641224554,3453998.2555541517,3.7702859191994196,3.8033191609722787
12648205.149705539,3453998.2504972257,3.7384574723357984,3.8085488769755704
12648203.766604979,3453998.78125439,3.646248445383818,3.682123979407076
12648202.603972888,3453999.7134406944,3.3553244340427506,3.569563144288715
12648201.679374378,3454000.8881104607,3.300149175752328,3.3012391242243453
12648200.846276307,3454002.1351472614,3.283917389826789,3.31383454302112
12648200.07882049,3454003.423829366,3.3588042182054245,3.319108849906316
12648199.227329375,3454004.6587017355,3.3518228802421213,3.3559719774858827
12648198.378443852,3454005.895376855,3.350678591372419,3.351938305580834
12648197.645997414,3454007.20380968,3.3127288575675182,3.311810420423871
12648196.828609714,3454008.4607425104,3.345168782433287,3.3952524347899864
12648196.104943532,3454009.773531058,3.4781853813640145,3.414287545670085
12648195.312119307,3454011.0459721643,3.493015360868373,3.512346500185088
12648194.569462478,3454012.3486347375,3.548983865422654,3.538260358812079
12648193.819585146,3454013.645896961,3.609552871503077,3.6130744558028267
12648193.1065224,3454014.964312734,3.6949994613891186,3.6519347371769655
12648192.363998028,3454016.26674439,3.755822250988769,3.7120249177416684
12648191.557257073,3454017.530620555,3.771892566581233,3.770639792023006
12648190.742028512,3454018.7897425313,3.778534301795756,3.772902551945709
12648189.907681728,3454020.0361514734,3.7828437988049926,3.8168688299355606
12648189.126189629,3454021.3158387197,3.8557982600104586,3.835409169215267
12648188.333081787,3454022.5886172694,3.884825071191001,3.871012863253747
12648187.505008454,3454023.8393144445,3.848412433717365,3.883586437649834
12648186.707601223,3454025.109570892,3.833087437192958,3.8445992389312593
12648185.930844223,3454026.3913087933,3.7913659519116525,3.7827971768340776
12648185.028812598,3454027.589330967,3.816267497168842,3.8209015446314787
12648183.91217281,3454028.556845878,3.9538241128362124,3.93371670161813
12648182.564489054,3454029.2112145643,4.003072293151454,4.029401983526704
12648181.105686622,3454029.3548250305,3.978910253401343,3.945920405868896
12648179.650088046,3454028.9925643727,3.701697028201857,4.101584938193958
12648178.218716355,3454028.5606486886,3.862442532020355,3.869652050912127
12648177.070082845,3454027.6116398694,3.888701391123817,3.8526175346274965
12648176.247071918,3454026.3591730585,3.9127201615685423,3.8859647211629182
12648175.744367253,3454024.9540746626,3.855383316067746,3.8206080530082542
12648175.668462297,3454023.461036691,3.752871756462977,3.775793722994516
12648175.878720857,3454021.992539668,3.6869342531878164,3.6836083412623513
12648176.571083065,3454020.668973936,3.6575188812493633,3.656383415727827
12648177.3652678,3454019.397172064,3.6288313216882155,3.6323043202462975
12648178.180703424,3454018.13817852,3.620689921527971,3.6321887533360564
12648178.990650635,3454016.8756513125,3.6190523608929843,3.6257079820826488
12648179.797624495,3454015.6112253037,3.6259768169827105,3.6198957464222046
12648180.632678218,3454014.3655040665,3.6460767260247122,3.7167509982068703
12648181.366299365,3454013.0575615577,3.744589237231851,3.72423212170518
12648182.180100601,3454011.7976626907,3.7311382827249115,3.7284295067842694
12648183.023417965,3454010.5571919284,3.7276681199731514,3.720539425282425
12648183.884913255,3454009.3294243417,3.6909760346372416,3.7132528494332853
12648184.72706065,3454008.089993988,3.620710592282965,3.653606673991842
12648185.512336086,3454006.812027198,3.619062573137569,3.6309945366172114
12648186.28159646,3454005.52430111,3.6559836460327775,3.6313047886148766
12648187.08758796,3454004.2598249298,3.690162121591979,3.67470242457731
12648187.85275698,3454002.9716161536,3.7662463584244104,3.722096765850724
12648188.639273206,3454001.6956718685,3.8029953388450863,3.7968648656856
12648189.46605319,3454000.444297895,3.795647456142076,3.7325794589094965
12648190.342573646,3453999.227042979,3.728521701163025,3.7309069072983094
12648191.206857352,3453998.0015053535,3.6619777410678536,3.7157464094006603
12648192.021444052,3453996.7419988983,3.658213261607512,3.6545341325975937
12648192.860607354,3453995.4986948515,3.612445334825609,3.6547082306514067
12648193.66498898,3453994.2327164165,3.61310589631959,3.6131447546270827
12648194.507930914,3453992.9920649943,3.6198063943539696,3.646545657884414
12648195.324530283,3453991.733831846,3.64875066826407,3.6478714386897115
12648196.136893205,3453990.4729999057,3.663246671014009,3.6710182595559258
12648196.94642001,3453989.210379824,3.683477804932249,3.692950749146654
