x_m,y_m,w_tr_right_m,w_tr_left_m
12648213.078388132,3454035.680163325,3.1881838283467405,3.1848629130366777
12648214.268835165,3454035.8305455637,3.1739470575801194,3.171955802890637
12648215.459632015,3454035.9728482566,3.2361614150420794,3.20301148638787
12648216.628963634,3454036.2239838596,3.3033180174947425,3.3403331741328772
12648217.747614479,3454036.632952904,3.3610044342024343,3.652274578427723
12648218.908925567,3454036.93520537,3.6185553893447997,3.6151051266256737
12648219.959189238,3454037.4866018053,3.6883268971633987,3.7126099452421304
12648221.002711235,3454038.0751137575,3.7955009072441626,3.7712453301669893
12648222.023491379,3454038.7053049966,3.7741271064124775,3.7960785738952905
12648223.085769577,3454039.2613774473,3.750300158725972,3.7358521000950846
12648224.111410707,3454039.8810354196,3.7495986968876815,3.7532222391617793
12648225.074871087,3454040.59098363,3.8440329932447717,3.9833905130996863
12648225.617102042,3454041.5632961593,3.8850908767039347,4.921759006315128
12648225.905922024,3454042.728020598,3.349686307477337,5.668157255712006
12648226.194742005,3454043.892745037,3.203381291195123,5.907153050281336
12648226.483561987,3454045.0574694755,3.7482998201033255,5.91996814975269
12648226.772381969,3454046.2221939145,4.115319579447272,4.916446823937867
12648226.527718345,3454047.3687002906,3.9647685834940023,3.831858094464695
12648225.877503555,3454048.3772575497,3.8047442983601583,3.7728468362645384
12648225.188596746,3454049.3550236174,3.9685939783507758,3.945370735630681
12648224.132489676,3454049.863843657,3.9706997411824783,5.243421321011841
12648222.963928357,3454050.136725399,3.541188250164041,5.729747790544272
12648221.79536704,3454050.4096071413,3.4291149096814357,5.6341414107062056
12648220.62680572,3454050.682488884,3.8548215298745636,5.113373100872978
12648219.497428855,3454050.581395141,3.7626714675318023,3.77831682198465
12648218.477937018,3454049.950025568,3.6282087854139,3.6543879483967467
12648217.449474117,3454049.3365291376,3.6357014727568853,3.597109781485631
12648216.483590411,3454048.626852125,3.6922411992553057,3.6659030291875987
12648215.569676138,3454047.849188506,3.7243297177028953,3.80679699116056
12648214.598433698,3454047.1475867615,3.8074218209098767,3.84235091977353
12648213.599542987,3454046.482636576,3.8955801436411504,3.8426988307227656
12648212.619581766,3454045.792740215,3.8933244028902356,3.8535283013852393
12648211.640509086,3454045.100242321,3.78783246345049,3.833978598791485
12648210.625046505,3454044.467635455,3.6299117003099415,3.7872674029349187
12648209.51428934,3454044.0246052146,3.55616755503174,3.5393746090205087
12648208.41820177,3454043.567629827,3.4225479291355554,3.3672996078825594
12648207.28061078,3454043.2117365403,3.334829808500044,3.3306497229896816
12648206.107819198,3454042.957833396,3.326103858637927,3.3322206539280286
12648204.917665662,3454042.821605524,3.3347294397534406,3.3364084556832605
12648203.722578034,3454042.853319321,3.41227984427042,3.443039267554567
12648202.540301928,3454043.0586047447,3.574882528129063,3.4993602615928094
12648201.493949022,3454043.579195765,3.947704579013049,3.524158925025282
12648200.579038952,3454044.355687596,4.040841732710649,3.4333248539846677
12648199.664128881,3454045.1321794265,3.982421971439323,3.6600881272406127
12648198.903323876,3454046.045502624,3.697235153762032,3.7198500670343826
12648198.33857776,3454047.101781195,3.625459332223317,3.6100337296994383
12648197.69859953,3454048.114846605,3.538110880072743,3.5594407226697253
12648197.025057834,3454049.102696252,3.5366570879792287,3.5503693641513814
12648196.240358833,3454050.0049778386,3.6287300680099417,3.6249950254039076
12648195.229306063,3454050.6401495105,3.4981505130655113,3.761817724375044
12648194.176591419,3454051.216163295,3.7271372876300557,3.7415577833252525
12648193.03605812,3454051.5312044066,3.761462790338831,3.7474761308186753
12648191.839249397,3454051.5658241436,3.7891025581106814,3.8505567269396863
12648190.653982976,3454051.4468302503,3.901472241024466,3.8976684590907302
12648189.537373343,3454051.010025769,3.855722510685223,3.8528692437232825
12648188.516724328,3454050.3872027854,3.928590383393865,3.9238461385282166
12648187.563416649,3454049.659388894,3.9534626467564253,3.9680473057022727
12648186.57424725,3454048.980379765,3.943591990782041,3.952697020574966
12648185.569134569,3454048.3254189044,3.9498811029866028,3.869871361229679
12648184.618372796,3454047.593263148,3.873588545423658,3.873607056621122
12648183.770826295,3454046.7634372334,3.8154297782979447,4.019206036659249
12648183.09199807,3454045.7738958034,3.9140201556336534,4.35272614334065
12648182.413169846,3454044.784354374,4.098538064498035,4.3252634298225265
12648182.068157427,3454043.646975246,4.112275404236158,3.9931233031531854
12648182.103801884,3454042.448854769,3.889521135411372,3.9534968227308167
12648182.206093451,3454041.258478466,3.85875885114226,3.75560046454768
12648182.556608884,3454040.1177462037,3.8703066985295473,3.674307278505973
12648183.282315139,3454039.1754032373,3.642575580363739,3.545937949341684
12648184.109327972,3454038.3804978933,3.367753241701429,3.15074802325888
12648185.104524797,3454037.761577363,3.0922838583134475,2.7425041561419694
12648186.172470963,3454037.2939720214,2.853504247172361,2.4542607855042635
12648187.348936237,3454037.0676420103,2.3840523486235483,2.4136295455474954
12648188.465539433,3454036.654462137,2.550505545951182,2.363355263659409
12648189.60988436,3454036.3335812585,2.871367421983647,2.9116538243832655
12648190.75935673,3454036.0369276474,3.1336898251828176,3.2274897436474936
12648191.603505978,3454035.1870403094,3.0298637741887156,3.148161087621875
12648192.174771149,3454034.1326427516,2.9730051434084173,2.973188044074877
12648192.81549948,3454033.1185494247,2.953781195436101,2.9457507871430373
12648193.509407932,3454032.1396145485,2.9520607280858493,2.9720510417121866
12648194.18726621,3454031.1506167687,3.010354837198845,3.007437481145824
12648194.946086904,3454030.2255007606,3.0808075132019668,3.1174875105942315
12648195.618181676,3454029.2313742083,3.1130043719991676,3.1135250582629483
12648196.28911986,3454028.236466197,3.1130541541305305,3.1287205064334236
12648196.948678702,3454027.234029699,3.1269773573373087,3.136074703191553
12648197.601929387,3454026.227419773,3.1470201905998074,3.136144969388536
12648198.269996747,3454025.2305963705,3.1486775958742985,3.153707044107504
12648198.923730347,3454024.224300003,3.163683931700869,3.153662841367085
12648199.587125732,3454023.224358235,3.165609762840278,3.165363206485106
12648200.252158627,3454022.225493255,3.165714254052688,3.1887939418941507
12648200.900864894,3454021.2159920763,3.1856150416806903,3.1930684023733913
12648201.545806132,3454020.2040381255,3.221087188615966,3.193302838817286
12648202.215276629,3454019.208339644,3.222944662040791,3.2237064683752825
12648202.856672,3454018.1941382308,3.2236483946508887,3.2308406921404504
12648203.491467427,3454017.1757891923,3.2381659137354006,3.2311808422829276
12648204.156175015,3454016.1769003514,3.2493697494941354,3.257507588419805
12648204.809611302,3454015.1704108976,3.305582191729946,3.2589653211610017
12648205.523025362,3454014.2056230973,3.3110250752660715,3.330763997529313
12648206.141254602,3454013.177715621,3.343346064938804,3.2897681509145387
12648206.79468627,3454012.1712231697,3.2896896225876713,3.289331365055757
12648207.437186716,3454011.1577524752,3.282115313220647,3.2779233535918415
12648208.077240922,3454010.1427158746,3.279342779652034,3.2653972342757127
12648208.72778433,3454009.134354196,3.266337907314034,3.2654007022675593
12648209.36728524,3454008.1192878857,3.216160907753093,3.252800914102213
12648209.997793289,3454007.0998722725,3.210757971766232,3.2671932512701964
12648210.596688963,3454006.061773926,3.313870737340253,3.3002807461345993
12648211.037668223,3454004.9458796186,3.5000003223677516,3.405878307286004
12648211.401470104,3454003.81944041,3.5104224923389578,3.6335298708879926
12648211.28507489,3454002.62529782,3.6070455495503624,3.5883598878001197
12648210.875598336,3454001.5286085918,3.8378033859216414,3.462898884117312
12648210.290250259,3454000.4810554297,3.905827079362445,3.5778636777684847
12648209.645025218,3453999.4890983687,3.7379785367209353,3.7843688520067236
12648208.649376355,3453998.819271297,3.7482363415783553,3.7465735673045177
12648207.517210819,3453998.4620682267,3.8079219394921022,3.728952367376467
12648206.343993986,3453998.2181303585,3.7865291270789605,3.810746430422252
12648205.149705539,3453998.2504972257,3.7404544853944404,3.799287411125313
12648204.020132609,3453998.622442755,3.6717264229235855,3.861591858984286
12648203.102021724,3453999.382226824,3.5765648609269176,3.531001082667969
12648202.221381743,3454000.169651865,3.31089926868148,3.4170677196235126
12648201.503905475,3454001.131442875,3.287101670594328,3.3015599976254393
12648200.846276307,3454002.1351472614,3.284154717221977,3.3134433988539165
12648200.231632918,3454003.165665926,3.3400914899293657,3.318152410177821
12648199.56964791,3454004.1659360505,3.3564762061822684,3.3561719696975034
12648198.886125557,3454005.152235357,3.348635760192006,3.3551202347532243
12648198.23680449,3454006.159723235,3.3462066565430786,3.335530891404604
12648197.645997414,3454007.20380968,3.312791516241646,3.31180057207003
12648196.997454243,3454008.2127676634,3.3430163718064776,3.365350523513044
12648196.387380837,3454009.2441642955,3.4230710302155654,3.4137617464080803
12648195.792874245,3454010.285269213,3.4980249026175825,3.4501713471295647
12648195.155142851,3454011.301625039,3.493138691462628,3.527313147486492
12648194.569462478,3454012.3486347375,3.5485862448013816,3.538482122741251
12648193.955343902,3454013.378372083,3.582736607941186,3.612228593464933
12648193.41230888,3454014.448471594,3.6848104731366407,3.612607714105604
12648192.791797563,3454015.4751437027,3.692697588385797,3.7017831686756244
12648192.212371984,3454016.5252328673,3.771207775262627,3.7244042522310057
12648191.557257073,3454017.530620555,3.771804313810906,3.7706435239300955
12648190.90620387,3454018.538652006,3.778524075793765,3.7710043256678185
12648190.24817916,3454019.542125665,3.7813849864816693,3.7798399427146876
12648189.584887477,3454020.541502692,3.8051434006433436,3.83604515996388
12648188.973290345,3454021.573950729,3.868963503810771,3.835168792679068
12648188.333081787,3454022.5886172694,3.8847771446841923,3.8713651536073668
12648187.671383163,3454023.589675793,3.8599958277106268,3.8833238153026146
12648187.021704929,3454024.5983577636,3.8331325967282366,3.866306518844774
12648186.404885009,3454025.6272969265,3.839886061710225,3.8096760496805953
12648185.74926662,3454026.629837686,3.7772630581860174,3.788252753817143
12648185.028812598,3454027.589330967,3.809233411015553,3.8098539935057163
12648184.176344924,3454028.420017376,3.9447732191639,3.879705152482929
12648183.095240219,3454028.9313874743,3.9200642036060165,4.1581048391405595
12648181.993935272,3454029.359841644,4.011670968788912,3.885148048437017
12648180.814566907,3454029.282372899,3.9520838464059014,4.062282714808696
12648179.650088046,3454028.9925643727,3.7119028491700137,4.100688753206489
12648178.491962284,3454028.6844899673,3.8538410785722226,3.8864812812990497
12648177.486291517,3454028.0408381512,3.8568490494422134,3.85475743374141
12648176.731298963,3454027.117187202,3.873735254070703,3.8452093743714904
12648176.104531372,3454026.0951992106,3.9194808249270086,3.88919985594348
12648175.744367253,3454024.9540746626,3.8736553563770535,3.8255721823676017
12648175.674782064,3454023.760970118,3.7510870567805785,3.767973402371831
12648175.733037889,3454022.5745847463,3.7327170573417976,3.6794568670342502
12648176.135620065,3454021.456518988,3.6656803138691876,3.671280204935316
12648176.717558537,3454020.407163058,3.658788463305066,3.6400131734704697
12648177.3652678,3454019.397172064,3.6288349966434295,3.632189397718494
12648178.0176163,3454018.389977229,3.622329915874511,3.6321835265287414
12648178.667216055,3454017.3810126404,3.619055656716413,3.6289411444935986
12648179.314085217,3454016.3702899846,3.6190584037314393,3.6224896901344126
12648179.957245197,3454015.357215006,3.637902265045722,3.6200717647253247
12648180.632678218,3454014.3655040665,3.64623166889521,3.716465382427362
12648181.210239463,3454013.3136376264,3.7405577865533175,3.719246082371585
12648181.847889842,3454012.297252007,3.743875419014725,3.7323786034467927
12648182.51593111,3454011.3004540666,3.729495087042987,3.729189693627341
12648183.195207657,3454010.311248232,3.7239191968264693,3.7205011301771256
12648183.884913255,3454009.3294243417,3.689912508852939,3.713956054320903
12648184.546267217,3454008.3293968607,3.6501356125131705,3.6520836458777803
12648185.198671132,3454007.323507975,3.6189137445880935,3.6247805950544167
12648185.820040235,3454006.2969367625,3.6263671682538763,3.6309388887374094
12648186.435448535,3454005.2667558924,3.671011499317645,3.6315193096439975
12648187.08758796,3454004.2598249298,3.689058036644483,3.675272777439842
12648187.710343994,3454003.235658841,3.7423980496684806,3.720659213334669
12648188.311336253,3454002.198123214,3.8041469642320767,3.7600663853158847
12648188.967210159,3454001.193220523,3.8029595807478493,3.766470343840738
12648189.641178602,3454000.200718154,3.7828247650909277,3.7321916606172145
12648190.342573646,3453999.227042979,3.729519932623644,3.730833457210742
12648191.044461848,3453998.253750672,3.6623543522316453,3.7313340423530885
12648191.694043858,3453997.2447693977,3.661162305940257,3.6698077799493705
12648192.357109373,3453996.2446772796,3.641242176620345,3.6544480518327536
12648193.02263526,3453995.2462474867,3.6097532035129363,3.647974391908158
12648193.66498898,3453994.2327164165,3.612983713119513,3.613193604868168
12648194.34400697,3453993.2433051937,3.61268405233357,3.645607762918655
12648194.99710139,3453992.236610003,3.644575750206521,3.646315713430978
12648195.654329773,3453991.2326010657,3.6488373197025226,3.6614052863347206
12648196.29504434,3453990.218072036,3.6714081297817445,3.6708742418282467
12648196.94642001,3453989.210379824,3.683335944348771,3.6930561036477094
12648197.587592155,3453988.196149326,3.7556699893104994,3.702580307836288
