s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
23.0094307823,89621.7204419232,43145.1692131635,0.5667262046,0.0166022463,9.6940000000,0.0000000000
23.5984172104,89621.4042310418,43145.6661192824,0.5753861133,0.0121115781,9.6940000000,0.0000000000
24.1875538931,89621.0836471472,43146.1603945067,0.5769445594,0.0045126007,9.6940000000,0.0000000000
24.7767331857,89620.7622700986,43146.6542052311,0.5738409475,-0.0027566439,9.6940000000,0.0000000000
25.3658710479,89620.4424496832,43147.1489762110,0.5708876987,-0.0053680352,9.6940000000,0.0000000000
25.9548647140,89620.1241697628,43147.6445682114,0.5688538477,-0.0029924927,9.6940000000,0.0000000000
26.5437946546,89619.8069327870,43148.1407528304,0.5693935295,0.0004685487,9.6940000000,0.0000000000
27.1327320134,89619.4894240764,43148.6367724180,0.5713332432,0.0019605386,9.6940000000,0.0000000000
27.7216867130,89619.1709444505,43149.1321897836,0.5721778640,0.0012018027,9.6940000000,0.0000000000
28.3106900401,89618.8520201684,43149.6273788602,0.5708262815,-0.0018743246,9.6940000000,0.0000000000
28.8997463739,89618.5337368254,43150.1230431397,0.5675183913,-0.0058160576,9.6940000000,0.0000000000
29.4888329981,89618.2170785413,43150.6197830938,0.5626890756,-0.0086675126,9.6940000000,0.0000000000
30.0779242153,89617.9028204044,43151.1180503770,0.5572886195,-0.0068271429,9.6940000000,0.0000000000
30.6670300765,89617.5912499627,43151.6180199516,0.5543689528,-0.0023498493,9.6940000000,0.0000000000
31.2562178417,89617.2810974766,43152.1189667132,0.5577037330,-0.0012674231,9.6940000000,0.0000000000
31.8454130770,89616.9692722172,43152.6188827392,0.5591776919,0.0002303648,9.6940000000,0.0000000000
32.4347112007,89616.6566558600,43153.1184258222,0.5555697827,0.0038736960,9.6940000000,0.0000000000
33.0240241153,89616.3458360386,43153.6191061093,0.5620680732,0.0118367376,9.6940000000,0.0000000000
33.6137745274,89616.0315360779,43154.1181262325,0.5758121168,0.0190106327,9.6940000000,0.0000000000
34.2059208814,89615.7091028348,43154.6147892050,0.5917533544,0.0186410862,9.6940000000,0.0000000000
34.8025412569,89615.3762977869,43155.1099625812,0.5939738514,0.0078619559,9.6940000000,0.0000000000
35.4001737723,89615.0418275765,43155.6052345286,0.5872474989,-0.0051737351,9.6940000000,0.0000000000
35.9968940979,89614.7112016995,43156.1019856499,0.5778840982,-0.0165571500,9.6940000000,0.0000000000
36.5935178400,89614.3852942869,43156.6017298324,0.5641727789,-0.0262198357,9.6940000000,0.0000000000
37.1909845044,89614.0658187216,43157.1066078159,0.5410761328,-0.0415789308,9.6940000000,0.0000000000
37.7890440231,89613.7577829620,43157.6192374666,0.5036385601,-0.0607562674,9.6940000000,0.0000000000
38.3850156541,89613.4701578184,43158.1412086935,0.4546629937,-0.0784324808,9.6940000000,0.0000000000
38.9764809759,89613.2104101625,43158.6725865083,0.4005191105,-0.0935724227,9.6940000000,0.0000000000
39.5626842354,89612.9818516089,43159.2123968908,0.3403782111,-0.1065858564,9.6940000000,0.0000000000
40.1439488036,89612.7878001363,43159.7603134212,0.2698276224,-0.1209048693,9.6940000000,0.0000000000
40.7222577861,89612.6336430288,43160.3176973691,0.1901047615,-0.1379988472,9.6940000000,0.0000000000
41.2992496963,89612.5246136160,43160.8842944496,0.1013439380,-0.1551297842,9.6940000000,0.0000000000
41.8730264688,89612.4665643044,43161.4551272290,0.0044010040,-0.1699777222,9.6940000000,0.0000000000
42.4427037085,89612.4640571606,43162.0247989518,-0.0990841775,-0.1825808448,9.6940000000,0.0000000000
43.0089086780,89612.5200673609,43162.5882267865,-0.2070304965,-0.1913773983,9.6940000000,0.0000000000
43.5732516010,89612.6360707117,43163.1405185186,-0.3173590817,-0.1945253653,9.6940000000,0.0000000000
44.1378567272,89612.8122606045,43163.6769288748,-0.4275391494,-0.1919258399,9.6940000000,0.0000000000
44.7059984443,89613.0478307463,43164.1939315043,-0.5349543817,-0.1868859306,9.6940000000,0.0000000000
45.2834926585,89613.3422383333,43164.6907450913,-0.6406374683,-0.1837923615,9.6940000000,0.0000000000
45.8705394336,89613.6931200832,43165.1613892389,-0.7475690055,-0.1815757977,9.6940000000,0.0000000000
46.4582294322,89614.0926658397,43165.5923680353,-0.8558282484,-0.1803119041,9.6940000000,0.0000000000
47.0423549677,89614.5337473082,43165.9753168301,-0.9591095752,-0.1796762407,9.6940000000,0.0000000000
47.6238213845,89615.0097825641,43166.3092234472,-1.0623764411,-0.1814342141,9.6940000000,0.0000000000
48.2043805118,89615.5169095504,43166.5918382382,-1.1696900979,-0.1853719749,9.6940000000,0.0000000000
48.7845472632,89616.0510282606,43166.8183568088,-1.2829697609,-0.1905054385,9.6940000000,0.0000000000
49.3652681024,89616.6078600505,43166.9832053781,-1.3948969248,-0.1933200110,9.6940000000,0.0000000000
49.9424133493,89617.1760996851,43167.0842021787,-1.5046442678,-0.1951568352,9.6940000000,0.0000000000
50.5145702903,89617.7470051760,43167.1220239391,-1.6158143716,-0.1977531078,9.6940000000,0.0000000000
51.0816287551,89618.3134891306,43167.0965046974,-1.7301825002,-0.2016134865,9.6940000000,0.0000000000
51.6444736456,89618.8691999009,43167.0071743521,-1.8450934198,-0.2025765171,9.6940000000,0.0000000000
52.2062106256,89619.4099368113,43166.8550164459,-1.9561087066,-0.1976028607,9.6940000000,0.0000000000
52.7684183725,89619.9309240880,43166.6437114337,-2.0608593344,-0.1867229795,9.6940000000,0.0000000000
53.3314115944,89620.4276548114,43166.3787209502,-2.1581343503,-0.1718054722,9.6940000000,0.0000000000
53.8961583713,89620.8977606193,43166.0657681561,-2.2463830875,-0.1550170615,9.6940000000,0.0000000000
54.4644858808,89621.3412493942,43165.7103615374,-2.3247581790,-0.1369706399,9.6940000000,0.0000000000
55.0394603187,89621.7603957442,43165.3167729941,-2.3943370473,-0.1190789068,9.6940000000,0.0000000000
55.6240941349,89622.1577293451,43164.8879108848,-2.4545847328,-0.1025850123,9.6940000000,0.0000000000
56.2170375973,89622.5337899248,43164.4294783490,-2.5063591134,-0.0862841152,9.6940000000,0.0000000000
56.8156758867,89622.8890012415,43163.9476145487,-2.5486916193,-0.0683805086,9.6940000000,0.0000000000
57.4172195627,89623.2251253597,43163.4487404450,-2.5786089725,-0.0484297569,9.6940000000,0.0000000000
58.0188004591,89623.5461961640,43162.9400036628,-2.5962570260,-0.0305991516,9.6940000000,0.0000000000
58.6176657165,89623.8568306066,43162.4280018663,-2.6049283320,-0.0208940032,9.6940000000,0.0000000000
59.2129069869,89624.1611608587,43161.9164402693,-2.6138828475,-0.0155248736,9.6940000000,0.0000000000
59.8079782323,89624.4608125677,43161.4023209831,-2.6236654792,-0.0049842492,9.6940000000,0.0000000000
60.4047626361,89624.7562687299,43160.8838064888,-2.6200735966,0.0089650640,9.6940000000,0.0000000000
60.9997330190,89625.0526816841,43160.3679294519,-2.6011435986,0.0185134073,9.6940000000,0.0000000000
61.5904259803,89625.3566056752,43159.8614233984,-2.5872196090,0.0185888806,9.6940000000,0.0000000000
62.1799798275,89625.6669529205,43159.3601666518,-2.5864037586,0.0115721285,9.6940000000,0.0000000000
62.7694801687,89625.9776808097,43158.8592087383,-2.5868316002,0.0062875541,9.6940000000,0.0000000000
63.3589922747,89626.2882005368,43158.3581079279,-2.5796799679,0.0061542750,9.6940000000,0.0000000000
63.9484948739,89626.6022909161,43157.8592486811,-2.5724606550,0.0040207883,9.6940000000,0.0000000000
64.5381232026,89626.9200422558,43157.3625640204,-2.5761552379,-0.0033931148,9.6940000000,0.0000000000
65.1276318291,89627.2358922538,43156.8648098648,-2.5870841184,-0.0107940895,9.6940000000,0.0000000000
65.7168649394,89627.5461385356,43156.3638678493,-2.5941919811,-0.0126164464,9.6940000000,0.0000000000
66.3059633601,89627.8527462815,43155.8608483273,-2.5967804151,-0.0096550514,9.6940000000,0.0000000000
66.8950128252,89628.1580255973,43155.3570787255,-2.6008646787,-0.0077783013,9.6940000000,0.0000000000
67.4839723657,89628.4611985551,43154.8521435832,-2.6071242173,-0.0072997447,9.6940000000,0.0000000000
68.0728537423,89628.7611651177,43154.3453878856,-2.6121302155,-0.0055254283,9.6940000000,0.0000000000
68.6616899852,89629.0585683185,43153.8371758658,-2.6121148104,-0.0035601973,9.6940000000,0.0000000000
69.2505019483,89629.3559670851,43153.3289893827,-2.6129104954,-0.0055139144,9.6940000000,0.0000000000
69.8393683013,89629.6529888353,43152.8205194607,-2.6197313810,-0.0104623933,9.6940000000,0.0000000000
70.4282356822,89629.9465360002,43152.3100345400,-2.6306095684,-0.0133893792,9.6940000000,0.0000000000
71.0172414959,89630.2345804542,43151.7962658751,-2.6372841349,-0.0096626161,9.6940000000,0.0000000000
71.6063650202,89630.5192462124,43151.2804830400,-2.6364590027,-0.0011270352,9.6940000000,0.0000000000
72.1953783388,89630.8042841315,43150.7650317094,-2.6321845606,0.0044013367,9.6940000000,0.0000000000
72.7842971364,89631.0914766126,43150.2508859821,-2.6289669206,0.0032718922,9.6940000000,0.0000000000
73.3731863215,89631.3803074161,43149.7376928028,-2.6309703178,-0.0001965603,9.6940000000,0.0000000000
73.9621001588,89631.6681215589,43149.2239005033,-2.6332349981,-0.0002144195,9.6940000000,0.0000000000
74.5511248012,89631.9548253230,43148.7093609217,-2.6308781329,0.0025294281,9.6940000000,0.0000000000
75.1401350426,89632.2427339508,43148.1955110540,-2.6246925434,0.0061176687,9.6940000000,0.0000000000
75.7290615844,89632.5337741515,43147.6835246546,-2.6204019608,0.0093906904,9.6940000000,0.0000000000
76.3179620166,89632.8269953863,43147.1728143389,-2.6158195470,0.0120740285,9.6940000000,0.0000000000
76.9067397139,89633.1224922218,43146.6635591995,-2.6065784001,0.0129505297,9.6940000000,0.0000000000
77.4954963979,89633.4226717608,43146.1570745726,-2.5976596031,0.0101324074,9.6940000000,0.0000000000
78.0843087299,89633.7273853327,43145.6532396776,-2.5953736281,0.0047948214,9.6940000000,0.0000000000
78.6731287309,89634.0332538453,43145.1500961130,-2.5989093121,0.0026098901,9.6940000000,0.0000000000
79.2618751067,89634.3373034703,43144.6459372883,-2.5984736522,-0.0010533284,9.6940000000,0.0000000000
79.8505756392,89634.6415490161,43144.1419502201,-2.5940351829,-0.0062902763,9.6940000000,0.0000000000
80.4393447182,89634.9480641743,43143.6392599714,-2.6036159025,-0.0058847496,9.6940000000,0.0000000000
81.0298920978,89635.2506604050,43143.1321290921,-2.6127391513,-0.0059812363,9.6940000000,0.0000000000
81.6219486524,89635.5493788705,43142.6209556948,-2.6068412242,-0.0024271232,9.6940000000,0.0000000000
82.2130421255,89635.8506161740,43142.1123816285,-2.6047822959,0.0042281089,9.6940000000,0.0000000000
82.8050842895,89636.1533851140,43141.6036136136,-2.6012637285,0.0053828511,9.6940000000,0.0000000000
83.3996451165,89636.4592379565,43141.0937542058,-2.6002964769,0.0036756177,9.6940000000,0.0000000000
83.9983132280,89636.7677000854,43140.5806707596,-2.5936881314,0.0126502266,9.6940000000,0.0000000000
84.5992192588,89637.0807118184,43140.0677265980,-2.5777985929,0.0290053622,9.6940000000,0.0000000000
85.2023475196,89637.4030216939,43139.5579422877,-2.5461619068,0.0508811873,9.6940000000,0.0000000000
85.8042301838,89637.7405968700,43139.0596394260,-2.5021143073,0.0698932057,9.6940000000,0.0000000000
86.4011672295,89638.0968351359,43138.5806528557,-2.4515650636,0.0834806003,9.6940000000,0.0000000000
86.9922338072,89638.4730835667,43138.1248054936,-2.3968742690,0.0957780167,9.6940000000,0.0000000000
87.5785121060,89638.8704423439,43137.6937274893,-2.3346499679,0.1132930165,9.6940000000,0.0000000000
88.1595777852,89639.2900739035,43137.2917987920,-2.2562232831,0.1349575880,9.6940000000,0.0000000000
88.7314841644,89639.7328145709,43136.9297799968,-2.1645002914,0.1573982844,9.6940000000,0.0000000000
89.2960296626,89640.2007517930,43136.6139535006,-2.0658356291,0.1761314586,9.6940000000,0.0000000000
89.8608653450,89640.6977789739,43136.3456191392,-1.9593518075,0.1898505179,9.6940000000,0.0000000000
90.4272488303,89641.2219426961,43136.1310436400,-1.8458403251,0.2022955089,9.6940000000,0.0000000000
90.9926644642,89641.7661061933,43135.9774828141,-1.7267254578,0.2104606536,9.6940000000,0.0000000000
91.5514196328,89642.3180823570,43135.8907092401,-1.6058943633,0.2133847865,9.6940000000,0.0000000000
92.1076148989,89642.8739350776,43135.8711918861,-1.4887196866,0.2134489818,9.6940000000,0.0000000000
92.6722585223,89643.4366778864,43135.9174839218,-1.3702336234,0.2090240706,9.6940000000,0.0000000000
93.2394196444,89643.9924700544,43136.0304742064,-1.2514707022,0.2027776381,9.6940000000,0.0000000000
93.8092660573,89644.5335092143,43136.2093640098,-1.1389381883,0.1980250593,9.6940000000,0.0000000000
94.3857541625,89645.0570697029,43136.4506583327,-1.0288204667,0.1923915117,9.6940000000,0.0000000000
94.9661595337,89645.5542978460,43136.7500486608,-0.9164675068,0.1895660109,9.6940000000,0.0000000000
95.5536496831,89646.0204457854,43137.1076109271,-0.8039284768,0.1904182572,9.6940000000,0.0000000000
96.1426366124,89646.4445679371,43137.5162990763,-0.6918555035,0.1935358211,9.6940000000,0.0000000000
96.7215805222,89646.8139151247,43137.9621227025,-0.5796579988,0.1997261673,9.6940000000,0.0000000000
97.2938302849,89647.1273579700,43138.4408954812,-0.4628280952,0.2067982020,9.6940000000,0.0000000000
97.8573719390,89647.3789683013,43138.9451488273,-0.3428265125,0.2111367799,9.6940000000,0.0000000000
98.4157093042,89647.5666536659,43139.4709955895,-0.2262731030,0.2097709979,9.6940000000,0.0000000000
98.9719409619,89647.6914426776,43140.0130485018,-0.1139046529,0.2009082343,9.6940000000,0.0000000000
99.5315433650,89647.7550462517,43140.5690246118,-0.0080982235,0.1883287444,9.6940000000,0.0000000000
100.0955843603,89647.7596139318,43141.1330471119,0.0906650419,0.1751981771,9.6940000000,0.0000000000
100.6623220303,89647.7083010047,43141.6974570428,0.1823796906,0.1609115661,9.6940000000,0.0000000000
101.2315409482,89647.6050615943,43142.2572353923,0.2659163239,0.1440517774,9.6940000000,0.0000000000
101.8061830401,89647.4540493904,43142.8116800227,0.3394027370,0.1241367201,9.6940000000,0.0000000000
102.3884914305,89647.2601849750,43143.3607698605,0.3997876509,0.1055609055,9.6940000000,0.0000000000
102.9738898114,89647.0323346091,43143.9000058710,0.4506598641,0.0916698718,9.6940000000,0.0000000000
103.5602182269,89646.7769536319,43144.4277951920,0.4988997142,0.0798540797,9.6940000000,0.0000000000
104.1528852182,89646.4933863865,43144.9482217285,0.5412803638,0.0636593284,9.6940000000,0.0000000000
104.7535623253,89646.1838972686,43145.4630318614,0.5682661219,0.0412048850,9.6940000000,0.0000000000
105.3594695058,89645.8578153018,43145.9737118612,0.5765259920,0.0237970944,9.6940000000,0.0000000000
105.9621407721,89645.5292903004,43146.4789682108,0.5788362643,0.0112011868,9.6940000000,0.0000000000
106.5594038078,89645.2025574705,43146.9789370014,0.5890901160,0.0000079844,9.6940000000,0.0000000000
107.1575919464,89644.8702013094,43147.4762984709,0.5852016837,-0.0068992082,9.6940000000,0.0000000000
107.7527979253,89644.5414288605,43147.9724625912,0.5703896059,-0.0110223914,9.6940000000,0.0000000000
108.3433727683,89644.2225420581,43148.4695439250,0.5646819433,-0.0109979982,9.6940000000,0.0000000000
108.9327767478,89643.9071241913,43148.9674481530,0.5666440964,-0.0027785309,9.6940000000,0.0000000000
109.5220625747,89643.5907933927,43149.4646328387,0.5702632243,0.0026423547,9.6940000000,0.0000000000
110.1114003870,89643.2726372303,43149.9607131883,0.5694401146,0.0026717302,9.6940000000,0.0000000000
110.7006591861,89642.9549321048,43150.4569887022,0.5676822955,0.0010937652,9.6940000000,0.0000000000
111.2898783787,89642.6381211280,43150.9537885229,0.5709982103,-0.0003651239,9.6940000000,0.0000000000
111.8791103141,89642.3196576629,43151.4495458174,0.5707923267,-0.0001569133,9.6940000000,0.0000000000
112.4683430958,89642.0012958156,43151.9453693800,0.5685085663,-0.0003631839,9.6940000000,0.0000000000
113.0574852733,89641.6841159189,43152.4418423585,0.5682028489,-0.0010852742,9.6940000000,0.0000000000
113.6466158892,89641.3670940389,43152.9384025364,0.5692759613,0.0006705361,9.6940000000,0.0000000000
114.2357604290,89641.0495319714,43153.4346339562,0.5703351256,0.0013377456,9.6940000000,0.0000000000
114.8249208132,89640.7314359368,43153.9305420839,0.5703111430,-0.0001726518,9.6940000000,0.0000000000
115.4141101235,89640.4133361786,43154.4264821883,0.5689233649,-0.0018383803,9.6940000000,0.0000000000
116.0033329192,89640.0959069417,43154.9228914777,0.5672458860,-0.0019222009,9.6940000000,0.0000000000
116.5925911100,89639.7792918491,43155.4198624009,0.5666440996,-0.0004192111,9.6940000000,0.0000000000
117.1818988906,89639.4629492641,43155.9170656080,0.5676699171,0.0005022885,9.6940000000,0.0000000000
117.7712673129,89639.1460642007,43156.4139951743,0.5681662855,-0.0015698139,9.6940000000,0.0000000000
118.3607078533,89638.8288937104,43156.9108281752,0.5653837733,-0.0043588362,9.6940000000,0.0000000000
118.9502076904,89638.5130751224,43157.4085918514,0.5602464135,-0.0041585741,9.6940000000,0.0000000000
119.5397306670,89638.1998055857,43157.9079910278,0.5595005995,-0.0006835056,9.6940000000,0.0000000000
120.1293011053,89637.8868834040,43158.4076639308,0.5638421396,0.0029335224,9.6940000000,0.0000000000
120.7187994389,89637.5718333638,43158.9059126211,0.5672486378,0.0040144575,9.6940000000,0.0000000000
121.3082694691,89637.2551030794,43159.4030613347,0.5669223348,0.0025133678,9.6940000000,0.0000000000
121.8977558419,89636.9385262563,43159.9003271578,0.5665301389,0.0015609808,9.6940000000,0.0000000000
122.4872650688,89636.6221322173,43160.3977363863,0.5690810858,0.0034358931,9.6940000000,0.0000000000
123.0767818079,89636.3044662965,43160.8943432213,0.5725098961,0.0040286105,9.6940000000,0.0000000000
123.6663171275,89635.9850894099,43161.3898735405,0.5740603281,-0.0014216336,9.6940000000,0.0000000000
124.2558640217,89635.6649383358,43161.8849178115,0.5692585032,-0.0063221711,9.6940000000,0.0000000000
124.8455036649,89635.3471180671,43162.3815718013,0.5611555067,-0.0048492901,9.6940000000,0.0000000000
125.4355546026,89635.0331136971,43162.8811329735,0.5633415823,0.0008235483,9.6940000000,0.0000000000
126.0254138571,89634.7181203614,43163.3798444518,0.5719064016,0.0075087953,9.6940000000,0.0000000000
126.6149678489,89634.3990324767,43163.8755831240,0.5774814537,0.0113112190,9.6940000000,0.0000000000
127.2042655298,89634.0773257203,43164.3693204222,0.5810479164,0.0094133489,9.6940000000,0.0000000000
127.7933517278,89633.7539762010,43164.8617304515,0.5858361768,0.0068503812,9.6940000000,0.0000000000
128.3823079889,89633.4283444516,43165.3524782904,0.5902989894,0.0084224134,9.6940000000,0.0000000000
128.9713423216,89633.1004823813,43165.8418328734,0.5929935227,0.0045645311,9.6940000000,0.0000000000
129.5607681296,89632.7710841461,43166.3306268850,0.5953185363,-0.0027938666,9.6940000000,0.0000000000
130.1510622461,89632.4400634260,43166.8193726541,0.5845054465,-0.0080803648,9.6940000000,0.0000000000
130.7424559161,89632.1137400873,43167.3125861490,0.5734371068,-0.0333040887,9.6940000000,0.0000000000
131.3353909174,89631.7920594730,43167.8106759985,0.5598616522,-0.0234054102,9.6940000000,0.0000000000
131.9312604088,89631.4756116718,43168.3155732552,0.5245176863,-0.0056411681,9.6940000000,0.0000000000
132.5382472312,89631.1716353486,43168.8409601580,0.5692244092,0.0114625157,9.6940000000,0.0000000000
133.1331305680,89630.8510057727,43169.3420418473,0.5791079054,0.0271860115,9.6940000000,0.0000000000
133.7251620532,89630.5270002527,43169.8375433130,0.5954831068,0.0485632590,9.6940000000,0.0000000000
134.3128109844,89630.1973828116,43170.3240447095,0.6212819216,0.0428457898,9.6940000000,0.0000000000
134.8943315465,89629.8588924793,43170.7968982377,0.6691948262,0.0657182027,9.6940000000,0.0000000000
135.4646140289,89629.5051150763,43171.2441830003,0.7075509750,0.0809594317,9.6940000000,0.0000000000
136.0305717673,89629.1372569381,43171.6742859552,0.7593691688,0.0930441237,9.6940000000,0.0000000000
136.5902411728,89628.7519446676,43172.0801976422,0.8172942206,0.1015325864,9.6940000000,0.0000000000
137.1450274210,89628.3473406016,43172.4597807438,0.8792421791,0.1116655258,9.6940000000,0.0000000000
137.6969831646,89627.9221934826,43172.8117822638,0.9419305723,0.1112010803,9.6940000000,0.0000000000
138.2485887408,89627.4761126881,43173.1362520411,0.9983742963,0.1064113674,9.6940000000,0.0000000000
138.8024114002,89627.0105740671,43173.4362409250,1.0533440256,0.0973262397,9.6940000000,0.0000000000
139.3605738532,89626.5254849794,43173.7123457981,1.1009210321,0.0819914409,9.6940000000,0.0000000000
139.9245727078,89626.0226096368,43173.9677104351,1.1387154601,0.0652184651,9.6940000000,0.0000000000
140.4950043990,89625.5046027117,43174.2065851717,1.1613172604,0.0445654010,9.6940000000,0.0000000000
141.0714818255,89624.9757836267,43174.4360990028,1.1767696152,0.0238605286,9.6940000000,0.0000000000
141.6525416459,89624.4392500389,43174.6591734837,1.1788062881,0.0029674686,9.6940000000,0.0000000000
142.2361105105,89623.8999444996,43174.8821132850,1.1677899384,-0.0181773966,9.6940000000,0.0000000000
142.8196370447,89623.3631665573,43175.1109640155,1.1430111026,-0.0428532640,9.6940000000,0.0000000000
143.4004880159,89622.8346579288,43175.3519338898,1.1042900199,-0.0674751753,9.6940000000,0.0000000000
143.9763953874,89622.3202890879,43175.6109589776,1.0514056960,-0.0940040040,9.6940000000,0.0000000000
144.5457107002,89621.8260540527,43175.8935393295,0.9848977821,-0.1173450688,9.6940000000,0.0000000000
145.1075011962,89621.3579614624,43176.2041804219,0.9057013162,-0.1392961505,9.6940000000,0.0000000000
145.6618203433,89620.9217909213,43176.5462695564,0.8211936058,-0.1602798570,9.6940000000,0.0000000000
146.2093054294,89620.5210539502,43176.9192974367,0.7240518676,-0.1867514283,9.6940000000,0.0000000000
146.7512650628,89620.1620460863,43177.3252944784,0.6181350458,-0.1722512113,9.6940000000,0.0000000000
147.2899238247,89619.8498845510,43177.7642801702,0.5088855714,-0.1919347754,9.6940000000,0.0000000000
147.8273540726,89619.5880462058,43178.2336115589,0.4460933477,-0.2046745058,9.6940000000,0.0000000000
148.3494917580,89619.3627727783,43178.7046525820,0.2837193387,-0.2122489912,9.6940000000,0.0000000000
148.8976994752,89619.2093139681,43179.2309434662,0.1693792455,-0.2155907090,9.6940000000,0.0000000000
149.4537389925,89619.1155821029,43179.7790258343,0.0603525794,-0.2153469964,9.6940000000,0.0000000000
150.0145848470,89619.0817541537,43180.3388505768,-0.0443388771,-0.1817013687,9.6940000000,0.0000000000
150.5786000033,89619.1067537593,43180.9023114151,-0.1475969384,-0.1862312396,9.6940000000,0.0000000000
151.1418926044,89619.1895924848,43181.4594795226,-0.2578995794,-0.1818062419,9.6940000000,0.0000000000
151.7164077336,89619.3361226609,43182.0149941859,-0.3593785084,-0.1815628119,9.6940000000,0.0000000000
152.2957171070,89619.5398614304,43182.5572947150,-0.4552069753,-0.1744031228,9.6940000000,0.0000000000
152.8670926467,89619.7910656707,43183.0704871127,-0.5567264368,-0.1587487334,9.6940000000,0.0000000000
153.4503250484,89620.0992513953,43183.5656452627,-0.6356161303,-0.1397179199,9.6940000000,0.0000000000
154.0292823066,89620.4429629371,43184.0315356821,-0.7011345922,-0.1178844318,9.6940000000,0.0000000000
154.6114199278,89620.8184912173,43184.4763533086,-0.7560762306,-0.0956409360,9.6940000000,0.0000000000
155.1966551117,89621.2200047253,43184.9021315646,-0.8075265986,-0.0824882673,9.6940000000,0.0000000000
155.7884972849,89621.6476577791,43185.3112648237,-0.8495087466,-0.0707936671,9.6940000000,0.0000000000
