idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
37,3.5712178162,-3.6876072207,37,37,89619.3658606567,43142.0005582960,89625.5146876784,43145.8583383797
38,3.5805487449,-3.6735293254,38,38,89619.0452341775,43142.4946330464,89625.1940644393,43146.3434685926
39,3.5929837096,-3.6525733865,39,39,89618.7225693978,43142.9872453011,89624.8679965699,43146.8254509372
40,3.5935269461,-3.6444399763,40,40,89618.4107698874,43143.4859858851,89624.5529607922,43147.3150400841
41,3.5857006655,-3.6866629955,41,41,89618.1070519430,43143.9883631190,89624.2803764225,43147.8324934612
42,3.5892601098,-3.7374269147,42,42,89617.7945702379,43144.4836178199,89624.0144433546,43148.3557646622
43,3.6407131778,-3.7361535546,43,43,89617.4421435745,43144.9523211695,89623.7035161837,43148.8527539449
44,3.6373392765,-3.7851318612,44,44,89617.1367825721,43145.4486351345,89623.4342054428,43149.3774444932
45,3.6432871226,-3.7927738193,45,45,89616.8238436664,43145.9385233343,89623.1285739086,43149.8812861859
46,3.6358432207,-3.8079630913,46,46,89616.5223940786,43146.4339066697,89622.8278968132,43150.3900269504
47,3.6329403149,-3.8183348268,47,47,89616.2170337506,43146.9251664484,89622.5214866929,43150.8969889943
48,3.6320532233,-3.8216639061,48,48,89615.9097180837,43147.4135196845,89622.2072736645,43151.4008361694
49,3.6260901985,-3.8371574351,49,49,89615.6062476825,43147.9026518633,89621.9012853225,43151.9117123956
50,3.6218416929,-3.8572602761,50,50,89615.3006951567,43148.3888262014,89621.5969051999,43152.4254962841
51,3.6034463997,-3.8657429312,51,51,89615.0062066421,43148.8805302185,89621.2802727280,43152.9332927344
52,3.6078233784,-3.8495523367,52,52,89614.6915762616,43149.3576453703,89620.9403196976,43153.4277384930
53,3.6090172728,-3.8081372101,53,53,89614.3784606862,43149.8341005333,89620.5765626331,43153.9081296054
54,3.5753376750,-3.7657134844,54,54,89614.0930682578,43150.3273502687,89620.2091945175,43154.3874034335
55,3.4993551616,-3.7742872194,55,55,89613.8411148280,43150.8418573956,89619.8812596718,43154.8943287098
56,3.4712076485,-3.7778634634,56,56,89613.5474524043,43151.3274907277,89619.5458283797,43155.3979351312
57,3.4711977876,-3.7654078412,57,57,89613.2285606587,43151.7946994600,89619.1936792903,43155.8917497083
58,3.4736675266,-3.7655756117,58,58,89612.9056136691,43152.2576462191,89618.8483349543,43156.3917368014
59,3.4710602787,-3.7710286881,59,59,89612.5842332826,43152.7211601046,89618.5039811259,43156.8930227670
60,3.4631257678,-3.7823089755,60,60,89612.2569841580,43153.1962373087,89618.1694071632,43157.3842653445
61,3.4506145775,-3.7985264235,61,61,89611.9195518937,43153.6949452926,89617.8553510275,43157.8562352242
62,3.4343279318,-3.8182919100,62,62,89611.5751333119,43154.2193935643,89617.5642109871,43158.3098022444
63,3.4178623980,-3.8374625923,63,63,89611.2250291289,43154.7706463394,89617.2959916483,43158.7434482225
64,3.4060414649,-3.8518416369,64,64,89610.8699647391,43155.3497814838,89617.0502985904,43159.1550857562
65,3.4045567472,-3.8575925096,65,65,89610.5104412872,43155.9582751661,89616.8263941686,43159.5426232277
66,3.4200292182,-3.8759474807,66,66,89610.1467639657,43156.5981397660,89616.6448717824,43159.9156494938
67,3.4254006330,-3.8821263244,67,67,89609.8107424272,43157.2861318352,89616.4852169324,43160.2612520536
68,3.4192873552,-3.9427540990,68,68,89609.5141763462,43158.0231517227,89616.4090534253,43160.6039121607
69,3.4501754962,-4.1126440922,69,69,89609.2229098464,43158.7907482081,89616.4706552805,43160.9509394610
70,3.3741266813,-4.0210129158,70,70,89609.0869458007,43159.6183421611,89616.3096796630,43161.2058575826
71,3.5127274523,-4.0115848248,71,71,89608.7994142501,43160.4319559018,89616.2511982396,43161.4741605920
72,3.5398225446,-3.9770703775,72,72,89608.6861078679,43161.3035738690,89616.1913213625,43161.7224409147
73,3.5278225698,-4.0814321041,73,73,89608.6874554798,43162.2091609822,89616.2920687481,43161.9434285364
74,3.5868499584,-4.1580606895,74,74,89608.7068206983,43163.1502852038,89616.3817404554,43162.1114167490
75,3.5490800819,-4.1356531217,75,75,89608.9259557449,43164.1016178498,89616.3830407566,43162.2450060056
76,3.6940016372,-4.1185931885,76,76,89609.0906020443,43165.1155479735,89616.3933818235,43162.3395714952
77,3.6618295574,-4.0879595447,77,77,89609.5551275734,43166.0615177874,89616.3906423080,43162.4098100446
78,3.6632501531,-4.0437858584,78,78,89610.1183460093,43166.9698488732,89616.3784400480,43162.4743370325
79,3.7240999351,-3.9916957530,79,79,89610.7396330709,43167.8213597792,89616.3884995021,43162.5655238664
80,3.7538823052,-3.9705164519,80,80,89611.4453000462,43168.5373858362,89616.4750521685,43162.6749691206
81,3.7236344107,-3.9535011175,81,81,89612.2226072730,43169.0995184714,89616.6151829343,43162.8031950221
82,3.7955840982,-3.9395699424,82,82,89612.9724616969,43169.6568476067,89616.7955519563,43162.9325194692
83,3.8740071454,-3.8785438060,83,83,89613.7593911744,43170.1470342297,89616.9815772141,43163.0958241648
84,3.9772887335,-3.8318670564,84,84,89614.5836579862,43170.5921899963,89617.1915689088,43163.2313670280
85,3.9632433143,-3.7698884238,85,85,89615.4954566881,43170.8551008181,89617.4001654637,43163.3602084934
86,3.9979573471,-3.8646556095,86,86,89616.4496796473,43171.0845821821,89617.6203571793,43163.3096097306
87,3.9503792876,-3.9759677365,87,87,89617.4843003115,43171.1357632049,89617.7713510894,43163.2146156240
88,3.9156821481,-3.9942911048,88,88,89618.5822889303,43171.0716629141,89617.8350151466,43163.1970671305
89,3.9891263939,-3.9046127670,89,89,89619.7305108726,43170.9542627156,89617.8687216707,43163.2832224401
90,4.2335830712,-3.8438329756,90,90,89620.9170309978,43170.8297511237,89617.9208025008,43163.3286002262
91,4.2870598720,-3.7311493252,91,91,89621.9584259665,43170.3907517309,89618.0598333569,43163.3841366855
92,4.1401330097,-3.7673688849,92,92,89622.7661465783,43169.7046721357,89618.1848818837,43163.2594723707
93,3.9938333061,-3.7940989978,93,93,89623.4326600884,43168.9938566451,89618.3510432915,43163.0922415865
94,3.9422257094,-3.8635472952,94,94,89624.0451806194,43168.3507713678,89618.5177989976,43162.8391341694
95,3.9334042078,-3.6492923261,95,95,89624.5972540872,43167.7469126872,89618.9206572303,43162.7196336170
96,3.9229780885,-3.6409268931,96,96,89625.0741038221,43167.1649734836,89619.2034604373,43162.3954656663
97,3.8927768745,-3.6891299171,97,97,89625.4772369268,43166.6027122506,89619.4652183589,43161.9830863635
98,3.8827582561,-3.7282584168,98,98,89625.8549584787,43166.0844560191,89619.7536733700,43161.5345225231
99,3.9284002442,-3.7412324781,99,99,89626.2595490290,43165.6136803196,89620.0717263979,43161.0822217044
100,3.9443246673,-3.7390409458,100,100,89626.6353605392,43165.1230176105,89620.3990038377,43160.6350378605
101,3.9396648256,-3.7623552295,101,101,89626.9895476401,43164.6186028409,89620.7026989578,43160.1692605776
102,3.9272929500,-3.7970172965,102,102,89627.3325559823,43164.1084315774,89620.9942789185,43159.6935462283
103,3.9127059382,-3.8336264887,103,103,89627.6690061545,43163.5959862778,89621.2815680948,43159.2134868652
104,3.8964339895,-3.8675857428,104,104,89627.9995134577,43163.0818265967,89621.5685800338,43158.7317578961
105,3.8601145690,-3.8894014749,105,105,89628.3090029685,43162.5560025124,89621.8634751525,43158.2536577927
106,3.8203836706,-3.9020773616,106,106,89628.6114025217,43162.0281668099,89622.1641021513,43157.7774348344
107,3.8031836025,-3.8970826527,107,107,89628.9286710076,43161.5127118090,89622.4779237182,43157.3077195606
108,3.7958880985,-3.8792051689,108,108,89629.2506393499,43161.0026942848,89622.8012888151,43156.8418128467
109,3.7800026320,-3.8537036291,109,109,89629.5620478542,43160.4882368509,89623.1300811069,43156.3768775817
110,3.7418493309,-3.8537209583,110,110,89629.8515470940,43159.9622904875,89623.4365752242,43155.8952493113
111,3.6835583156,-3.8731706967,111,111,89630.1210923207,43159.4263470273,89623.7260096809,43155.4005463124
112,3.6560672654,-3.8934741356,112,112,89630.4140674275,43158.9077050993,89624.0142945986,43154.9028976003
113,3.6413301355,-3.9049573990,113,113,89630.7155701742,43158.3967617406,89624.3099022185,43154.4075420682
114,3.6301017815,-3.9127089711,114,114,89631.0180645045,43157.8887288508,89624.6087982056,43153.9118834226
115,3.6150680178,-3.9240065088,115,115,89631.3156144823,43157.3798969733,89624.9050615865,43153.4122205389
116,3.5894953350,-3.9458007224,116,116,89631.6027634449,43156.8668798611,89625.1930349534,43152.9050535981
117,3.5265079738,-3.9693637753,117,117,89631.8569248606,43156.3356881721,89625.4804028722,43152.3951221455
118,3.4914621186,-3.9541198936,118,118,89632.1341845642,43155.8204656788,89625.8017234590,43151.9042649879
119,3.4763981243,-3.9191978611,119,119,89632.4284048870,43155.3163395914,89626.1403265616,43151.4234086965
120,3.4181576239,-3.9377490432,120,120,89632.6861660123,43154.7896143500,89626.4337080458,43150.9145488959
121,3.3455146763,-3.9562670167,121,121,89632.9319529665,43154.2554079480,89626.7273773233,43150.4058291426
122,3.3245079124,-3.9378427357,122,122,89633.2218769648,43153.7485475101,89627.0526900536,43149.9167242116
123,3.3188150270,-3.8888540376,123,123,89633.5250541464,43153.2499194439,89627.4042035556,43149.4439134808
124,3.2886516172,-3.8604173916,124,124,89633.8076992381,43152.7385199447,89627.7385005915,43148.9604231381
125,3.2145539491,-3.8828634274,125,125,89634.0533150739,43152.2040250933,89628.0298586361,43148.4501862638
126,3.1675307377,-3.8894971350,126,126,89634.3221839927,43151.6839669752,89628.3349060978,43147.9484421385
127,3.1544442287,-3.8728240090,127,127,89634.6201066028,43151.1820176028,89628.6599893106,43147.4591825612
128,3.1250558628,-3.8740756932,128,128,89634.9044617594,43150.6715863294,89628.9701329164,43146.9605778789
129,3.0641424484,-3.9051349955,129,129,89635.1623622944,43150.1445751785,89629.2552828024,43146.4462999095
130,2.9844024238,-3.9247121158,130,130,89635.4045967470,43149.6076877265,89629.5504521673,43145.9382388631
131,2.9589270690,-3.9050408541,131,131,89635.6930940614,43149.0997519080,89629.8791531193,43145.4511704890
132,2.9517279593,-3.8494042842,132,132,89635.9973379181,43148.6016971107,89630.2385751772,43144.9834031082
133,2.9180163456,-3.8163339318,133,133,89636.2794038854,43148.0897017492,89630.5791461975,43144.5038216690
134,2.8398846413,-3.8394384094,134,134,89636.5241654786,43147.5541872112,89630.8724508034,43143.9944853071
135,2.7766034578,-3.8603511282,135,135,89636.7817996050,43147.0267083739,89631.1679117008,43143.4864500817
136,2.7518199924,-3.8820666929,136,136,89637.0722913312,43146.5199129178,89631.4629984657,43142.9781215489
137,2.7617598548,-3.9020888563,137,137,89637.3924186312,43146.0318412537,89631.7598255004,43142.4708337744
138,2.7711046433,-3.9292610224,138,138,89637.7112612803,43145.5453123195,89632.0524108904,43141.9575118346
139,2.7571270267,-3.9398496262,139,139,89638.0090501818,43145.0505915984,89632.3633682240,43141.4484017754
140,2.7274110186,-3.9745482805,140,140,89638.2929014333,43144.5524474329,89632.6596757730,43140.9216035769
141,2.7059242382,-4.0003168144,141,141,89638.5838978414,43144.0641618838,89632.9701582018,43140.3954296347
142,2.6848899463,-4.0255540105,142,142,89638.8763411650,43143.5819085876,89633.2886647436,43139.8660062332
143,2.6289636577,-4.0491732116,143,143,89639.1418219680,43143.0861551170,89633.6169795032,43139.3346717059
144,2.5972140544,-4.0456005426,144,144,89639.4303041355,43142.6099391114,89633.9769015255,43138.8168683578
145,2.5803223188,-4.0333576448,145,145,89639.7345452531,43142.1487192565,89634.3535209236,43138.3035482815
146,2.5524154652,-4.0331987632,146,146,89640.0340966873,43141.6878475647,89634.7304986819,43137.7837262856
147,2.5122682270,-4.0539532138,147,147,89640.3289543988,43141.2263715711,89635.1016061629,43137.2526963918
148,2.4903132009,-4.1018687109,148,148,89640.6368264958,43140.7919100376,89635.4748628048,43136.6917889161
149,2.6135551928,-4.1031998134,149,149,89641.0479734386,43140.4825670175,89635.9307451364,43136.1318461212
150,2.6733686041,-4.0974361972,150,150,89641.3950993141,43140.1799339186,89636.4554597562,43135.5491932982
151,2.5975566421,-4.3658355222,151,151,89641.6322111685,43139.8323926558,89636.8731346742,43134.7490845445
152,2.6352471773,-4.4878175036,152,152,89641.9358510117,43139.6170881761,89637.5101960375,43134.0357237822
153,3.0216871465,-4.5284760853,153,153,89642.4069265398,43139.7516009062,89638.3244152740,43133.4003753086
154,2.9280364204,-4.5873969455,154,154,89642.5678956732,43139.5506690765,89639.2664028650,43132.7992333837
155,2.8536847202,-4.6090858203,155,155,89642.7218357172,43139.4048437774,89640.3696194876,43132.3224696734
156,2.9219714791,-4.5797984837,156,156,89642.8996621240,43139.4294302105,89641.5898645160,43132.0428895587
157,3.0252702296,-4.5348414694,157,157,89643.0659551463,43139.5166280381,89642.8302587239,43131.9601913053
158,3.0972065307,-4.4592090187,158,158,89643.2431590934,43139.5972739861,89644.0073006253,43132.0795945787
159,3.1593250027,-4.3643657810,159,159,89643.4562476655,43139.6967751097,89645.0697419718,43132.3481317565
160,3.2145773455,-4.2754281554,160,160,89643.6996127288,43139.8222244677,89646.0256106829,43132.7025393678
161,3.2845868214,-4.1778035522,161,161,89643.9469901955,43139.9912132717,89646.8961598753,43133.1363122302
162,3.3766021871,-4.1183740002,162,162,89644.1716677438,43140.2019781515,89647.7237615270,43133.6021828665
163,3.3677622100,-4.0343322213,163,163,89644.4218646178,43140.3404381401,89648.4942092728,43134.1592561350
164,3.4335782532,-3.9680412564,164,164,89644.5957385015,43140.5469872862,89649.2358405488,43134.7804090673
165,3.5742968802,-3.8456890410,165,165,89644.6572045593,43140.7876052910,89649.9055093111,43135.5424657977
166,3.8064265470,-3.8040020218,166,166,89644.5658570543,43141.0304563882,89650.5805736389,43136.3676452825
167,3.8689197952,-3.7371438881,167,167,89644.5406010059,43141.1015043109,89651.1465953705,43137.3314853176
168,3.7582979703,-3.5952597349,168,168,89644.6505772497,43141.0758206204,89651.5029060193,43138.4074126013
169,4.1258370883,-3.3246237168,169,169,89644.3037255844,43141.1972056944,89651.5642219052,43139.5255121272
170,4.2507563383,-2.9339653758,170,170,89644.1820012006,43141.2417524934,89651.3360911786,43140.5790137095
171,4.2982517500,-2.8442995198,171,171,89644.1350868602,43141.3319351170,89651.2756015224,43141.5024900891
172,4.3588646317,-2.7532183301,172,172,89644.0606823780,43141.4841108112,89651.1192169710,43142.3552098037
173,4.4877869499,-2.5524016223,173,173,89643.8947517025,43141.6830219138,89650.7880626384,43143.1135880510
174,4.6217419192,-2.4282555991,174,174,89643.6942874492,43141.9321481811,89650.4896057238,43143.8099433124
175,4.5066586640,-2.3602703758,175,175,89643.6976990897,43142.3101472605,89650.2186607940,43144.4623026659
176,4.2806682762,-2.3256624075,176,176,89643.7693050663,43142.7844895933,89649.9626106979,43145.0837439194
177,4.3116268385,-2.2670656270,177,177,89643.5746583979,43143.1987730778,89649.6707994300,43145.6718802475
178,4.3250490041,-2.1733919546,178,178,89643.3806530239,43143.6236694707,89649.3332582789,43146.2306266189
179,4.2707378262,-2.1719298620,179,179,89643.2339658532,43144.0781198855,89649.0669509099,43146.8138560331
180,4.2961841355,-2.1607400084,180,180,89643.0008170428,43144.5010529801,89648.7791443412,43147.3825114706
181,4.3525365934,-2.1357975000,181,181,89642.7273238142,43144.9104598249,89648.4679882739,43147.9342407144
182,4.3776444198,-2.1428037781,182,182,89642.4692308507,43145.3351479510,89648.1752512739,43148.4907105998
183,4.3848711915,-2.1493635563,183,183,89642.2145720852,43145.7705045000,89647.8733160008,43149.0377420240
184,4.3841002093,-2.1565202752,184,184,89641.9549795516,43146.2126097129,89647.5644042858,43149.5762491813
185,4.3889231840,-2.1568576214,185,185,89641.6793606352,43146.6549230436,89647.2434623435,43150.1028236414
186,4.4063264898,-2.1475723497,186,186,89641.3826431885,43147.0938136969,89646.9094761540,43150.6162712723
187,4.4255957194,-2.1363388635,187,187,89641.0747487233,43147.5351621804,89646.5701810333,43151.1211361339
188,4.4371007180,-2.1344466542,188,188,89640.7644462008,43147.9847253632,89646.2360656205,43151.6243154213
189,4.4365463772,-2.1561242844,189,189,89640.4559489589,43148.4455502200,89645.9198200223,43152.1346448861
190,4.4388637122,-2.1778269949,190,190,89640.1376130361,43148.9098798271,89645.6027888665,43152.6398193785
191,4.4656970018,-2.1789502650,191,191,89639.7924657748,43149.3659264448,89645.2690173374,43153.1287339448
192,4.5010186777,-2.1661974784,192,192,89639.4346246093,43149.8232494792,89644.9250663070,43153.6056853656
193,4.4998628338,-2.1218181840,193,193,89639.1019408947,43150.3080384320,89644.5572030141,43154.0612736645
194,4.4602946433,-2.1266958779,194,194,89638.7969829192,43150.8219209082,89644.2328838107,43154.5420587583
195,4.4286858904,-2.1186128336,195,195,89638.4826173452,43151.3390768906,89643.9016973422,43155.0134057500
196,4.4332492884,-2.0810200070,196,196,89638.1370372866,43151.8434975335,89643.5503383651,43155.4672905583
197,4.4374955415,-2.0621346293,197,197,89637.7939605293,43152.3519926089,89643.2179847024,43155.9332150436
198,4.4216689991,-2.0621494399,198,198,89637.4719668375,43152.8717889358,89642.9037189684,43156.4124061612
199,4.4069143555,-2.0536427417,199,199,89637.1532023875,43153.3909759125,89642.5844664592,43156.8895711434
200,4.4094354024,-2.0462305568,200,200,89636.8237225299,43153.9007022079,89642.2680611027,43157.3698232034
201,4.4179628915,-2.0335598137,201,201,89636.4926662407,43154.4070242370,89641.9489345692,43157.8495932114
202,4.4225105308,-2.0243202603,202,202,89636.1682102245,43154.9151309345,89641.6342143830,43158.3333798706
203,4.4166376594,-2.0278339524,203,203,89635.8556042800,43155.4282128351,89641.3316359990,43158.8259018979
204,4.3999563032,-2.0302295901,204,204,89635.5549828869,43155.9462311959,89641.0292419692,43159.3196238682
205,4.3827286647,-2.0264471937,205,205,89635.2573879711,43156.4636079183,89640.7224913143,43159.8117687017
206,4.3801294543,-2.0095995579,206,206,89634.9496079543,43156.9723106956,89640.4052600291,43160.2986446064
207,4.3863611660,-1.9896802928,207,207,89634.6363050537,43157.4752853576,89640.0858349499,43160.7853500995
208,4.3931738193,-1.9707481167,208,208,89634.3242778104,43157.9766914494,89639.7674687992,43161.2738378319
209,4.3936323835,-1.9581756499,209,209,89634.0192279427,43158.4799669931,89639.4545473071,43161.7667235553
210,4.3856415181,-1.9549572799,210,210,89633.7227228860,43158.9860391213,89639.1494205759,43162.2653904749
211,4.3734615206,-1.9555961015,211,211,89633.4308840297,43159.4925632991,89638.8471598865,43162.7668458506
212,4.3671417883,-1.9547234869,212,212,89633.1348766832,43159.9942075034,89638.5429379875,43163.2681735214
213,4.3661625228,-1.9490797071,213,213,89632.8349211399,43160.4910947904,89638.2337350806,43163.7675398846
214,4.3705407177,-1.9381916980,214,214,89632.5307888536,43160.9830566236,89637.9189221196,43164.2645386975
215,4.3736563355,-1.9273410150,215,215,89632.2279235470,43161.4733737401,89637.6027858678,43164.7617506412
216,4.3693827750,-1.9225586689,216,216,89631.9313249572,43161.9651099687,89637.2902296781,43165.2621794745
217,4.3624857789,-1.9198281939,217,217,89631.6366954840,43162.4556565989,89636.9775754607,43165.7635970347
218,4.3637448343,-1.9093127022,218,218,89631.3346621979,43162.9391799738,89636.6562255936,43166.2606576394
219,4.3706785426,-1.8925329644,219,219,89631.0271628307,43163.4167716605,89636.3272708380,43166.7539371481
220,4.3757575006,-1.8766268416,220,220,89630.7203877780,43163.8922460707,89635.9965386567,43167.2470250301
221,4.3723364675,-1.8700668170,221,221,89630.4197167396,43164.3690472427,89635.6709128192,43167.7443307123
222,4.3602702736,-1.8721686355,222,222,89630.1250027568,43164.8471968470,89635.3494991476,43168.2454217098
223,4.3512328693,-1.8717838228,223,223,89629.8262159315,43165.3202334805,89635.0226568025,43168.7441112565
224,4.3674663973,-1.8588447871,224,224,89629.5046921628,43165.7755919335,89634.6817850952,43169.2345888596
225,4.3950851001,-1.8299411735,225,225,89629.1720207854,43166.2204627854,89634.3239528649,43169.7145360467
226,4.3978705644,-1.7327305241,226,226,89628.8580006426,43166.6749863979,89633.9060197417,43170.1537466485
227,4.3223853337,-1.7310083695,227,227,89628.6059003461,43167.1701039950,89633.5628193710,43170.6446585140
228,4.2453775552,-1.7348256048,228,228,89628.3519266179,43167.6626669904,89633.2195823658,43171.1366786995
229,4.2468847482,-1.6867228912,229,229,89628.0310762691,43168.1055228864,89632.8295057075,43171.5959060379
230,4.2423273730,-1.6619502755,230,230,89627.7123471115,43168.5471543758,89632.4536460019,43172.0657591252
231,4.2264063848,-1.6617371633,231,231,89627.3996917914,43168.9907086194,89632.0923714097,43172.5472508226
232,4.2373038743,-1.6793756887,232,232,89627.0625442856,43169.4128923759,89631.7396931006,43173.0366164290
233,4.2697169078,-1.6733037725,233,233,89626.7054430153,43169.8161065055,89631.3624391460,43173.5082443475
234,4.2791702838,-1.6834523713,234,234,89626.3711247825,43170.2179203878,89630.9887811738,43173.9902033011
235,4.4510829100,-1.6855695042,235,235,89625.9382689162,43170.4701955808,89630.5879605847,43174.4750514134
236,4.4417987622,-1.8119394337,236,236,89625.6822606084,43170.7724449746,89630.2427068695,43175.0516471575
237,4.4434964867,-1.8186143095,237,237,89625.4554340390,43171.0013324189,89629.7604973688,43175.5489099443
238,4.5777712290,-1.7213550247,238,238,89625.1862418036,43171.0622489597,89629.1570294147,43175.9522220995
239,4.6657636433,-1.5196502680,239,239,89624.9723731127,43171.1115302458,89628.4591421836,43176.2205210171
240,4.0219006618,-1.4891310166,240,240,89625.0888915372,43171.7956631280,89627.8529238092,43176.5634294560
241,3.6002451333,-1.4853964957,241,241,89624.9643228381,43172.3399621664,89627.2614593167,43176.8772427151
242,3.7939205807,-1.0121120996,242,242,89624.4856455493,43172.3527784379,89626.4827724074,43176.7242123487
243,3.8894422240,-0.8805342186,243,243,89623.9938671427,43172.4633823101,89625.8730128204,43176.8476139172
244,4.0239452286,-0.8336350067,244,244,89623.4278400589,43172.5548678727,89625.3094146354,43177.0332339648
245,4.1108182838,-1.1728143497,245,245,89622.8198354076,43172.7166093831,89624.9113912555,43177.5686365822
246,4.2695955009,-1.2801969641,246,246,89622.1214829988,43172.8518424316,89624.4485940458,43177.8901705849
247,4.5023451373,-1.1530741547,247,247,89621.3261005784,43172.9781872977,89623.9120117400,43178.0077827916
248,4.9814261425,-1.0310885342,248,248,89620.3370034496,43172.9743252259,89623.3958258565,43178.1506113675
249,4.9595726945,-1.6492519141,249,249,89619.5392821348,43173.5103916377,89623.3216575718,43178.9298195375
250,5.0718797911,-1.6371686466,250,250,89618.6445648930,43174.0533299057,89622.9672112682,43179.1842225429
251,5.4640133503,-1.4763048364,251,251,89617.5505132180,43174.5377941664,89622.5464668225,43179.3553105508
252,5.3744327079,-2.2913375775,252,252,89616.8267427891,43175.5155480503,89622.9235841424,43180.1623275353
253,5.4148115871,-2.0763213118,253,253,89616.0831285832,43176.5576990947,89622.5749995528,43180.2957043678
254,5.3947337952,-2.1733055510,254,254,89615.5138521567,43177.7712968708,89622.5347105866,43180.5966758636
255,5.2643465402,-2.3211049279,255,255,89615.2332918951,43179.0633383016,89622.5913885342,43180.9065658579
256,5.1330823802,-2.5327855674,256,256,89615.1405037556,43180.2879309770,89622.7483631710,43181.2292101623
257,5.1421459260,-2.6696240827,257,257,89615.0547547841,43181.4291933307,89622.8657387823,43181.5400069086
258,5.0795908875,-2.9463306508,258,258,89615.1564853980,43182.5131303829,89623.1541037834,43181.8396938971
259,4.9665109475,-3.2672212240,259,259,89615.4032475416,43183.5285454304,89623.5121766420,43182.1003947676
260,4.7764708875,-3.3818271838,260,260,89615.8044250960,43184.4640756922,89623.6895699189,43182.3706768909
261,4.8636270937,-3.4860772212,261,261,89616.0126469747,43185.4286181246,89623.8786644651,43182.6280233686
