left_x,left_y,right_x,right_y,center_x,center_y,width,w_tr_left_m,w_tr_right_m
89639.7448007287,43118.70652549863,89641.53202600869,43125.751796185,89640.6501613053,43122.27550490092,7.2685040985048355,3.6820624283939063,3.5864416701109305
89639.8539319211,43118.694225551015,89641.78208803666,43125.68954662905,89640.82787063271,43122.22769417039,7.256228595052799,3.6652554324192566,3.5909731626335426
89639.98934747725,43118.67799156954,89642.00836686722,43125.63511932309,89641.00474667967,43122.176879257524,7.2441869522535045,3.6432534523320577,3.600933499921447
89640.14981289403,43118.65820162309,89642.21340698702,43125.59375675095,89641.1811124286,43122.124316164554,7.236045886677214,3.6162870979144253,3.6197587887627884
89640.33061107187,43118.625337528225,89642.39596779158,43125.55719108573,89641.35730466021,43122.07117311843,7.233002143086219,3.59553744569678,3.637464697389439
89640.52711743937,43118.56838116503,89642.5566891533,43125.52530502961,89641.5336419139,43122.018514529285,7.2469410872595885,3.5939618701517793,3.6529792171078093
89640.74393415944,43118.50549052991,89642.69611846964,43125.49806329005,89641.71043258713,43121.967402708695,7.260001364485865,3.5943126122905724,3.665688752195293
89640.97811422718,43118.43779828913,89642.81732044612,43125.474706116715,89641.88795839409,43121.91891268958,7.273347226882189,3.5980795775582046,3.675267649323984
89641.22089620196,43118.36807242266,89642.9295487264,43125.45288502646,89642.06642864717,43121.874029326595,7.2879988181372335,3.6065039145329805,3.681494903604253
89641.46038976271,43118.29955308536,89643.04535073244,43125.42979588993,89642.24578096866,43121.832805861886,7.304321586316784,3.619512983464392,3.6848086028523923
89641.68919165972,43118.23401933663,89643.17253900944,43125.40408172512,89642.42579930757,43121.794589492994,7.321919829134864,3.6359796986875637,3.6859401304472996
89641.9051545646,43118.17197629962,89643.31334124121,43125.375569423646,89642.60629580385,43121.758694251854,7.339954859971173,3.654612533076715,3.685342326894458
89642.1092545203,43118.12073737645,89643.4680150003,43125.3443249401,89642.78710989865,43121.724431008406,7.3502726576418675,3.6668938962102278,3.68337876143164
89642.30077792174,43118.07766761419,89643.63650179094,43125.31039154031,89642.96810038493,43121.69110991748,7.355029320355718,3.674545579043052,3.680483741312666
89642.47888312826,43118.03748967906,89643.81850877212,43125.2738325737,89643.14913727884,43121.658041365474,7.35929846210935,3.6820700391043646,3.6772284230049848
89642.64481235747,43117.99994714444,89644.01268140887,43125.23489096718,89643.33009365157,43121.62453611864,7.363121690296366,3.688804218505133,3.6743174717912335
89642.80189155674,43117.96438801137,89644.21562776518,43125.194182011386,89643.51084868771,43121.5899629014,7.366730310461811,3.6942454906247093,3.6724848198371025
89642.95415263067,43117.929986935036,89644.42331621326,43125.152477569885,89643.6913397436,43121.55403750535,7.370413419959977,3.6982743334787953,3.6721390864811823
89643.10384992766,43117.89622926561,89644.6335277957,43125.11023909452,89643.87153644064,43121.51666409205,7.374419443094736,3.700938230800248,3.673481212294486
89643.25156886269,43117.862945032,89644.84483925154,43125.06362444032,89644.05140686283,43121.477751154285,7.374858181969184,3.702245845880998,3.6726123360881866
89643.39739994121,43117.830099852545,89645.05636564444,43125.00941111621,89644.23091675437,43121.43720801931,7.368510463366998,3.7021679490943136,3.6663425142726846
89643.54142917579,43117.797705238714,89645.26959424281,43124.95476654201,89644.4100294234,43121.39494505812,7.362769845804552,3.7006318640985403,3.662137981706011
89643.68428440433,43117.76572237337,89645.4839881665,43124.899791422504,89644.58870566069,43121.350873919386,7.3575933042856585,3.697481073115682,3.6601122311699763
89643.82937437022,43117.73350223436,89645.6962789554,43124.84523747377,89644.76690367653,43121.304907789054,7.352708393173162,3.6924181444902557,3.660290248682907
89643.98578826974,43117.69886251677,89645.89754151873,43124.793419626876,89644.94461260854,43121.257084132485,7.347623697129657,3.685144971126104,3.6624787260035534
89644.16490634548,43117.65878161385,89646.07643196621,43124.747503703686,89645.12207476712,43121.20834953199,7.341932302351635,3.6763594150972274,3.6655728872544073
89644.3732634734,43117.6114830381,89646.22623701916,43124.70935760671,89645.29970928843,43121.160249851986,7.335792066401765,3.667720740769842,3.6680713256319217
89644.61117957233,43117.557154076654,89646.3464039618,43124.67869702202,89645.47792461254,43121.11435875712,7.329983760576837,3.6613211442475935,3.668662616329244
89644.86842055613,43117.4982562189,89646.44697749346,43124.651904722836,89645.65707169531,43121.072269977005,7.325846025870862,3.660043336316112,3.6658026895547495
89645.11069967286,43117.43541043221,89646.56130017315,43124.62181673535,89645.83735179406,43121.03534394631,7.331372773114811,3.6725511998943534,3.6588215732204574
89645.29433130486,43117.38428301428,89646.73584568218,43124.587245117014,89646.01827771876,43121.001675845604,7.345812984074386,3.6891347897380093,3.6566781943363766
89645.4061947316,43117.34991428445,89646.98217259815,43124.53989153977,89646.19881045134,43120.96600089515,7.360822636499657,3.7020111191824143,3.658811517317242
89645.48207432937,43117.32594436144,89647.26442134572,43124.48406162517,89646.37799925693,43120.92412580163,7.376855386000813,3.708132401945168,3.668722984055645
89645.56871339334,43117.301130652784,89647.53626791778,43124.428157538576,89646.5557461006,43120.87647081958,7.393724945145124,3.709129207918693,3.6845957372264304
89645.6885589235,43117.26783992608,89647.77194738362,43124.36729897014,89646.73242704454,43120.82498615672,7.398862883895715,3.707160201163202,3.691702682732513
89645.84573059477,43117.223716334855,89647.96951990778,43124.31334072405,89646.90854136327,43120.771586637384,7.400895556284807,3.703640157392304,3.6972553988925023
89646.03725278836,43117.16942034997,89648.13274857218,43124.26930639785,89647.08464829429,43120.71816286769,7.402683142358912,3.700090413259994,3.7025927290989173
89646.25052823003,43117.10894272401,89648.27408147042,43124.23128896066,89647.26130106795,43120.66658098101,7.4042558501076705,3.698453291918674,3.705802558188996
89646.46434512865,43117.048396284954,89648.41646849069,43124.199409549394,89647.43871173348,43120.61766580788,7.412694261618765,3.6998837732203693,3.7128104883983966
89646.67181378369,43116.988974048676,89648.57415878931,43124.20055764259,89647.6165157498,43120.57019413623,7.458294554064108,3.703737823340577,3.754556730723531
89646.90002425124,43116.92966043538,89648.71018578243,43124.2026548595,89647.79445061323,43120.52321666668,7.494975061310959,3.7032439037728033,3.791731157538156
89647.19027097741,43116.87688212091,89648.78292774275,43124.20576298808,89647.97312043203,43120.47915391328,7.500333207634456,3.686550124465381,3.8137830831690747
89647.56141911863,43116.80718302311,89648.76732157706,43124.21201092758,89648.1533863331,43120.44227066222,7.503355326146954,3.683452420582687,3.819902905564267
89648.0195118418,43116.72657969931,89648.66142829823,43124.21792175111,89648.33563701593,43120.41723924873,7.5204602322024785,3.7049951274315815,3.815465104770897
89648.53083791804,43116.65145947988,89648.50816122186,43124.21515680497,89648.51936316518,43120.409119341944,7.565417800991355,3.7585158803653678,3.806901920625987
89648.99881587236,43116.56717874369,89648.41283673419,43124.2049395805,89648.70297565962,43120.42007702844,7.660924267540651,3.8646019236173346,3.796322343923316
89649.32870971768,43116.47571205066,89648.46539357629,43124.20548959125,89648.88562475806,43120.4424854251,7.777875377004044,3.991461568357055,3.7864138086469885
89649.51335884527,43116.39292910968,89648.65726643562,43124.22410389022,89649.06812645981,43120.46612829373,7.877886404022682,4.097490393727831,3.780396010294851
89649.63251554979,43116.32499229381,89648.9060391593,43124.24969229871,89649.2512414027,43120.484369388534,7.958001257733303,4.176853316165334,3.7811479415679674
89649.76739407779,43116.33812300932,89649.13295395309,43124.27264027174,89649.43472906019,43120.49848912624,7.95984537760761,4.173646933041253,3.786198444566357
89649.96191483701,43116.38364415971,89649.30367770823,43124.29078158566,89649.61829262367,43120.51161222171,7.934526865311333,4.14226567358165,3.7922611917296827
89650.22576258161,43116.44014739042,89649.40968381174,43124.30392269473,89649.80168720958,43120.52686039496,7.906216593843964,4.108765934272896,3.797450659571067
89650.56132804013,43116.50934951625,89649.4468674736,43124.31128957553,89649.98454686259,43120.54745472156,7.881660971386477,4.079361368637274,3.8022996027492044
89650.96925630537,43116.60623689802,89649.41081615574,43124.30991312753,89650.16619023166,43120.57678140402,7.86074679083045,4.0514657710497355,3.8092810197807143
89651.41239188268,43116.854720167394,89649.30335949571,43124.29121191312,89650.34539898827,43120.61834417093,7.731344798743234,3.912740159282057,3.818604639461177
89651.86292671581,43117.13723560069,89649.16454702908,43124.24696884851,89650.52021612079,43120.67550764538,7.606043685851056,3.7852037959309377,3.8208398899201175
89652.23867723776,43117.33504450019,89649.11869675807,43124.207826542006,89650.68817343586,43120.75044454492,7.548070245054654,3.7509993659383616,3.7970708791162937
89652.4035552279,43117.420597118,89649.3009824573,43124.24617478162,89650.8514157176,43120.83540292171,7.497976746307784,3.75117778515494,3.7467989611528445
89652.37533107118,43117.42113652624,89649.67193322936,43124.377119011464,89651.01880002543,43120.911516649445,7.463759447140342,3.7451791865545747,3.718580260585768
89652.40828175856,43117.45875252333,89649.97768241864,43124.4817334043,89651.194437756,43120.96605996331,7.431696736993283,3.7114193246729688,3.7202774123203146
89652.71925704296,43117.62293708425,89649.99319015243,43124.48640780225,89651.37071768306,43121.01859042601,7.386738743518609,3.6544758529703594,3.7322628905482493
89653.19522145373,43117.87728609466,89649.83040302187,43124.409634128184,89651.53799814552,43121.09460136986,7.350109622912894,3.620070996500682,3.730038626412212
89653.57878408197,43118.10658083669,89649.76101288109,43124.356700998826,89651.69490360309,43121.190621302856,7.324313579741396,3.6141138424049672,3.71019973733643
89653.78811030481,43118.23509258461,89649.8781439137,43124.3971442681,89651.84754478277,43121.293420739144,7.2978731931589005,3.6220468745809313,3.6758263185779687
89653.89325212322,43118.294769689324,89650.1088750471,43124.495183534396,89652.00299286873,43121.39186450939,7.264171050518338,3.628423978586386,3.6357470719319513
89654.00598981522,43118.35965630152,89650.31873972286,43124.60810676436,89652.16236926834,43121.48387222818,7.255277067634593,3.6276282335186694,3.6276488341159236
89654.1661347675,43118.45376563448,89650.47531213831,43124.70147970461,89652.3213731437,43121.57652351736,7.256458273618545,3.6269523297635153,3.62950594385503
89654.34279001411,43118.56495693102,89650.61159791541,43124.784066895474,89652.47924750735,43121.67109338783,7.252546948722444,3.62228556177201,3.6302613869504348
89654.56548857404,43118.7042178379,89650.69990738246,43124.84104495669,89652.63740949663,43121.7651800182,7.253163320533744,3.6177652640970988,3.635398056436645
89654.91104741639,43118.9236034402,89650.6637673973,43124.81833904599,89652.79396919123,43121.86182078794,7.267140256499078,3.622307623866329,3.64483263263275
89655.33402030123,43119.217606320555,89650.55260214242,43124.72251903923,89652.93831861424,43121.975540042375,7.293172251632175,3.6539971874897006,3.6391750641424743
89655.65556807622,43119.45403897905,89650.54959973798,43124.687311279886,89653.06795705274,43122.10606246464,7.311628345397688,3.705325425325535,3.606302920072153
89655.77855143236,43119.524762004636,89650.74466563672,43124.81312592342,89653.19422523794,43122.23992913934,7.301655743890724,3.7487090469977407,3.5529466968929833
89655.7384575771,43119.46851932088,89651.06606047157,43125.085747471414,89653.32928735256,43122.36475327545,7.307952155706381,3.7680259049483835,3.5399262507579983
89655.64813331031,43119.39636410693,89651.40871711248,43125.40693656256,89653.47615074273,43122.475499432716,7.35649765085977,3.768742367739345,3.5877552831204245
89655.60259138329,43119.36964168806,89651.71525378892,43125.68981237693,89653.63114797333,43122.57462753176,7.420574858435971,3.763088231650553,3.6574866267854187
89655.63359821413,43119.39480663211,89651.9542263807,43125.92678940956,89653.79102656775,43122.665733967,7.497133346024312,3.7542836676793163,3.742849678344996
89655.74349817056,43119.46741998298,89652.11983673128,43126.11706960794,89653.95324000722,43122.75264646342,7.572897426465869,3.7413554373798146,3.8315419890860545
89655.93060571078,43119.58545467792,89652.2197807843,43126.23781982261,89654.11563496801,43122.83922166608,7.617480262305181,3.725795773792288,3.8916844885128925
89656.19524155711,43119.749463617256,89652.25053961528,43126.285353259555,89654.27608702917,43122.92932136582,7.634566137183068,3.7143721084943193,3.9201940286887496
89656.53826572209,43119.96231018626,89652.21070193418,43126.259258764454,89654.43213256249,43123.02680228409,7.641846981945802,3.719042939188384,3.9228040427574182
89656.95033603004,43120.22452517121,89652.11230461419,43126.167964475935,89654.58063591477,43123.135353398684,7.665490023347574,3.7543694379794395,3.911120585368135
89657.39754157854,43120.52000932001,89651.99356720422,43126.04207083847,89654.71793454136,43123.25771387286,7.728300164606429,3.8318172215668427,3.896482943039586
89657.82569272067,43120.826244788535,89651.89767547284,43125.92762446849,89654.8427657604,43123.39281339661,7.822367943544213,3.935885828522673,3.8864821150215407
89658.22117544262,43121.11221167523,89651.8404490365,43125.85292903668,89654.9564495788,43123.53745891065,7.950126132796982,4.067500588368265,3.8826255444287168
89658.58937137149,43121.3719666627,89651.81658192992,43125.81991162999,89655.06077400288,43123.689021191916,8.103464320505026,4.221704993578951,3.881759326926077
89658.89930851597,43121.636605570995,89651.81638636158,43125.81816745411,89655.1573713728,43123.845635045305,8.225655720921992,4.3455936614647275,3.8800620594572646
89659.13991277604,43121.91712906903,89651.83372651774,43125.83835302939,89655.24712434609,43124.006275555745,8.292313222312874,4.418152090124861,3.8741611321880125
89659.36670323594,43122.182000242305,89651.86662282368,43125.876892071945,89655.33077558312,43124.1701817331,8.361093744241217,4.499207557191894,3.8618861870493237
89659.5796455174,43122.431129875105,89651.91479422101,43125.93347047678,89655.40914791092,43124.33668121814,8.427300410082074,4.5853115177246275,3.841988892357446
89659.74377187356,43122.67817241178,89651.97812376801,43126.008228685074,89655.48311382622,43124.50518819484,8.449642293544798,4.6359209069783525,3.813721386566447
89659.86183715722,43122.918728012446,89652.0563823461,43126.10104527433,89655.55357281369,43124.675194272604,8.429309814805876,4.652592713946047,3.7767171008598304
89659.96902498658,43123.136804394875,89652.14922791065,43126.21155197988,89655.62143721408,43124.84625468199,8.402600380571485,4.671601614224659,3.730998766346828
89660.06532639086,43123.33238883389,89652.25621798502,43126.33921499936,89655.68762513244,43125.017972017704,8.367989498899632,4.691000018846912,3.6769894800527205
89660.15064016132,43123.50527576416,89652.37683186495,43126.483396455355,89655.7530585442,43125.18997883329,8.324740592286046,4.709241017515152,3.6154995747708942
89660.21928559507,43123.65722503433,89652.51049840261,43126.64339947882,89655.81866471654,43125.36191967676,8.266971878533285,4.719269932553184,3.547701945980101
89660.25346625419,43123.79483572106,89652.65427392158,43126.81944442359,89655.88537910348,43125.53343269965,8.179032386720635,4.701393365451848,3.477639021268789
89660.28151875325,43123.90686342982,89652.80390614663,43127.01244368647,89655.95414786648,43125.704130770544,8.096945904220547,4.685799366241282,3.4111465379792656
89660.30336432785,43123.992667413615,89652.96444879351,43127.219719505076,89656.02592805936,43125.873582082095,8.017208057543504,4.672794445772402,3.344413611771103
89660.31868787682,43124.05149432865,89653.11561384873,43127.45025641102,89656.10168330478,43126.04129058386,7.964866355967403,4.662995418816843,3.3018709371505595
89660.32668721965,43124.08273031288,89653.25162317706,43127.708674845875,89656.18237257218,43126.206677246635,7.950393403873909,4.657051042372725,3.2933423615011845
89660.3250573486,43124.08683943969,89653.3973440892,43127.984820629674,89656.2689296371,43126.36906420243,7.949469871275504,4.654351201281625,3.295118669993879
89660.30874149216,43124.06905299338,89653.55276431754,43128.27802632856,89656.36223128064,43126.52766514619,7.960340923911256,4.650006767654829,3.310334156256427
89660.27531121086,43124.05323990686,89653.67677334549,43128.60295248173,89656.46305368743,43126.6815867666,8.015494468639229,4.6307708687387565,3.3847235999004726
89660.2463208608,43124.10436503808,89653.78563669848,43128.89693496568,89656.5718576291,43126.82997210678,8.044319402099841,4.575066256111937,3.469253145987904
89660.27010215342,43124.30804276683,89653.85581263519,43129.07956972175,89656.68554281123,43126.974688473936,7.994513425626101,4.4677270827302795,3.526786342895822
89660.34551432502,43124.7234431466,89653.85865387875,43129.10517094157,89656.79653763153,43127.12145087599,7.82935809786474,4.283882321983775,3.5454757758809645
89660.37936051247,43125.387459720005,89653.78980347571,43128.957694515644,89656.89694270966,43127.27554854547,7.498425493182444,3.9633524436456655,3.535073049536779
89660.42971662202,43126.20582042523,89653.6648098332,43128.6231161069,89656.97682913949,43127.4410005807,7.19080058811368,3.670723318477652,3.520077269636028
89660.45251666965,43127.07595649167,89653.53498875376,43128.16831231139,89657.0224075621,43127.61868797041,7.010223845113824,3.4762425770469845,3.533981268066839
89660.42464407439,43127.798193566785,89653.43988567905,43127.80586350569,89657.03020561754,43127.8022171135,6.988023897123609,3.3960267091393046,3.591997187984305
89660.38945861744,43128.26279291663,89653.43467534476,43127.69151665698,89657.01472698603,43127.98551297198,6.9786921376799445,3.3863391656686916,3.592352972011253
89660.37823586431,43128.476938080596,89653.50509617619,43127.8498059331,89656.99098052671,43128.16800391089,6.901847181810778,3.4013910907866585,3.5004560910241196
89660.38820028002,43128.45678558997,89653.60966849624,43128.24625841119,89656.97221893101,43128.35102765748,6.783676067379108,3.4185638503278555,3.3651122170512524
89660.38829243937,43128.250008314426,89653.70665158394,43128.8065159454,89656.97232785824,43128.53481889513,6.708191718787044,3.4295639375798097,3.2786277812072346
89660.35539160157,43128.03645261563,89653.83461746052,43129.35813632042,89657.00250751986,43128.71604982491,6.655233402750342,3.4220224696855515,3.2332109330647905
89660.32831598683,43128.030814623235,89653.92823604493,43129.71556060865,89657.05329603974,43128.8928825831,6.618170761704452,3.3866095381226766,3.2315612235817737
89660.33833490999,43128.28661110601,89653.92855803129,43129.83803934502,89657.10668347003,43129.068982737896,6.595466801195864,3.3253139412206028,3.270152859975261
89660.35835940967,43128.7140737711,89653.9013666222,43129.788110280286,89657.1463637944,43129.248546582334,6.547174392652921,3.2568886044233496,3.2902857882295713
89660.34849297031,43129.16725438689,89653.88778950652,43129.70322684152,89657.1673004703,43129.431285964994,6.484035555746945,3.1926912585820633,3.2913442971648803
89660.32182776042,43129.55233506015,89653.88925066449,43129.68061267405,89657.17394852565,43129.61515121236,6.4343604173801445,3.148752768883147,3.2856076484969976
89660.2951531928,43129.85309322275,89653.8948703558,43129.74255565457,89657.17144118661,43129.79915111174,6.401365369132976,3.1242402298376533,3.277125139295323
89660.27360188615,43130.087056624085,89653.89968396521,43129.87383794692,89657.1647366984,43129.98305992237,6.377498335573066,3.1106115187009737,3.266886816872093
89660.25571081633,43130.291083437194,89653.90350219345,43130.036572605975,89657.15786642344,43130.16696376393,6.357313247824062,3.100333810182351,3.256979437641711
89660.23856935251,43130.50583476308,89653.90699055998,43130.188057033345,89657.15068029748,43130.35085494459,6.339592610192806,3.09179740239369,3.2477952077991157
89660.21494236069,43130.75353646334,89653.9103710457,43130.30453778368,89657.14087924897,43130.534621049796,6.32068644073623,3.0819197966608147,3.238766644075416
89660.16334239683,43131.036763574695,89653.914868534,43130.38102978105,89657.12606639572,43130.71804294579,6.283088813168278,3.0540996083276393,3.2289892048406386
89660.10389856387,43131.34722502375,89653.92354838066,43130.42735855342,89657.10383642736,43130.900702072286,6.248832030364059,3.033304833718517,3.2155271966455414
89660.04264992592,43131.6544552835,89653.93770713023,43130.47791980813,89657.07207881044,43131.081938018906,6.217550802771929,3.025370717739002,3.1921800850329274
89659.98918817446,43131.91384974835,89653.95250054411,43130.58230307504,89657.0322045774,43131.26158657393,6.181839827971366,3.028089544405685,3.1537502835656808
89659.95273522977,43132.09544139696,89653.96177999064,43130.771437195486,89656.9894282015,43131.44057804056,6.13555122724584,3.03482229514509,3.1007289321007505
89659.93512491879,43132.19076530054,89653.9635210087,43131.04940727729,89656.9492001028,43131.62014931434,6.080040479653071,3.0401290591798404,3.03991142047323
89659.9278380616,43132.214561751374,89653.94638227035,43131.3935008102,89656.9170698498,43131.801312601376,6.038200971110492,3.039326516390469,2.9988744547200237
89659.9135633978,43132.23479264254,89653.92301903764,43131.73718974704,89656.89846547131,43131.984320142896,6.01152048470266,3.025657433213891,2.985863051488769
89659.88266676042,43132.36231862832,89653.90957231873,43131.97468382465,89656.89135358902,43132.16820129959,5.985671054113948,2.997610907217998,2.9880601468959496
89659.83222377008,43132.650243580014,89653.90615673903,43132.05090857265,89656.88273021253,43132.352004248634,5.956936054538867,2.9648516934791753,2.9920843610596926
89659.7614827246,43133.023472519366,89653.91747482675,43132.038707668384,89656.85886154295,43132.53434041537,5.927173922286787,2.943930962973955,2.9832429593128325
89659.69535551836,43133.329815872734,89653.92754961866,43132.09490586059,89656.8184265759,43132.713829662185,5.8986013297019815,2.9421735963745768,2.956427733327405
89659.66290666159,43133.478817063726,89653.91215764052,43132.31140464031,89656.77397784869,43132.89240910938,5.868297739224575,2.9479702667109446,2.9203274725136303
89659.65643164532,43133.49504899614,89653.8794644112,43132.659243148155,89656.73893866866,43133.07298638695,5.837948801606741,2.9482845458412847,2.889664255765456
89659.64646898142,43133.486711525664,89653.85327467961,43133.02999547299,89656.7206082099,43133.25602239815,5.8117522026448425,2.9352354104463205,2.876516792198522
89659.62099045009,43133.55332834129,89653.838151049,43133.32776859629,89656.71379460231,43133.439906931686,5.787331965092499,2.9094554317341492,2.87787653335835
89659.58290497144,43133.72903760489,89653.82768914658,43133.518334391636,89656.7110549113,43133.62391818137,5.7591124094397665,2.873793684831967,2.8853187246077994
89659.53365987437,43134.007664238474,89653.8210947724,43133.603977590865,89656.70505423965,43133.807836580236,5.727220688507211,2.835858323128475,2.8913623653787366
89659.4714800267,43134.35055244787,89653.82251244613,43133.62077964727,89656.68844372244,43133.99105089643,5.696577650255303,2.806488208690684,2.890089441564619
89659.40389107312,43134.685955129295,89653.82959605023,43133.64364709038,89656.65764041114,43134.17242995103,5.671300990159574,2.7940452533331728,2.877255736826402
89659.34649128959,43134.95352900988,89653.83103863636,43133.737873165075,89656.61747722671,43134.35201171391,5.647889064120191,2.7945466514688815,2.853342412651309
89659.30903273841,43135.13242728659,89653.81971171734,43133.92498284856,89656.57435014828,43134.5309189213,5.620587034007386,2.8000728797370797,2.820514154270306
