s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
36.2812889281,89614.4111370173,43156.1563218866,2.1700065888,-0.0272145122,9.6940000000,0.0000000000
36.8664710076,89614.0849581524,43156.6421669383,2.1502543263,-0.0402935787,9.6940000000,0.0000000000
37.4516530870,89613.7703246745,43157.1355672227,2.1226885645,-0.0539190189,9.6940000000,0.0000000000
38.0368351665,89613.4714132030,43157.6386477316,2.0869812563,-0.0681192641,9.6940000000,0.0000000000
38.6220172460,89613.1927877557,43158.1532407030,2.0428361590,-0.0827571857,9.6940000000,0.0000000000
39.2071993255,89612.9393999509,43158.6807183675,1.9901069854,-0.0974574021,9.6940000000,0.0000000000
39.7923814050,89612.7164900196,43159.2217814218,1.9289541682,-0.1115470063,9.6940000000,0.0000000000
40.3775634845,89612.5293477968,43159.7762323705,1.8604632637,-0.1225370742,9.6940000000,0.0000000000
40.9627455640,89612.3824101685,43160.3426663027,1.7871503784,-0.1280272815,9.6940000000,0.0000000000
41.5479276434,89612.2782818495,43160.9185094752,1.7097547175,-0.1364909379,9.6940000000,0.0000000000
42.1331097229,89612.2204303872,43161.5008249177,1.6265486335,-0.1478857952,9.6940000000,0.0000000000
42.7182918024,89612.2131261890,43162.0859614101,1.5358669546,-0.1620405750,9.6940000000,0.0000000000
43.3034738819,89612.2612562319,43162.6691608315,1.4362551703,-0.1784065705,9.6940000000,0.0000000000
43.8886559614,89612.3698998849,43163.2441691991,1.3267846093,-0.1957353074,9.6940000000,0.0000000000
44.4738380409,89612.5435496324,43163.8029928129,1.2075392187,-0.2118143931,9.6940000000,0.0000000000
45.0590201203,89612.7849560972,43164.3360603367,1.0801444976,-0.2235875972,9.6940000000,0.0000000000
45.6442021998,89613.0938466313,43164.8330761354,0.9480111417,-0.2280098133,9.6940000000,0.0000000000
46.2293842793,89613.4661105413,43165.2845821126,0.8214248655,-0.2046291230,9.6940000000,0.0000000000
46.8145663588,89613.8896453066,43165.6883845007,0.7091003907,-0.1792666888,9.6940000000,0.0000000000
47.3997484383,89614.3531344499,43166.0456181500,0.6091412306,-0.1623676969,9.6940000000,0.0000000000
47.9849305178,89614.8484244144,43166.3572684625,0.5169704450,-0.1526480525,9.6940000000,0.0000000000
48.5701125973,89615.3695414101,43166.6234923212,0.4286344041,-0.1492615376,9.6940000000,0.0000000000
49.1552946767,89615.9118956356,43166.8432420885,0.3404969477,-0.1519693422,9.6940000000,0.0000000000
49.7404767562,89616.4716232111,43167.0139556129,0.2488659129,-0.1612016793,9.6940000000,0.0000000000
50.3256588357,89617.0449421721,43167.1311880105,0.1494473494,-0.1785850881,9.6940000000,0.0000000000
50.9108409152,89617.6273623606,43167.1879752463,0.0362226835,-0.2083873425,9.6940000000,0.0000000000
51.4960229947,89618.2123652250,43167.1734937108,-0.0946134482,-0.2387764937,9.6940000000,0.0000000000
52.0812050742,89618.7896497301,43167.0776779175,-0.2380997754,-0.2516224171,9.6940000000,0.0000000000
52.6663871537,89619.3466299972,43166.8982035508,-0.3800199362,-0.2334237447,9.6940000000,0.0000000000
53.2515692331,89619.8739829789,43166.6445563572,-0.5077557619,-0.2031440525,9.6940000000,0.0000000000
53.8367513126,89620.3675325228,43166.3301570668,-0.6179392920,-0.1734345678,9.6940000000,0.0000000000
54.4219333921,89620.8266884877,43165.9673708128,-0.7108773124,-0.1442033900,9.6940000000,0.0000000000
55.0071154716,89621.2536331427,43165.5671754509,-0.7868244145,-0.1153640328,9.6940000000,0.0000000000
55.5922975511,89621.6526090176,43165.1390909762,-0.8459858493,-0.0868343490,9.6940000000,0.0000000000
56.1774796306,89622.0293266309,43164.6912942523,-0.8885197820,-0.0585355596,9.6940000000,0.0000000000
56.7626617100,89622.3904874463,43164.2308586633,-0.9156238034,-0.0340989290,9.6940000000,0.0000000000
57.3478437895,89622.7423894032,43163.7633085817,-0.9300312906,-0.0151421116,9.6940000000,0.0000000000
57.9330258690,89623.0901346887,43163.2926587303,-0.9387075750,-0.0145111695,9.6940000000,0.0000000000
58.5182079485,89623.4338708783,43162.8190729428,-0.9470053338,-0.0138484100,9.6940000000,0.0000000000
59.1033900280,89623.7737579589,43162.3427171530,-0.9549064704,-0.0131556176,9.6940000000,0.0000000000
59.6885721075,89624.1099678115,43161.8637589072,-0.9623939662,-0.0124346940,9.6940000000,0.0000000000
60.2737541870,89624.4426836255,43161.3823669118,-0.9694519453,-0.0116876409,9.6940000000,0.0000000000
60.8589362664,89624.7720992520,43160.8987106173,-0.9760657258,-0.0109165392,9.6940000000,0.0000000000
61.4441183459,89625.0984185027,43160.4129598450,-0.9822218622,-0.0101235323,9.6940000000,0.0000000000
62.0293004254,89625.4218544034,43159.9252844568,-0.9879081759,-0.0093108076,9.6940000000,0.0000000000
62.6144825049,89625.7426284083,43159.4358540696,-0.9931137768,-0.0084805809,9.6940000000,0.0000000000
63.1996645844,89626.0609695849,43158.9448378159,-0.9978290754,-0.0076350821,9.6940000000,0.0000000000
63.7848466639,89626.3771137734,43158.4524041470,-1.0020457877,-0.0067765430,9.6940000000,0.0000000000
64.3700287434,89626.6913027299,43157.9587206798,-1.0057569332,-0.0059071862,9.6940000000,0.0000000000
64.9552108228,89627.0037832577,43157.4639540824,-1.0089568263,-0.0050292153,9.6940000000,0.0000000000
65.5403929023,89627.3148063329,43156.9682699967,-1.0116410635,-0.0041448088,9.6940000000,0.0000000000
66.1255749818,89627.6246262287,43156.4718329933,-1.0138065069,-0.0032561128,9.6940000000,0.0000000000
66.7107570613,89627.9334996423,43155.9748065548,-1.0154512638,-0.0023652381,9.6940000000,0.0000000000
67.2959391408,89628.2416848284,43155.4773530824,-1.0165746652,-0.0014742555,9.6940000000,0.0000000000
67.8811212203,89628.5494407428,43154.9796339214,-1.0171772417,-0.0005851942,9.6940000000,0.0000000000
68.4663032997,89628.8570261977,43154.4818094000,-1.0172606986,0.0002999603,9.6940000000,0.0000000000
69.0514853792,89629.1646990317,43153.9840388772,-1.0169335466,0.0008181600,9.6940000000,0.0000000000
69.6366674587,89629.4726101493,43153.4864157167,-1.0164530776,0.0008239581,9.6940000000,0.0000000000
70.2218495382,89629.7807611678,43152.9889410782,-1.0159691131,0.0008301066,9.6940000000,0.0000000000
70.8070316177,89630.0891538050,43152.4916161870,-1.0154814508,0.0008365961,9.6940000000,0.0000000000
71.3922136972,89630.3977898760,43151.9944423323,-1.0149898939,0.0008434174,9.6940000000,0.0000000000
71.9773957767,89630.7066712911,43151.4974208663,-1.0144942504,0.0008505631,9.6940000000,0.0000000000
72.5625778561,89631.0158000525,43151.0005532028,-1.0139943325,0.0008580261,9.6940000000,0.0000000000
73.1477599356,89631.3251782529,43150.5038408160,-1.0134899562,0.0008658004,9.6940000000,0.0000000000
73.7329420151,89631.6348080733,43150.0072852396,-1.0129809410,0.0008738813,9.6940000000,0.0000000000
74.3181240946,89631.9446917817,43149.5108880666,-1.0124671087,0.0008822635,9.6940000000,0.0000000000
74.9033061741,89632.2548317312,43149.0146509479,-1.0119482841,0.0008909441,9.6940000000,0.0000000000
75.4884882536,89632.5652303588,43148.5185755926,-1.0114242933,0.0008999199,9.6940000000,0.0000000000
76.0736703331,89632.8758901852,43148.0226637674,-1.0108949642,0.0009091891,9.6940000000,0.0000000000
76.6588524125,89633.1868138130,43147.5269172961,-1.0103601256,0.0009187502,9.6940000000,0.0000000000
77.2440344920,89633.4980039272,43147.0313380602,-1.0098196067,0.0009286026,9.6940000000,0.0000000000
77.8292165715,89633.8094632939,43146.5359279987,-1.0092732369,0.0009387470,9.6940000000,0.0000000000
78.4143986510,89634.1211947612,43146.0406891084,-1.0087208452,0.0009491838,9.6940000000,0.0000000000
78.9995807305,89634.4332012585,43145.5456234443,-1.0081622601,0.0009599149,9.6940000000,0.0000000000
79.5847628100,89634.7454857973,43145.0507331202,-1.0075973084,0.0009709428,9.6940000000,0.0000000000
80.1699448894,89635.0580514717,43144.5560203092,-1.0070258155,0.0009822714,9.6940000000,0.0000000000
80.7551269689,89635.3709014591,43144.0614872450,-1.0057400029,0.0034123013,9.6940000000,0.0000000000
81.3403090484,89635.6847383144,43143.5675798707,-1.0028724587,0.0063882182,9.6940000000,0.0000000000
81.9254911279,89636.0004193321,43143.0748491519,-0.9982684247,0.0093471713,9.6940000000,0.0000000000
82.5106732074,89636.3187907510,43142.5838525066,-0.9919454355,0.0122631595,9.6940000000,0.0000000000
83.0958552869,89636.6406774230,43142.0951531751,-0.9839363543,0.0151097952,9.6940000000,0.0000000000
83.6810373664,89636.9668725265,43141.6093190258,-0.9742895008,0.0178606385,9.6940000000,0.0000000000
84.2662194458,89637.2981275263,43141.1269206518,-0.9630685550,0.0204896330,9.6940000000,0.0000000000
84.8514015253,89637.6351426132,43140.6485286605,-0.9503521741,0.0229716460,9.6940000000,0.0000000000
85.4365836048,89637.9785578870,43140.1747101131,-0.9362332702,0.0252830919,9.6940000000,0.0000000000
86.0217656843,89638.3289455653,43139.7060241403,-0.9208179008,0.0274026275,9.6940000000,0.0000000000
86.6069477638,89638.6868034997,43139.2430168349,-0.8995438352,0.0453065899,9.6940000000,0.0000000000
87.1921298433,89639.0568097607,43138.7896588825,-0.8661801074,0.0687219459,9.6940000000,0.0000000000
87.7773119228,89639.4447436773,43138.3515432100,-0.8176635208,0.0970951163,9.6940000000,0.0000000000
88.3624940022,89639.8569311805,43137.9361644330,-0.7524676876,0.1257272682,9.6940000000,0.0000000000
88.9476760817,89640.2985368358,43137.5522080405,-0.6704176822,0.1546982891,9.6940000000,0.0000000000
89.5328581612,89640.7730450675,43137.2097463577,-0.5712907452,0.1840917745,9.6940000000,0.0000000000
90.1180402407,89641.2816237161,43136.9202885467,-0.4548138196,0.2139960336,9.6940000000,0.0000000000
90.7032223202,89641.8223730476,43136.6966186412,-0.3206604643,0.2445052088,9.6940000000,0.0000000000
91.2884043997,89642.3894903548,43136.5523410408,-0.1754979664,0.2516224171,9.6940000000,0.0000000000
91.8735864791,89642.9716383692,43136.4928283908,-0.0311813674,0.2416141466,9.6940000000,0.0000000000
92.4587685586,89643.5563636978,43136.5159445378,0.1012980214,0.2111659144,9.6940000000,0.0000000000
93.0439506381,89644.1337812125,43136.6109554835,0.2161339767,0.1813134841,9.6940000000,0.0000000000
93.6291327176,89644.6978897431,43136.7665820618,0.3157683197,0.1592107610,9.6940000000,0.0000000000
94.2143147971,89645.2450734341,43136.9740141578,0.4062903793,0.1501700720,9.6940000000,0.0000000000
94.7994968766,89645.7719406916,43137.2286687458,0.4937484589,0.1487388748,9.6940000000,0.0000000000
95.3846789561,89646.2746764892,43137.5281596204,0.5825571851,0.1547862309,9.6940000000,0.0000000000
95.9698610355,89646.7482611300,43137.8718973897,0.6775725029,0.1699513888,9.6940000000,0.0000000000
96.5550431150,89647.1853763779,43138.2609582156,0.7856998049,0.1995995793,9.6940000000,0.0000000000
97.1402251945,89647.5741734288,43138.6983080977,0.9113402577,0.2298067789,9.6940000000,0.0000000000
97.7254072740,89647.9008229851,43139.1838368132,1.0522021267,0.2516224171,9.6940000000,0.0000000000
98.3105893535,89648.1527042934,43139.7120355188,1.1994470560,0.2516224171,9.6940000000,0.0000000000
98.8957714330,89648.3243661573,43140.2714729779,1.3444951832,0.2441143194,9.6940000000,0.0000000000
99.4809535125,89648.4146346315,43140.8496508647,1.4784222208,0.2136134283,9.6940000000,0.0000000000
100.0661355919,89648.4321130184,43141.4345718612,1.5946773153,0.1837162185,9.6940000000,0.0000000000
100.6513176714,89648.3867282009,43142.0179913367,1.6935862087,0.1543286292,9.6940000000,0.0000000000
101.2364997509,89648.2889111121,43142.5949401068,1.7754213029,0.1253624175,9.6940000000,0.0000000000
101.8216818304,89648.1490701980,43143.1631676888,1.8404047367,0.0967340412,9.6940000000,0.0000000000
102.4068639099,89647.9773047754,43143.7225733607,1.8895768062,0.0713232909,9.6940000000,0.0000000000
102.9920459894,89647.7823477387,43144.2743249533,1.9262738051,0.0540974974,9.6940000000,0.0000000000
103.5772280688,89647.5700245627,43144.8196293959,1.9561931207,0.0481589343,9.6940000000,0.0000000000
104.1624101483,89647.3424200990,43145.3587344638,1.9835863387,0.0454639532,9.6940000000,0.0000000000
104.7475922278,89647.1005551493,43145.8915941191,2.0093471277,0.0425797167,9.6940000000,0.0000000000
105.3327743073,89646.8454894466,43146.4182624715,2.0333766002,0.0395467647,9.6940000000,0.0000000000
105.9179563868,89646.5783049400,43146.9388875820,2.0555986558,0.0364024359,9.6940000000,0.0000000000
106.5031384663,89646.3000915073,43147.4537034248,2.0759577800,0.0331797503,9.6940000000,0.0000000000
107.0883205458,89646.0119353777,43147.9630207238,2.0944163349,0.0299067848,9.6940000000,0.0000000000
107.6735026252,89645.7149103119,43148.4672172891,2.1109516064,0.0266064682,9.6940000000,0.0000000000
108.2586847047,89645.4100714109,43148.9667283606,2.1255528294,0.0232967107,9.6940000000,0.0000000000
108.8438667842,89645.0984513047,43149.4620373304,2.1382183579,0.0199907684,9.6940000000,0.0000000000
109.4290488637,89644.7810584099,43149.9536670859,2.1489530929,0.0166977611,9.6940000000,0.0000000000
110.0142309432,89644.4588769156,43150.4421721022,2.1577662378,0.0134232736,9.6940000000,0.0000000000
110.5994130227,89644.1328681645,43150.9281313189,2.1646694153,0.0101699899,9.6940000000,0.0000000000
111.1845951022,89643.8039731167,43151.4121417668,2.1696751550,0.0069383252,9.6940000000,0.0000000000
111.7697771816,89643.4731156139,43151.8948128546,2.1727957453,0.0037270398,9.6940000000,0.0000000000
112.3549592611,89643.1412061947,43152.3767611959,2.1740424351,0.0005338215,9.6940000000,0.0000000000
112.9401413406,89642.8091462394,43152.8586058308,2.1734249693,-0.0026441588,9.6940000000,0.0000000000
113.5253234201,89642.4778322464,43153.3409636898,2.1709514410,-0.0058097172,9.6940000000,0.0000000000
114.1105054996,89642.1481600573,43153.8244451413,2.1666284486,-0.0089651452,9.6940000000,0.0000000000
114.6956875791,89641.8210288543,43154.3096494716,2.1607053437,-0.0112784854,9.6940000000,0.0000000000
115.2808696585,89641.4971070857,43154.7970022740,2.1543448018,-0.0104601907,9.6940000000,0.0000000000
115.8660517380,89641.1761745099,43155.2863286967,2.1484618793,-0.0096461070,9.6940000000,0.0000000000
116.4512338175,89640.8580091473,43155.7774588914,2.1430541183,-0.0088362125,9.6940000000,0.0000000000
117.0364158970,89640.5423875595,43156.2702276805,2.1381191050,-0.0080303781,9.6940000000,0.0000000000
117.6215979765,89640.2290850836,43156.7644742027,2.1336545288,-0.0072283809,9.6940000000,0.0000000000
118.2067800560,89639.9178760271,43157.2600415435,2.1296582348,-0.0064299118,9.6940000000,0.0000000000
118.7919621355,89639.6085338251,43157.7567763503,2.1261282709,-0.0056345858,9.6940000000,0.0000000000
119.3771442149,89639.3008311648,43158.2545284361,2.1230629297,-0.0048419525,9.6940000000,0.0000000000
119.9623262944,89638.9945400804,43158.7531503748,2.1204607843,-0.0040515030,9.6940000000,0.0000000000
120.5475083739,89638.6894320219,43159.2524970869,2.1183207205,-0.0032626781,9.6940000000,0.0000000000
121.1326904534,89638.3852779021,43159.7524254193,2.1166419632,-0.0024748771,9.6940000000,0.0000000000
121.7178725329,89638.0818481241,43160.2527937196,2.1154240995,-0.0016874639,9.6940000000,0.0000000000
122.3030546124,89637.7789125945,43160.7534614049,2.1146670966,-0.0008997749,9.6940000000,0.0000000000
122.8882366919,89637.4762407244,43161.2542885260,2.1143713165,-0.0001111247,9.6940000000,0.0000000000
123.4734187713,89637.1736014229,43161.7551353282,2.1145375261,0.0006791860,9.6940000000,0.0000000000
124.0586008508,89636.8707630850,43162.2558618077,2.1151669044,0.0014718649,9.6940000000,0.0000000000
124.6437829303,89636.5674935793,43162.7563272641,2.1162610442,0.0022676202,9.6940000000,0.0000000000
125.2289650098,89636.2635602377,43163.2563898502,2.1178219516,0.0030671552,9.6940000000,0.0000000000
125.8141470893,89635.9587298518,43163.7559061182,2.1198520402,0.0038711591,9.6940000000,0.0000000000
126.3993291688,89635.6527686783,43164.2547305627,2.1223541210,0.0046803017,9.6940000000,0.0000000000
126.9845112482,89635.3454424594,43164.7527151622,2.1253313885,0.0054952235,9.6940000000,0.0000000000
127.5696933277,89635.0365164600,43165.2497089178,2.1287874010,0.0063165273,9.6940000000,0.0000000000
128.1548754072,89634.7257555280,43165.7455573919,2.1327260560,0.0071447702,9.6940000000,0.0000000000
128.7400574867,89634.4129241799,43166.2401022470,2.1371515603,0.0079804512,9.6940000000,0.0000000000
129.3252395662,89634.0977867185,43166.7331807870,2.1420683926,0.0088240018,9.6940000000,0.0000000000
129.9104216457,89633.7801073859,43167.2246255019,2.1474812612,0.0096757737,9.6940000000,0.0000000000
130.4956037252,89633.4596505565,43167.7142636199,2.1533950523,0.0105360248,9.6940000000,0.0000000000
131.0807858046,89633.1361809767,43168.2019166699,2.1598147720,0.0114049056,9.6940000000,0.0000000000
131.6659678841,89632.8094640546,43168.6874000568,2.1667454784,0.0122824447,9.6940000000,0.0000000000
132.2511499636,89632.4792662060,43169.1705226571,2.1741922060,0.0131685314,9.6940000000,0.0000000000
132.8363320431,89632.1453552608,43169.6510864373,2.1821598785,0.0140628989,9.6940000000,0.0000000000
133.4215141226,89631.8075009363,43170.1288861040,2.1906532128,0.0149651067,9.6940000000,0.0000000000
134.0066962021,89631.4654753794,43170.6037087915,2.1996766116,0.0158745213,9.6940000000,0.0000000000
134.5918782816,89631.1190537848,43171.0753337962,2.2092340452,0.0167902986,9.6940000000,0.0000000000
135.1770603610,89630.7680150904,43171.5435323664,2.2193289224,0.0177113634,9.6940000000,0.0000000000
135.7622424405,89630.4121427527,43172.0080675592,2.2299639499,0.0186363919,9.6940000000,0.0000000000
136.3474245200,89630.0512256044,43172.4686941740,2.2411409824,0.0195637951,9.6940000000,0.0000000000
136.9326065995,89629.6850587934,43172.9251587758,2.2557730424,0.0304447767,9.6940000000,0.0000000000
137.5177886790,89629.3108182681,43173.3750277516,2.2818235854,0.0585891972,9.6940000000,0.0000000000
138.1029707585,89628.9213767855,43173.8118038930,2.3243890130,0.0868883526,9.6940000000,0.0000000000
138.6881528380,89628.5102400627,43174.2282227463,2.3835821998,0.1154185495,9.6940000000,0.0000000000
139.2733349174,89628.0719368271,43174.6159447340,2.4595613990,0.1442585726,9.6940000000,0.0000000000
139.8585169969,89627.6025027365,43174.9653294800,2.5427241045,0.1399699039,9.6940000000,0.0000000000
140.4436990764,89627.1060570831,43175.2751355152,2.6162085488,0.1111807957,9.6940000000,0.0000000000
141.0288811559,89626.5905196940,43175.5520096140,2.6729333099,0.0826896698,9.6940000000,0.0000000000
141.6140632354,89626.0621934409,43175.8036232791,2.7130498332,0.0544181628,9.6940000000,0.0000000000
142.1992453149,89625.5261238806,43176.0382879176,2.7366643952,0.0262902624,9.6940000000,0.0000000000
142.7844273943,89624.9865076820,43176.2646779006,2.7438392370,-0.0017685211,9.6940000000,0.0000000000
143.3696094738,89624.4471260649,43176.4916262148,2.7345932227,-0.0298319487,9.6940000000,0.0000000000
143.9547915533,89623.9117882974,43176.7279555207,2.7089020385,-0.0579738303,9.6940000000,0.0000000000
144.5399736328,89623.3847745586,43176.9823068236,2.6666979364,-0.0862688033,9.6940000000,0.0000000000
145.1251557123,89622.8712671849,43177.2629279976,2.6078690163,-0.1147931298,9.6940000000,0.0000000000
145.7103377918,89622.3777544879,43177.5773851235,2.5322580316,-0.1436255312,9.6940000000,0.0000000000
146.2955198713,89621.9123819312,43177.9321617428,2.4414837678,-0.1666172703,9.6940000000,0.0000000000
146.8807019507,89621.4837561124,43178.3305559868,2.3380136062,-0.1870168042,9.6940000000,0.0000000000
147.4658840302,89621.1012073718,43178.7733816039,2.2220356492,-0.2093656589,9.6940000000,0.0000000000
148.0510661097,89620.7756442044,43179.2596394472,2.0932299968,-0.2308585274,9.6940000000,0.0000000000
148.6362481892,89620.5185383786,43179.7853148799,1.9533927021,-0.2470689404,9.6940000000,0.0000000000
149.2214302687,89620.3398528885,43180.3425487283,1.8162486364,-0.2216537716,9.6940000000,0.0000000000
149.8066123482,89620.2347434925,43180.9182136317,1.6938953234,-0.1965179986,9.6940000000,0.0000000000
150.3917944277,89620.1963833138,43181.5021370538,1.5849822660,-0.1757184767,9.6940000000,0.0000000000
150.9769765071,89620.2181632725,43182.0869136774,1.4867898712,-0.1598775652,9.6940000000,0.0000000000
151.5621585866,89620.2944784332,43182.6670981846,1.3964634222,-0.1488347217,9.6940000000,0.0000000000
152.1473406661,89620.4209718759,43183.2384452552,1.3112961567,-0.1422448191,9.6940000000,0.0000000000
152.7325227456,89620.5945308766,43183.7972970598,1.2287533221,-0.1398650999,9.6940000000,0.0000000000
153.3177048251,89620.8131979197,43184.3400887237,1.1463747991,-0.1416832451,9.6940000000,0.0000000000
153.9028869046,89621.0760654023,43184.8629068113,1.0616209871,-0.1479832194,9.6940000000,0.0000000000
154.4880689840,89621.3831658508,43185.3610306720,0.9721636861,-0.1577585459,9.6940000000,0.0000000000
155.0732510635,89621.7348788398,43185.8287229207,0.8826734824,-0.1480956724,9.6940000000,0.0000000000
155.6584331430,89622.1257527576,43186.2642176355,0.8003482593,-0.1332705071,9.6940000000,0.0000000000
156.2436152225,89622.5493673522,43186.6679362768,0.7276171365,-0.1153055359,9.6940000000,0.0000000000
156.8287973020,89622.9992381299,43187.0421746361,0.6657567447,-0.0961171782,9.6940000000,0.0000000000
