idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
17,3.465082701839993,-4.009491826290318,3806,3799,89621.12014205231,43138.95326967059,89627.44454042436,43142.9371433644
18,3.3855715107274165,-3.997391299185174,3791,3791,89620.65513990045,43139.840360778406,89626.9005574926,43143.77773286551
19,3.3461727573492643,-3.979717918015923,3780,3782,89620.1560635934,43140.70544895464,89626.35117811602,43144.61559348382
20,3.311826211995597,-3.9631349284003363,3771,3768,89619.6524452252,43141.56716658012,89625.80193687847,43145.45417211146
21,3.2757583176526173,-3.978584504144214,3761,3756,89619.14986792042,43142.4291038961,89625.27888517677,43146.30990758188
22,3.2387862442052837,-4.00386231538735,3750,3747,89618.64749104375,43143.29084056192,89624.76318494468,43147.17082075104
23,3.259595050918006,-4.024939819984887,3735,3739,89618.09555702124,43144.12109909562,89624.24309559462,43148.0290675927
24,3.3172817864173427,-4.054923174155782,3727,3726,89617.5116552243,43144.931280983496,89623.72994029523,43148.89137400731
25,3.3693680242926316,-4.065716558002038,3714,3716,89616.93164515341,43145.74436014172,89623.20022204096,43149.74253804555
26,3.400901850247549,-4.047738164163064,3703,3705,89616.36818321528,43146.56858121755,89622.64608648303,43150.577342700235
27,3.4246753355561808,-4.029747578592352,3693,3694,89615.81058894117,43147.39721885041,89622.09195586055,43151.41130039007
28,3.4383336088096295,-4.037024871767301,3682,3683,89615.26097824407,43148.231658383695,89621.5592777732,43152.25812177662
29,3.411254473886771,-4.049481527146462,3673,3668,89614.74528891903,43149.08850555017,89621.03127566214,43153.10708145994
30,3.357016679918747,-4.054149168772769,3664,3659,89614.25218547437,43149.96061481388,89620.49723886113,43153.95118963879
31,3.240253630759229,-4.032390311776197,3648,3651,89613.81072618483,43150.868630245284,89619.9428937631,43154.77860092381
32,3.2255472314699793,-4.010146897143112,3639,3638,89613.28138687552,43151.727716403584,89619.39355958396,43155.60026263379
33,3.2260196310846,-4.01407788294804,3628,3628,89612.73419117181,43152.59451919426,89618.88034757317,43156.4212375668
34,3.240305187394172,-4.007047168570401,3616,3618,89612.16759721623,43153.48951953309,89618.38933174708,43157.20625675802
35,3.2832553793967354,-3.9787327858729205,3603,3609,89611.57537868802,43154.42509187267,89617.92800006154,43157.94371003855
36,3.375566598527049,-3.920229687706005,3591,3600,89610.9520742786,43155.40953028298,89617.49821580539,43158.63081489652
37,3.5439605803051375,-3.8235711506831302,3580,3591,89610.29002769104,43156.45502051763,89617.09875612795,43159.26957925383
38,3.74493817530209,-3.6913667154127454,3565,3583,89609.65086350516,43157.604738216316,89616.73337398509,43159.87116177103
39,3.977196238640968,-3.539300568687431,3557,3574,89609.0668542241,43158.88136934324,89616.41818513209,43160.44842331036
40,4.0923045998755265,-3.3376684011726843,3551,3552,89608.7265959315,43160.32162092619,89616.12507917373,43161.00495430805
41,4.12086673648068,-3.3987809335243666,3538,3540,89608.65664908079,43161.88300334519,89616.1685540236,43161.54185057723
42,4.24095666733179,-3.3950182486232086,3526,3536,89608.73767028385,43163.541648043094,89616.21760476958,43162.00584434266
43,4.237416844370986,-3.520070410762379,3517,3509,89609.23868138409,43165.217965007636,89616.44228777329,43162.33930846282
44,4.18905036365987,-3.534954332001367,3504,3504,89610.10923681126,43166.8049797096,89616.60013258146,43162.61827209633
45,4.245518989872357,-3.492071545491732,3492,3498,89611.22079857496,43168.28925002669,89616.74231215034,43162.86862320594
46,4.222264486888628,-3.4779377649308416,3482,3471,89612.67820748893,43169.463808599074,89616.94773228683,43163.055667470864
47,4.244261495257218,-3.50030096373652,3470,3467,89614.30753778506,43170.34891894442,89617.21772948804,43163.171939640204
48,4.305152039217691,-3.460780869253246,3456,3461,89616.06004965611,43170.92659729629,89617.50322749534,43163.29593863119
49,4.297137742427207,-3.4147180022418606,3443,3423,89617.88998734503,43171.08185407032,89617.82590230765,43163.370264601566
50,4.356202031732685,-3.521924247884885,3434,3435,89619.69423720811,43170.952628999265,89618.15903466445,43163.2255320782
51,4.450939544090044,-3.5215365714705076,3427,3398,89621.4042312115,43170.55080806379,89618.53775089154,43163.11147570205
52,4.248740343916594,-3.5446546096450033,3410,3416,89622.81681501195,43169.649965838966,89618.94158481712,43162.8883391235
53,4.149856034059061,-3.7203733690525196,3404,3387,89624.04997001843,43168.70601302999,89619.27707750148,43162.44821726157
54,3.838862186959763,-3.871073485936617,3396,3380,89624.93620010813,43167.53536734346,89619.62269663415,43161.94879514647
55,3.6557976238132883,-4.068964360148849,3381,3367,89625.72125994637,43166.4491278127,89619.92893465549,43161.33826531861
56,3.523906244090436,-4.174660244388074,3372,3361,89626.40433736706,43165.40570809929,89620.30412685388,43160.7093948993
57,3.4675494240993725,-4.243127189281233,3357,3354,89627.04441240673,43164.428772421656,89620.71713113318,43160.02195434945
58,3.454007919835205,-4.284999619365829,3344,3344,89627.6494920738,43163.499645712975,89621.16281854181,43159.27882776131
59,3.463518991502779,-4.2993779040953335,3333,3335,89628.23261320787,43162.59698526438,89621.63573285716,43158.50507399334
60,3.441331244629223,-4.279742617398659,3323,3323,89628.76279352268,43161.68137022719,89622.13384181498,43157.72258495391
61,3.434208772250415,-4.244840309126782,3313,3312,89629.28695092084,43160.77465611454,89622.64018984727,43156.92909217344
62,3.4393196872264364,-4.182169789591988,3298,3303,89629.80690266959,43159.87285519411,89623.16461933365,43156.13558694974
63,3.4756755346451307,-4.099512958541161,3287,3294,89630.34150680625,43158.985068202994,89623.70126039951,43155.33943953771
64,3.54324336138808,-4.023118644481101,3277,3282,89630.89268837807,43158.11121140182,89624.22796034401,43154.52914018031
65,3.6191376609291757,-3.9456783922582,3265,3271,89631.44198207362,43157.24065629373,89624.75191078249,43153.70945422671
66,3.6797245658279603,-3.860672768138184,3254,3262,89631.96969970528,43156.36319495416,89625.27967789915,43152.884517017425
67,3.6832372413939027,-3.7625639927422605,3247,3246,89632.43962605234,43155.46103737642,89625.81725493062,43152.05748676794
68,3.676932153859029,-3.688445567862927,3233,3238,89632.89470873716,43154.55732117297,89626.33281704242,43151.21212067523
69,3.6703252535210518,-3.614965492279588,3225,3225,89633.34470966877,43153.65724146462,89626.84822905026,43150.360091054936
70,3.6600157276653844,-3.5394577222372323,3214,3214,89633.78797449647,43152.75992588322,89627.36706416433,43149.50349709352
71,3.649702496261809,-3.4584895707074472,3200,3206,89634.22913699615,43151.867759720386,89627.89355328646,43148.644907952395
72,3.6684197049933407,-3.375900583280785,3192,3192,89634.69540949221,43150.99457285868,89628.42549386674,43147.78355956483
73,3.678137563143502,-3.3119813434018135,3177,3183,89635.15415426747,43150.12388295935,89628.94604019613,43146.91123887622
74,3.6817867210980224,-3.237205469098739,3169,3174,89635.60929636711,43149.25760153048,89629.48270613569,43146.04242734169
75,3.674242282388621,-3.143703406600151,3160,3159,89636.05757952321,43148.39392517755,89630.04357353391,43145.18205416852
76,3.65582723102022,-3.0532720172590158,3145,3151,89636.50059163161,43147.53351514664,89630.61051061103,43144.32120160431
77,3.6751438257972326,-2.9666573416142534,3136,3140,89636.982183286,43146.70035156246,89631.18405419259,43143.460718595044
78,3.6829194548927053,-2.9731646515321275,3128,3125,89637.46024359862,43145.87140594438,89631.68776929386,43142.55749646573
79,3.7058087386350804,-3.0011408291122113,3114,3117,89637.9587962038,43145.06065201842,89632.1863099986,43141.64574711273
80,3.7581188557263134,-2.950302533450202,3103,3107,89638.49001821235,43144.27819285169,89632.76759476893,43140.777223347555
81,3.7953039680207654,-2.9166425597519634,3093,3095,89639.01262476736,43143.50913881802,89633.35373544547,43139.8998178522
82,3.759419612124758,-2.9027643977629314,3085,3081,89639.46950881084,43142.74322014245,89633.95838945196,43138.99992491047
83,3.684062850141884,-2.9529831699348996,3077,3069,89639.88752677331,43142.019286255476,89634.57001734937,43138.04757712729
84,3.573059324786261,-3.0730205203106484,3068,3058,89640.27563126305,43141.346591831025,89635.21649725968,43137.03665674528
85,3.443646063588603,-3.23746151119549,3058,3045,89640.6510836379,43140.74430114863,89635.95625198286,43135.990801999935
86,3.3069876264870306,-3.496556944508262,3052,3039,89641.0312359883,43140.217614266876,89636.80224345277,43134.88808887863
87,3.2900171264483125,-3.877601665467111,3046,3023,89641.48274603586,43139.87774176589,89637.80286779668,43133.726867414145
88,3.280309131878432,-4.094815339832009,3031,3014,89641.91521086943,43139.645178586936,89639.1512307136,43132.807571207784
89,3.1561157380118394,-4.150201845051309,3029,3006,89642.27971448086,43139.39888460714,89640.7962482283,43132.24475261911
90,3.425544485397115,-4.17665651884992,2988,2995,89642.65563679436,43139.62616070974,89642.59983730956,43132.0241644899
91,3.4265877458174057,-4.11156446460121,2985,2980,89642.94842995338,43139.65316276014,89644.43574122858,43132.26319361825
92,3.323108758554237,-4.160769799535304,2963,2970,89643.24845869669,43139.638341928134,89646.2414628663,43132.7790151162
93,3.2674917126914913,-4.103784730269766,2936,2957,89643.51647672712,43139.726385297494,89647.86383417656,43133.773554071486
94,3.217221575900861,-4.196970239734725,2933,2946,89643.7604941123,43139.884373623725,89649.33078660419,43134.99130895689
95,3.122067243485568,-4.201976128232795,2953,2937,89644.0345454539,43140.114011577556,89650.41058526404,43136.51016257261
96,3.0566593774153725,-4.096873644948923,2913,2918,89644.25841089795,43140.46597314867,89651.0385029203,43138.18487979887
97,3.0992270069661063,-4.02255296302396,2906,2913,89644.32351435962,43140.93462691088,89651.36211792531,43139.849357457664
98,2.9711619368489766,-3.9859113964676576,2920,2898,89644.48759158366,43141.46093955425,89651.44466159082,43141.454136571774
99,3.169983467394246,-3.7734730920132877,2874,2892,89644.24647663848,43142.0340041659,89651.12867405577,43142.9543017818
100,3.355182928075796,-3.466469178471808,2866,2883,89643.94288580831,43142.60723967658,89650.55381273896,43144.28967320585
101,3.471745245655619,-3.164771576119534,2856,2869,89643.63235058446,43143.20509526846,89649.87166580105,43145.46657733864
102,3.5769582671379196,-2.9005699850182602,2851,2860,89643.25985277371,43143.82709827323,89649.15253427377,43146.5168337614
103,3.65481941127243,-2.841453572611739,2842,2844,89642.84400950142,43144.481774241794,89648.57182729022,43147.546683059285
104,3.6905630092980712,-2.8417313663694945,2831,2834,89642.4001490771,43145.1860675016,89648.01250097074,43148.52857794023
105,3.6963350613547883,-2.845802769178956,2821,2822,89641.92287724331,43145.94272614643,89647.44611937393,43149.44891549675
106,3.683763054889889,-2.872256364559269,2812,2810,89641.41364134196,43146.75049935123,89646.90560412162,43150.33096516659
107,3.6672203915919956,-2.903699045093071,2800,2799,89640.88205159972,43147.5920337184,89646.38211674575,43151.18734533672
108,3.6545543252690047,-2.951652134633399,2789,2789,89640.33844311888,43148.448758376384,89645.8827477393,43152.04078427645
109,3.646715999890055,-3.0036723336248885,2780,2776,89639.79179737088,43149.3126276119,89645.39546241108,43152.894052342905
110,3.6449923369902386,-2.9796093300125346,2764,2768,89639.24600794322,43150.175777349185,89644.84891126755,43153.710295928104
111,3.6537708660566803,-2.9110786215616247,2755,2759,89638.69755534691,43151.033963591326,89644.26781697292,43154.508072716395
112,3.663815561228838,-2.844574940163578,2745,2745,89638.15345248267,43151.89194972444,89643.69103899584,43155.311640138476
113,3.671631239127647,-2.809995482183531,2733,2736,89637.61583969978,43152.75160334196,89643.1437822525,43156.135881121365
114,3.6714074746471987,-2.7846181145173516,2724,2723,89637.08906663582,43153.6159860742,89642.60668827179,43156.968017978914
115,3.674161899413269,-2.7747270763896767,2713,2712,89636.56349114893,43154.47893933715,89642.08477456596,43157.811145580934
116,3.6812011669271145,-2.7621267120149255,2700,2703,89636.03777061019,43155.33895978231,89641.56176185129,43158.6558853051
117,3.698981360408607,-2.7147205318104524,2690,2692,89635.506039085,43156.19179050739,89641.00926685234,43159.48573284189
118,3.7170831996426825,-2.6638523095819435,2679,2680,89634.97675256926,43157.04174178817,89640.4531300004,43160.31674227741
119,3.7350698797279183,-2.6258664733756225,2668,2669,89634.44958944473,43157.88804777196,89639.9063574544,43161.15686929919
120,3.751490603899475,-2.58905742224896,2657,2659,89633.92497214036,43158.73057590905,89639.35787905857,43161.999531658206
121,3.7703442437193946,-2.554652702873881,2646,2648,89633.39887419515,43159.56591381569,89638.80744122462,43162.84508887386
122,3.7886424083164796,-2.5242368511749853,2636,2637,89632.8734622432,43160.3933015428,89638.2545133153,43163.69432167365
123,3.800649780909373,-2.4987104227562753,2625,2626,89632.35314793681,43161.21272987515,89637.69725047717,43164.54777215579
124,3.80355357037683,-2.4791937803630657,2614,2615,89631.84010698384,43162.02122574229,89637.1329120327,43165.40635926817
125,3.7939413585218853,-2.472615491977767,2605,2603,89631.33539288728,43162.81685991066,89636.56280171394,43166.27285929138
126,3.7685722274166458,-2.4830228251573163,2594,2592,89630.83837620557,43163.600293997304,89635.98636511073,43167.147215329074
127,3.7240075377465995,-2.5156398798613955,2583,2581,89630.3488000078,43164.37257577845,89635.40403062476,43168.03014919609
128,3.6631880041266514,-2.5745023954853172,2574,2568,89629.86080105389,43165.13177215075,89634.81404381218,43168.923100110565
129,3.5880499671928474,-2.6004816450145793,2565,2559,89629.37050052435,43165.87497744015,89634.16593115851,43169.78672494584
130,3.4771310696806683,-2.5655602604478336,2550,2551,89628.88993292199,43166.616883128074,89633.43629584184,43170.59742363311
131,3.3476866013816613,-2.680446569644907,2544,2534,89628.4028508481,43167.345581238165,89632.78063104958,43171.48966497708
132,3.1601867591840076,-2.8802539976589108,2536,2521,89627.9323032517,43168.08996874127,89632.13689932406,43172.42682202507
133,2.9460314004204333,-3.232590176579777,2525,2505,89627.45009587484,43168.82896186607,89631.53752596692,43173.46234937783
134,2.7015279353721393,-3.7399276364041967,2517,2495,89626.95054420836,43169.567553665824,89630.9638320898,43174.60599293448
135,2.371483026457671,-4.070544822458902,2508,2487,89626.45600964242,43170.35459327827,89630.2048013602,43175.59351334475
136,2.0258445335732413,-4.207091952081451,2500,2481,89625.90529162194,43171.1444563318,89629.30117256449,43176.37106994467
137,1.8889751114918505,-3.9526173638472804,2462,2477,89625.17459745167,43171.76055583994,89628.22272969039,43176.74383713876
138,1.8691067594251516,-3.3769511255166877,2458,2472,89624.33614609497,43172.28714861556,89627.04764879272,43176.77812584243
139,2.189564676098885,-2.7688999260690266,2436,2451,89623.28732229311,43172.54916167437,89625.91458392837,43176.75438075437
140,2.684935564058796,-2.511033217608789,2426,2445,89622.10112841295,43172.723351225075,89625.01159484459,43177.02768354616
141,3.124547188056122,-2.366671478326505,2421,2438,89620.89387606576,43173.04337802881,89624.22586372333,43177.40816218061
142,3.457089157860105,-2.448488516463012,2416,2422,89619.70788412189,43173.58708866664,89623.65335617162,43177.98130053821
143,4.016400938122574,-2.522521019619625,2400,2410,89618.33154289403,43174.160172383665,89623.17272163392,43178.555680178884
144,4.4527376833357035,-2.564985571222794,2385,2408,89617.03262662143,43175.07792605566,89622.77844017661,43179.10707810871
145,4.5507483350167846,-2.816115667159774,2376,2403,89616.08419659694,43176.47080120313,89622.50808070281,43179.64848158669
146,4.464249782170056,-3.4072292142347477,2365,2391,89615.5141544351,43178.15628494448,89622.48998027334,43180.20866421493
147,4.448963091206112,-3.515116571875562,2355,2334,89615.18012565214,43179.9089442272,89623.0967363155,43180.777184104554
148,4.513469643859111,-3.7150554718785718,2339,2318,89615.07457533374,43181.67033296258,89623.28793463405,43181.17097879533
149,4.541995257019,-3.8104805524138126,2332,2311,89615.29217435847,43183.38013863736,89623.44122797156,43181.54798761788
150,4.499341990291602,-3.8773071470335467,2321,2291,89615.81895966678,43184.95969765928,89623.6342110721,43181.94471901235
151,4.1503077605289755,-4.117618457270202,2309,2286,89616.80933187137,43186.253047408776,89624.04532004916,43182.25316253121
152,3.7180392609387853,-4.314381493820823,2299,2281,89617.98508068245,43187.28659558367,89624.45786777334,43182.530251351214
153,3.437055773808189,-4.484079555235013,2289,2271,89619.12126889838,43188.209744435786,89624.8869176608,43182.778199604945
154,3.2771615149054334,-4.573401313031512,2276,2266,89620.24199081631,43189.04701910053,89625.29003669613,43183.03465105535
155,3.267256988714093,-4.607210071947337,2262,2261,89621.34442893376,43189.85825096329,89625.69914069367,43183.29747989751
156,3.362548716882341,-4.59139038161596,2245,2255,89622.47164762206,43190.62983466167,89626.115357793,43183.55957841646
157,3.5850527563142602,-4.520066444674901,2231,2251,89623.63827201996,43191.39633157124,89626.54693466403,43183.831105937774
158,3.839947463823224,-4.355425922445962,2222,2246,89624.89720961545,43192.07046258308,89626.9833080995,43184.14503905779
159,4.107900237225856,-4.0973242145979185,2211,2242,89626.25768630403,43192.62223449164,89627.44832044283,43184.50385419429
160,4.332801491989855,-3.7373531502934205,2202,2235,89627.71841113642,43192.97731650409,89627.96047781427,43184.9107931096
161,4.362347414835159,-3.3876731411568715,2193,2214,89629.23703923772,43192.96237843373,89628.54227051734,43185.24356278342
162,4.4269691786147725,-3.0975278236330555,2180,2188,89630.76842156764,43192.79490902039,89629.17939231372,43185.440111867036
163,4.449518690589292,-2.9989280283712554,2170,2180,89632.26559487845,43192.395628582766,89629.79955304397,43185.36725777612
164,4.412407898985737,-2.847889545065684,2161,2153,89633.67256582818,43191.76171603465,89630.44794921103,43185.25681275724
165,4.283934998431481,-2.980955764624804,2151,2141,89634.9098216547,43190.90585940245,89630.95808803412,43184.80975907591
166,4.142917682808218,-3.0560263580988067,2140,2120,89635.97331789271,43189.959746773355,89631.48095498506,43184.33449381815
167,3.9276434164107554,-3.3574263694659185,2131,2113,89636.82386137206,43188.933005227525,89631.85138105172,43183.60884508259
168,3.701957756355161,-3.6120565175031345,2123,2106,89637.51280728974,43187.92892579987,89632.2541018307,43182.84553896693
169,3.5306882079400808,-3.9240545854861075,2108,2092,89638.12137108824,43187.025900228226,89632.65587884207,43181.956227199014
170,3.3748637835689657,-4.231463024817119,2102,2085,89638.66004024683,43186.2119866903,89633.14178746828,43180.976999222505
171,3.2000866140641993,-4.48515629577394,2094,2078,89639.1298986907,43185.478225967396,89633.79354040373,43179.94774327452
172,3.002767298027149,-4.552933375470951,2068,2068,89639.5606577491,43184.81811967129,89634.74817846078,43178.99328870662
173,2.890476228536793,-4.565787626769206,2059,2053,89640.03610633513,43184.31833038713,89635.93477347695,43178.091377724195
174,2.779445581935061,-4.361000344787302,2053,2043,89640.5168982801,43183.91207729682,89637.42059443948,43177.47788188799
175,2.8365379146740235,-4.1740673292490875,2028,2037,89641.07003919626,43183.75330341797,89639.02211122528,43177.04848597737
176,2.8367463159675244,-3.9089484352383796,2014,2022,89641.614595157,43183.63478220688,89640.66232307452,43176.95664058234
177,2.889885303168961,-3.78617686503533,2005,2010,89642.20897595385,43183.64910216442,89642.220410368,43176.97304978836
178,2.9228878883897433,-3.7155653148075802,1994,1999,89642.8270027041,43183.727564822475,89643.69658325409,43177.146311856806
179,2.9312433112036613,-3.7111649255139505,1988,1983,89643.48328847285,43183.86494233327,89645.0877148336,43177.41921481528
180,2.9375440420584695,-3.7716949494387695,1974,1977,89644.16756517492,43184.081416992325,89646.40617072476,43177.75666142098
181,3.0488818297886486,-3.914343855680883,1961,1957,89644.82893766838,43184.46993581317,89647.67240750202,43178.113742671674
182,3.0945432213311053,-4.1386684795372535,1958,1949,89645.52746500027,43184.86508651898,89648.90190875741,43178.46723681463
183,3.226704949927921,-4.241225988043746,1940,1944,89646.19860863716,43185.39625161928,89650.0008509096,43178.96873684325
184,3.2866650785433236,-4.3604893804645,1926,1931,89646.92460836942,43185.91697207996,89651.03479486171,43179.4683025801
185,3.3168510489906264,-4.421243540718036,1920,1917,89647.69318209936,43186.45719740435,89651.97158312652,43180.00945419218
186,3.3144558264233304,-4.407085203606767,1906,1910,89648.5136927926,43187.005399721595,89652.80764880039,43180.587912855095
187,3.2989498544199227,-4.352547023774628,1898,1895,89649.3832992971,43187.56632617304,89653.57058535905,43181.162261845406
188,3.2994354957347394,-4.277528681982716,1880,1887,89650.2945498208,43188.15084474814,89654.28056324628,43181.70708163003
189,3.3406528417640984,-4.158959111697606,1868,1881,89651.24590715958,43188.76565085043,89654.93414419431,43182.23563652976
190,3.438296523975865,-3.9863237531080493,1857,1874,89652.24588254072,43189.40956729154,89655.53851819543,43182.7549796481
191,3.618460323466312,-3.767625363219623,1849,1864,89653.30490262933,43190.090157987426,89656.11175735689,43183.25818694611
192,3.8982396575059384,-3.5430394493898585,1831,1850,89654.44917949243,43190.80574621884,89656.68102054909,43183.70704772936
193,4.344589372475593,-3.310577132586937,1826,1816,89655.71059574228,43191.597779258984,89657.25119138778,43184.09923678212
194,4.977992447032729,-3.190993863951181,1823,1810,89657.16304700551,43192.449628276234,89657.83561749676,43184.30837614383
195,5.592899293808825,-3.0943793370181445,1810,1836,89658.89114911116,43193.090140684464,89658.3967433283,43184.41694214347
196,5.770344091339302,-3.2333838398760313,1794,1797,89660.80603794256,43193.00971231042,89658.86411011238,43184.217896061105
197,5.640681530612506,-3.392967877187019,1781,1791,89662.69702652095,43192.27908099124,89659.20418630526,43183.94800129827
198,4.833921503713728,-3.424158899642734,1770,1753,89664.10782297803,43190.6072157807,89659.4721627972,43183.77299697851
199,4.301226861176094,-3.4353656194299624,1761,1774,89665.27512764321,43188.92687642203,89659.66700918949,43183.59734824216
200,4.1533751635289,-3.3997216694098804,1744,1723,89666.33612336489,43187.2822107958,89659.83339918239,43183.4398352319
201,4.438193774207759,-3.4101272999177037,1734,1712,89667.38946421014,43185.616857313,89659.91633709527,43183.21925125535
202,5.07394849676813,-3.396043151710583,1726,1735,89668.41162710854,43183.8187641,89659.98941292144,43182.920395182504
203,5.85429742246973,-3.362720903426843,1716,1700,89669.21015849795,43181.81485744672,89660.02253571537,43182.550394274374
204,5.995350256268434,-3.2000836053259825,1704,1695,89669.02180640367,43179.83488619533,89660.10406432993,43182.07762563833
205,5.72771588574863,-3.0172042315409837,1685,1690,89668.1743697287,43178.14374587159,89660.104309635,43181.51238921007
206,5.117465115605767,-2.9115904525232614,1665,1654,89666.85495462328,43176.87049328366,89659.92769097799,43180.92989615905
207,4.342625231644554,-3.140155554772153,1663,1680,89665.72943940393,43175.69088699038,89659.38469314003,43180.535366728254
208,4.009210488728819,-3.195566970852076,1660,1676,89664.48762608661,43174.75536683811,89658.91973375245,43180.08098141831
209,3.75672784359095,-3.3634708061469214,1644,1665,89663.19930679421,43174.025591231504,89658.44768052624,43179.59401615074
210,3.5702232173044854,-3.3954778193402222,1636,1668,89661.99776236787,43173.33122831918,89657.86957696293,43179.18830579937
211,3.4976729312425955,-3.664080370160555,1623,1618,89660.83754136048,43172.67321760974,89657.01871930383,43179.19983320214
212,3.4316315315663495,-3.6351728939202657,1604,1613,89659.70388897606,43172.03098029097,89656.39922358819,43178.83801458556
213,3.4551265194963703,-3.5006214453906632,1588,1599,89658.5449155964,43171.494251723,89655.76893026648,43178.413939805854
214,3.647623041049269,-3.3118497268951406,1582,1593,89657.40241422525,43170.980714000296,89655.09399184634,43177.968777075475
215,3.710599885132346,-3.008905063029148,1577,1571,89656.25684664512,43170.57257636266,89654.38321003804,43177.44111598703
216,3.6495184178963085,-2.873466978312864,1558,1566,89655.09230451858,43170.4496391573,89653.5597480116,43177.09827813605
217,3.5791444807456035,-2.697637636215154,1554,1560,89654.01118427905,43170.29018156342,89652.68179336107,43176.731204991505
218,3.636770279781375,-2.626551232437263,1542,1536,89653.00637090205,43170.1873877009,89651.72020196177,43176.46725997728
219,3.6567991194502687,-2.7063581629669797,1534,1527,89652.08815854327,43170.12437182419,89650.66148442336,43176.32553071236
220,3.552101301418454,-2.876108749793474,1525,1512,89651.27377408539,43170.03018547572,89649.50931877886,43176.21149455501
221,3.4178729863020743,-3.1317106438835944,1517,1504,89650.54890364243,43169.94005137289,89648.24612465105,43176.071466759706
222,3.279450805159013,-3.652303080142674,1510,1489,89649.91373728601,43169.81957846745,89646.77459744632,43175.99978987106
223,3.1614510691433866,-4.113883432288867,1483,1485,89649.3832420133,43169.647441508925,89645.2079306618,43175.6053998191
224,3.1089991841541136,-4.4797856982242195,1480,1467,89648.97686019681,43169.38378904245,89643.65166370933,43174.79044589865
225,2.960976668804369,-4.600296229004428,1497,1458,89648.58757952959,43169.15785992279,89642.36352110266,43173.451336897604
226,2.827670770579706,-4.671104758029225,1476,1448,89648.27074899149,43168.858567842304,89641.37135073513,43171.796243475976
227,2.776585409407442,-4.701187521034057,1473,1433,89648.09132979804,43168.44758170175,89640.77084599664,43169.97323071532
228,3.0148198927103027,-4.719141003779179,1415,1423,89648.27847987204,43167.96252160016,89640.54612388927,43168.12007192306
229,3.0552339857597337,-4.680438035832698,1408,1409,89648.35357747319,43167.48394637042,89640.70480752009,43166.327685227676
230,3.04585831924342,-4.589532571339462,1379,1400,89648.46660032915,43166.97197224477,89641.18486027086,43164.67513620893
231,3.3888947840919825,-4.393004949525698,1364,1390,89648.99044048668,43166.586955749815,89641.96708482428,43163.235771078165
232,3.7152893783008762,-4.270811842608684,1347,1380,89649.54803914999,43166.261509407224,89642.82561954469,43161.95025815487
233,4.187364615736664,-3.884008249384551,1338,1370,89650.25668824567,43166.09130049247,89643.99629561577,43160.99674025166
234,4.4429437195606845,-3.4092591046524894,1332,1360,89650.82286565633,43165.848603865845,89645.26897615317,43160.29780206978
235,4.638687731377954,-2.958524815227321,1326,1351,89651.38424133415,43165.604345798514,89646.52950512999,43159.76061626453
236,4.784044429610593,-2.6462661445371856,1319,1340,89651.95312155747,43165.35569605059,89647.70282309072,43159.26106905857
237,4.894490589512263,-2.447048965760675,1314,1326,89652.53443799829,43165.115740373265,89648.8203825229,43158.78296886567
238,4.965453194220793,-2.3694776958595876,1306,1310,89653.1208319319,43164.8817959453,89649.89894401535,43158.29236126428
239,4.985898135829037,-2.3892846100604026,1301,1296,89653.68797344291,43164.65223277449,89650.973698025,43157.794680041115
